run_name	holdout	context_config	context_label	modalities	seed	best_epoch	best_validation_macro_f1	n_train	n_validation	n_test	n_train_contexts	n_validation_contexts	n_test_contexts	total_parameters	trainable_parameters	validation_loss	validation_accuracy	validation_balanced_accuracy	validation_macro_f1	validation_weighted_f1	validation_macro_ovr_auroc	validation_macro_auprc	validation_antagonism_precision	validation_antagonism_recall	validation_antagonism_f1	validation_antagonism_support	validation_antagonism_auroc	validation_antagonism_auprc	validation_no_interaction_precision	validation_no_interaction_recall	validation_no_interaction_f1	validation_no_interaction_support	validation_no_interaction_auroc	validation_no_interaction_auprc	validation_synergy_precision	validation_synergy_recall	validation_synergy_f1	validation_synergy_support	validation_synergy_auroc	validation_synergy_auprc	test_loss	test_accuracy	test_balanced_accuracy	test_macro_f1	test_weighted_f1	test_macro_ovr_auroc	test_macro_auprc	test_antagonism_precision	test_antagonism_recall	test_antagonism_f1	test_antagonism_support	test_antagonism_auroc	test_antagonism_auprc	test_no_interaction_precision	test_no_interaction_recall	test_no_interaction_f1	test_no_interaction_support	test_no_interaction_auroc	test_no_interaction_auprc	test_synergy_precision	test_synergy_recall	test_synergy_f1	test_synergy_support	test_synergy_auroc	test_synergy_auprc
unseen_drug__context-expression_regulons__seed42__druggroup-scaffold__drugtest-any	unseen_drug	expression_regulons	Expression + regulons	expression+regulons	42	5	0.5307757579507346	190752	43957	61179	155	152	153	8729059	8729059	1.1085931396268505	0.6306390336010191	0.5990308544478757	0.5307757579507346	0.6630083291789061	0.7553509800432657	0.5489947324406044	0.2972389501193046	0.5257234726688103	0.3797633737388401	4976	0.7070440023299339	0.3007039084306481	0.8925758553905746	0.6487221996308924	0.7513585972031013	31969	0.7924175283127185	0.9054647248739793	0.36624444258032046	0.6226468910439247	0.4612053029102625	7012	0.7665914094871449	0.44081556401718575	0.8905550495110854	0.7107340754180356	0.634709769969674	0.5461226069726809	0.7442944369936179	0.8041336983354245	0.5655502445633873	0.3503790934021616	0.44682164163752314	0.39276672694394216	4861	0.7772024513807438	0.31907365553785894	0.9265869504765275	0.7349561869623629	0.8197208927852574	49871	0.8139713788422379	0.9457635140326202	0.30195163068144976	0.7223514813091361	0.4258802011888432	6447	0.8212272647832918	0.43181356411968286
unseen_drug__context-pathways_regulons__seed42__druggroup-scaffold__drugtest-any	unseen_drug	pathways_regulons	Pathways + regulons	pathways+regulons	42	11	0.5445134871429983	190752	43957	61179	155	152	153	8478627	8478627	1.3054261594223613	0.6578474418181405	0.5909325244109146	0.5445134871429983	0.6805362426222571	0.7584421429459302	0.5688271906515637	0.3438521677327647	0.48613344051446944	0.4027974356839564	4976	0.7369868609622744	0.34840497480207566	0.8614638651581621	0.7002408583315086	0.7725304115261841	31969	0.7767432668261075	0.8978028052123266	0.3760058522311631	0.5864232743867656	0.45821261421885445	7012	0.7615963010494085	0.4602737919402889	1.0368892978492907	0.7204759803200445	0.6382913933967594	0.5558026626231715	0.7499417194345033	0.7991151023592834	0.5863389779454251	0.35362014690451204	0.4852910923678255	0.4091224419007978	4861	0.7780320923374415	0.3744243201972416	0.9163618509880938	0.748491107056205	0.8239630929519016	49871	0.7967306198275952	0.9365070127070535	0.3188121687359326	0.6810919807662479	0.43432245301681505	6447	0.8225825949128135	0.44808560093198035
unseen_drug__context-expression_pathways_regulons__seed42__druggroup-scaffold__drugtest-any	unseen_drug	expression_pathways_regulons	Expression + pathways + regulons	expression+pathways+regulons	42	35	0.5499788480530582	190752	43957	61179	155	152	153	8752995	8752995	2.0663930799457915	0.665104533976386	0.5940026391350086	0.5499788480530582	0.6858561615159067	0.7558374722549859	0.5671414460502869	0.34506197520991605	0.5202974276527331	0.414937094318455	4976	0.7502517638653377	0.36059309035311116	0.8564077524038461	0.713222183990741	0.7782840953697541	31969	0.7710147821818503	0.8929278919313564	0.39125127161749745	0.5484883057615516	0.45671535447096545	7012	0.7462458707177695	0.4479033558663935	1.8286274072750943	0.7284689190735383	0.5954235346165144	0.5390427273364494	0.7518382824168705	0.7681512619776817	0.5503800763227186	0.32054794520547947	0.43324418843859286	0.3684716997638002	4861	0.7443454966642205	0.32316619092801313	0.8968797740845331	0.776944516853482	0.832615258990255	49871	0.7660607487232163	0.9264697312838162	0.3255895502761462	0.5760818985574686	0.4160412232552929	6447	0.7940475405456083	0.4015043067563264
unseen_drug__context-expression__seed43__druggroup-scaffold__drugtest-any	unseen_drug	expression	Expression only	expression	43	10	0.5526902611307115	190752	43957	61179	155	152	153	8498467	8498467	1.2494403314424483	0.6618286052278363	0.6032865896600104	0.5526902611307115	0.6844905146209315	0.7669539475291606	0.5743737374258058	0.3423222934939128	0.5255225080385852	0.41458581054300436	4976	0.7592190674597757	0.3554629623266795	0.8643262657861198	0.7000531765147486	0.7735646883965297	31969	0.7813262630246792	0.899093867699436	0.3929976019184652	0.5842840844266971	0.4699202844526008	7012	0.7603165121030266	0.4685643822513018	1.0329102148334188	0.7219470733421599	0.6422616464039655	0.5553696974994591	0.7523545667225366	0.8031604764721423	0.5859069152376141	0.3233824471492633	0.5192347253651513	0.39854729196273486	4861	0.7882310445667077	0.3605044812592284	0.9219866896721716	0.7500350905335766	0.8271690936632722	49871	0.8110272726130764	0.9419278330738945	0.3310684161199625	0.657515123313169	0.44039270687237025	6447	0.8102231122366428	0.4552884313797193
unseen_drug__context-pathways__seed43__druggroup-scaffold__drugtest-any	unseen_drug	pathways	Pathways only	pathways	43	10	0.5211809749866709	190752	43957	61179	155	152	153	8248035	8248035	1.2277927795358912	0.6088905066314808	0.5941961219114228	0.5211809749866709	0.6401235236033934	0.7530641775793177	0.5599306290795222	0.3189403664371572	0.5492363344051447	0.4035437430786268	4976	0.7459063374390245	0.3396093441644883	0.868564880112835	0.6164096468453815	0.7210787273359314	31969	0.7611076203879648	0.8874043130049403	0.34062992125984254	0.6169423844837422	0.43892045454545453	7012	0.752178574910964	0.4527782300691379	1.0639995663398973	0.6554373232645189	0.6111822517980244	0.5072394190321	0.6991714155089129	0.7687509383840615	0.565136561419786	0.30359099208764456	0.5130631557292739	0.38146222086264914	4861	0.7591273052641186	0.36165115576178425	0.9136676875957122	0.669948467044976	0.7730538298684622	49871	0.7687403291791017	0.9250478813889497	0.2557940961210051	0.6505351326198232	0.36720220636518847	6447	0.7783851807089646	0.40871064710862404
unseen_drug__context-regulons__seed43__druggroup-scaffold__drugtest-any	unseen_drug	regulons	Regulons only	regulons	43	7	0.5494464942379415	190752	43957	61179	155	152	153	8454691	8454691	1.1728041241046776	0.6530245467161089	0.6128836979040738	0.5494464942379415	0.6814391752149651	0.7660250767259248	0.5656425081396432	0.3321743781759829	0.4991961414790997	0.39890798137144695	4976	0.7277082042236589	0.32626024066519166	0.896378227784939	0.6743094873158372	0.7696454710985755	31969	0.8016504349345017	0.9102156775720657	0.3752212389380531	0.6651454649172847	0.47978603024380206	7012	0.7687165910196136	0.4604516061816723	0.9498369429447369	0.7287794831559848	0.6597930059982899	0.5712170915244408	0.7594973932390114	0.8187048097635105	0.5939966123875009	0.3833851621501555	0.5326064595762189	0.4458412261064233	4861	0.8150657328017694	0.39364562724012186	0.9302786868987405	0.7523410398828979	0.8319013780029489	49871	0.8246620328909854	0.947990290148574	0.3176529019440897	0.694431518535753	0.43590867046395015	6447	0.8163866635977766	0.44035391977380683
unseen_drug__context-expression_pathways__seed43__druggroup-scaffold__drugtest-any	unseen_drug	expression_pathways	Expression + pathways	expression+pathways	43	26	0.5459044767987679	190752	43957	61179	155	152	153	8522403	8522403	1.760266834159407	0.6705644152239689	0.5801728855667269	0.5459044767987679	0.6883612025731664	0.7567879850683807	0.5681117365974829	0.34625829812914904	0.4612138263665595	0.3955532574974147	4976	0.7379973654202546	0.34938601831944704	0.8483470924100811	0.7296756232600332	0.7845491541384993	31969	0.7749217841090696	0.8984809218018913	0.3919853539462978	0.5496292070735881	0.45761101876038945	7012	0.7574448056758181	0.45646826967111037	1.4359457951610421	0.7511400970921395	0.6163811267930331	0.5647895190420801	0.7701452520240029	0.7940018788821237	0.5799539823713702	0.36070140937397577	0.45278749228553794	0.40153242725531335	4861	0.7813623378525589	0.37529549325526645	0.902124773960217	0.8002646828818352	0.848147400410154	49871	0.7929689187066197	0.9373895647921118	0.3546184368367629	0.5960912052117264	0.444688729460773	6447	0.8076743800871925	0.4271768890667324
unseen_drug__context-expression_regulons__seed43__druggroup-scaffold__drugtest-any	unseen_drug	expression_regulons	Expression + regulons	expression+regulons	43	15	0.5556176050882343	190752	43957	61179	155	152	153	8729059	8729059	1.3644939342859752	0.6626248379097754	0.6106403979498344	0.5556176050882343	0.686512208584346	0.7719845516047877	0.5837656623969647	0.32565458207452164	0.519895498392283	0.4004643962848297	4976	0.7479914440756074	0.35519301251727114	0.87232454934611	0.6947980856454691	0.7735060593397409	31969	0.7917160281221298	0.905302008277477	0.41023696682464456	0.6172276098117513	0.4928823596401321	7012	0.776246182616626	0.49080196639614604	1.113657135556898	0.7144118079733242	0.630685106507297	0.5487772582374799	0.7451430312260756	0.7965784177718316	0.5787394812810044	0.34776185551780175	0.48426249742851263	0.4048151332760103	4861	0.7783381138518092	0.3801323374663103	0.9147870292680519	0.7432977080868641	0.8201741285276515	49871	0.7979423417546383	0.9394618561229252	0.3084677419354839	0.6644951140065146	0.42134251290877794	6447	0.8134547977090473	0.4166242502537777
unseen_drug__context-pathways_regulons__seed43__druggroup-scaffold__drugtest-any	unseen_drug	pathways_regulons	Pathways + regulons	pathways+regulons	43	16	0.5332622622472595	190752	43957	61179	155	152	153	8478627	8478627	1.548262805872766	0.6505221011443001	0.5775764339145696	0.5332622622472595	0.6737557991387793	0.7397310795616105	0.5473293055403827	0.32271818787475015	0.4867363344051447	0.3881099270891755	4976	0.7106173020354298	0.32513427045502125	0.8547973516016687	0.6986455628890488	0.7688732830734276	31969	0.763114740534272	0.8892053791274837	0.37179114598469437	0.5473474044495151	0.4428035765791751	7012	0.7454611961151298	0.4276482670386433	1.2583464638401483	0.739371352915216	0.6175213439013848	0.5542020203435333	0.7629735153854937	0.7805361054206278	0.5688150538550453	0.2984783456886461	0.47212507714462043	0.36573705179282867	4861	0.7404686226527486	0.3342565294382934	0.9081469091922783	0.7838824166349181	0.8414516024882154	49871	0.7907748639881415	0.9335908997618299	0.3682849755817294	0.596556537924616	0.45541740674955594	6447	0.8103648296209931	0.43859773236501287
unseen_drug__context-expression_pathways_regulons__seed43__druggroup-scaffold__drugtest-any	unseen_drug	expression_pathways_regulons	Expression + pathways + regulons	expression+pathways+regulons	43	8	0.5409711350052648	190752	43957	61179	155	152	153	8752995	8752995	1.2692444302363877	0.6489751347908183	0.5989679530026315	0.5409711350052648	0.6768714624517985	0.7538998329239259	0.5509855373300925	0.30740916646877225	0.5202974276527331	0.3864755933721451	4976	0.7223685233204964	0.3022984470774488	0.8803965203317823	0.68062810848009	0.7677298708630301	31969	0.788673494205937	0.9042531360250394	0.3862292051756007	0.5959783228750714	0.4687079407806191	7012	0.7506574812453441	0.44640502888778927	1.0447597478487065	0.7338629268212948	0.6240597229153318	0.5515912176427163	0.7616270852977941	0.7847664732319887	0.5640778241048117	0.3158266271353946	0.4601933758485908	0.3745813797722706	4861	0.7300750778967341	0.33476754095945666	0.9225374027528426	0.7727737562912314	0.8410405255002946	49871	0.8155981191644234	0.944444280752758	0.334469604739875	0.6392120366061734	0.43915174765558396	6447	0.8086262226348084	0.4130216506022205
unseen_drug__context-expression__seed44__druggroup-scaffold__drugtest-any	unseen_drug	expression	Expression only	expression	44	4	0.552683285012039	190752	43957	61179	155	152	153	8498467	8498467	1.0198540842305037	0.6557999863502969	0.6147689867995361	0.552683285012039	0.683324290519753	0.7793408555929121	0.5770128294835452	0.34537873523280055	0.49939710610932475	0.40834771177388873	4976	0.7591835103151499	0.3529369629927136	0.8942414860681115	0.6776251994119303	0.771007580880521	31969	0.7998898572214388	0.9094477973513176	0.37321528276302146	0.6672846548773531	0.4786945623817075	7012	0.7789491992421476	0.4686537281066041	0.8593244720585577	0.7225845469850766	0.6490763907107581	0.5615594387885167	0.7546214722489714	0.8183405618367559	0.5851762607062638	0.3864734299516908	0.46081053281217854	0.42038097025429294	4861	0.7904941324209158	0.3675373557080932	0.931639988978232	0.7457640713039643	0.8284034212401996	49871	0.8262953457061064	0.9484889900764824	0.30882162721510803	0.7406545680161315	0.43589392487105755	6447	0.8382322073832451	0.4395024363342158
unseen_drug__context-pathways__seed44__druggroup-scaffold__drugtest-any	unseen_drug	pathways	Pathways only	pathways	44	25	0.5142347140690803	190752	43957	61179	155	152	153	8248035	8248035	1.6917795141452106	0.6249516573014537	0.5630972799079476	0.5142347140690803	0.6512815719481582	0.7265347199547113	0.5367309071358964	0.3086338510134246	0.4712620578778135	0.3729918880229044	4976	0.7084904465577302	0.31930183652652483	0.8452693562504974	0.6645500328443179	0.7440940055688843	31969	0.7428098957184425	0.8774562823066663	0.3457461024498886	0.5534797490017114	0.4256182486154521	7012	0.728303817587961	0.41343460257449827	1.249713164033757	0.7098023831706958	0.6249839095236064	0.544280785436445	0.7411974087998521	0.781114524519729	0.5745436445188571	0.3462857142857143	0.4986628265788932	0.40873450805159767	4861	0.7651781257661086	0.3902115508972683	0.911489340678343	0.7398688616630907	0.8167611120949176	49871	0.7833727757976385	0.9318916740314435	0.29953277850781135	0.6364200403288351	0.4073467361628196	6447	0.7947926719954399	0.40152770862785975
unseen_drug__context-regulons__seed44__druggroup-scaffold__drugtest-any	unseen_drug	regulons	Regulons only	regulons	44	5	0.524381016450695	190752	43957	61179	155	152	153	8454691	8454691	1.1163292084892922	0.6153513661077872	0.6017469432678981	0.524381016450695	0.6500667409844081	0.7601827103909894	0.5566615567895101	0.2799344957133224	0.5840032154340836	0.3784593345054373	4976	0.7507085574339086	0.33063515876288985	0.8901030284108649	0.6242610028465075	0.7338481338481339	31969	0.7839136213068774	0.8976088985285074	0.3752577319587629	0.5969766115231032	0.4608355809985138	7012	0.745925952432182	0.4417406130771332	0.8909336555880765	0.6840255643276287	0.6680084059354042	0.5426215162366923	0.725373557420675	0.8134387718805683	0.5960056039853665	0.31178321323454783	0.6319687307138449	0.41756150604866116	4861	0.812743584479234	0.4283075124143404	0.940542315374723	0.6892582863788574	0.7955287092966743	49871	0.8255548191234694	0.9485641194748919	0.29785506461871575	0.6827982007135102	0.41477433336474134	6447	0.8020179120390014	0.41114518006686707
unseen_drug__context-expression_pathways__seed44__druggroup-scaffold__drugtest-any	unseen_drug	expression_pathways	Expression + pathways	expression+pathways	44	10	0.542506792955589	190752	43957	61179	155	152	153	8522403	8522403	1.302106443101966	0.6509088427326706	0.5951094190746599	0.542506792955589	0.6755781024650772	0.7611138184032721	0.5706752829038715	0.3320962375223957	0.5215032154340836	0.40578577013291633	4976	0.7399128912337621	0.3493770611726124	0.864238801274236	0.6873846538834496	0.765732803679699	31969	0.7777410088099088	0.8982559973636308	0.37719298245614036	0.5764403879064461	0.4560018050541516	7012	0.7656875551661453	0.4643927901753712	1.0738413381963128	0.7112734761928112	0.6296600072175947	0.5441712985791087	0.7430077344439441	0.7911590308359372	0.5700915057404009	0.3209612817089453	0.4945484468216416	0.38928022022508296	4861	0.7678327985703834	0.34626183929867493	0.9164534320423322	0.7397084477953119	0.8186498601926235	49871	0.7982422506451505	0.9395179248264887	0.3141559988091694	0.6547231270358306	0.42458381531961975	6447	0.8074020432922775	0.4244947530960391
unseen_drug__context-expression_regulons__seed44__druggroup-scaffold__drugtest-any	unseen_drug	expression_regulons	Expression + regulons	expression+regulons	44	4	0.5505136848531254	190752	43957	61179	155	152	153	8729059	8729059	1.0853703389608316	0.6502263575767228	0.6190702571657734	0.5505136848531254	0.6805524968035452	0.7765716107270751	0.5739923308030103	0.2976029884818927	0.5763665594855305	0.39252720180661055	4976	0.7551712059242975	0.339762455049501	0.895097302263426	0.6704620100722575	0.7666636859518913	31969	0.7997037253295921	0.9076852250315692	0.4125698862540968	0.6103822019395322	0.4923501668008743	7012	0.7748399009273356	0.4745293123279605	0.8763874378081822	0.7329639255300021	0.6585385824190527	0.5672512336515357	0.7633717292655792	0.8152361085458809	0.5835129398579683	0.32790224032586557	0.5299321127340053	0.40512699536054103	4861	0.78760197761413	0.3708382175572108	0.9349163598626177	0.7586974393936355	0.8376391932877288	49871	0.8295590144681521	0.9501378384139786	0.3446156240273887	0.6869861951295176	0.4589875123063371	6447	0.8285473335553608	0.4295627636027153
unseen_drug__context-pathways_regulons__seed44__druggroup-scaffold__drugtest-any	unseen_drug	pathways_regulons	Pathways + regulons	pathways+regulons	44	10	0.5432053378597194	190752	43957	61179	155	152	153	8478627	8478627	1.2855171008043549	0.648087904088086	0.6025988073338414	0.5432053378597194	0.675500998885076	0.7619549690984172	0.5675211916896332	0.33595284872298625	0.48110932475884244	0.3956370847793753	4976	0.7145801295643166	0.32822816510157204	0.8842706791646111	0.6728080327817574	0.764180271081662	31969	0.7936581049127578	0.9087854299735694	0.3665947069641001	0.6538790644609241	0.4697986577181208	7012	0.7776266728181769	0.46554997999375825	0.9884722461264591	0.7235162392324164	0.647074726747851	0.5609822031165159	0.7535581565811841	0.8052387763229318	0.5977965066374832	0.3585663295657347	0.4959884797366797	0.4162278808804489	4861	0.7692300315035191	0.3845932052509923	0.9227767762329292	0.7492530729281547	0.8270107564959497	49871	0.8147300482716224	0.9445977596431798	0.3213722962326314	0.6959826275787188	0.4397079719731491	6447	0.8317562491936541	0.4641985550182772
unseen_drug__context-expression_pathways_regulons__seed44__druggroup-scaffold__drugtest-any	unseen_drug	expression_pathways_regulons	Expression + pathways + regulons	expression+pathways+regulons	44	13	0.5562597699764501	190752	43957	61179	155	152	153	8752995	8752995	1.359075687093622	0.6691766954068749	0.604596247168454	0.5562597699764501	0.6913628398705528	0.7698967294856233	0.5793544927075022	0.341765265877873	0.505024115755627	0.4076567442614973	4976	0.7477180505161597	0.35319612645779686	0.8701567470202737	0.7102192749225813	0.7820950018945265	31969	0.7917590789826392	0.9079375701767397	0.3992959756445628	0.5985453508271534	0.4790275637733265	7012	0.7702130589580709	0.4769297814879701	1.1281787171419402	0.7355628565357394	0.6397373879938463	0.5630686135567823	0.7617004198393352	0.8032632301853075	0.5806396173928875	0.3223641760227126	0.5138860316807241	0.39619349722442504	4861	0.7894402545529746	0.3644932284633019	0.9161339566835226	0.7701469792063524	0.8368211776240536	49871	0.8062219965076222	0.9405413055519409	0.35590126890318097	0.6351791530944625	0.4561911658218682	6447	0.8141274394953262	0.4368843181634199
unseen_drug__context-expression__seed45__druggroup-scaffold__drugtest-any	unseen_drug	expression	Expression only	expression	45	6	0.5463149117580116	190752	43957	61179	155	152	153	8498467	8498467	1.0833169981523025	0.6449939713811225	0.6146364536840015	0.5463149117580116	0.6745773772274106	0.7712122668045852	0.5679938721590392	0.30406685236768805	0.5484324758842444	0.3912264353809763	4976	0.742674689462448	0.3320512882256305	0.889607390300231	0.6627044949795114	0.7595726373153593	31969	0.7946514293496265	0.9087427513367843	0.3973314229425987	0.6327723901882487	0.48814566257769954	7012	0.7763106816016809	0.4631875769147026	0.9439958218771856	0.7034113012635055	0.6413681979357592	0.5411997571516594	0.7395257381844794	0.7961418481472621	0.5602700401746715	0.2947067238912732	0.5085373379962971	0.37316023850856667	4861	0.7551231052332583	0.30054091147642054	0.9309215615491723	0.7239277335525656	0.8144789234430871	49871	0.816594553601635	0.9466523210271326	0.3182953815404383	0.6916395222584147	0.4359601095033242	6447	0.8167078856068928	0.4336168880204614
unseen_drug__context-pathways__seed45__druggroup-scaffold__drugtest-any	unseen_drug	pathways	Pathways only	pathways	45	11	0.5292523891671471	190752	43957	61179	155	152	153	8248035	8248035	1.257087918235517	0.6261346315717633	0.5955889389771168	0.5292523891671471	0.6561447287689058	0.7574902061095995	0.5620359947620033	0.3160570365778053	0.5122588424437299	0.39092094164557933	4976	0.7297047634138851	0.3335055854710916	0.876295695943352	0.6425912602833995	0.7414639428282682	31969	0.7785720347120976	0.900853551982492	0.3559322033898305	0.6319167142042214	0.45537228302759364	7012	0.7641938202028161	0.4517488468324263	1.0484731415787707	0.6935386325373085	0.6349494072296094	0.5368053942737364	0.7305148870452046	0.7885735405764661	0.5803218994192475	0.32177722152690863	0.5289035177946925	0.40012450392965526	4861	0.7625430064570221	0.3850277458777916	0.9224966950931854	0.7136211425477732	0.8047258338044093	49871	0.8050246448713521	0.9411436466421924	0.2922655715263518	0.6623235613463626	0.40556584508714444	6447	0.7981529704010237	0.4147943057377584
unseen_drug__context-regulons__seed45__druggroup-scaffold__drugtest-any	unseen_drug	regulons	Regulons only	regulons	45	10	0.5618216085183828	190752	43957	61179	155	152	153	8454691	8454691	1.1920060502399936	0.6645585458516278	0.6232635401683284	0.5618216085183828	0.6901411863446314	0.7790739620869939	0.5865317934747711	0.3374328358208955	0.5679260450160771	0.42333907572466484	4976	0.7554859487774198	0.35739059611331137	0.8854442041175999	0.6914823735493759	0.7765346447703522	31969	0.8050164387019361	0.9120973601181732	0.4031650339110776	0.6103822019395322	0.4855911050601316	7012	0.7767194987816259	0.49010742419282904	1.1034572497108877	0.7159809738635806	0.6179752761795608	0.538247388955988	0.7477347000375917	0.7774426107892717	0.5487055375881768	0.30706984667802384	0.44497017074675993	0.3633767324653507	4861	0.7193365087410772	0.29364094862401435	0.9220260406391794	0.7497343145314912	0.8270019795848401	49871	0.8082904565870501	0.9418446160482756	0.31289111389236546	0.6592213432604312	0.4243634548177733	6447	0.8047008670396878	0.4106310480922401
unseen_drug__context-expression_pathways__seed45__druggroup-scaffold__drugtest-any	unseen_drug	expression_pathways	Expression + pathways	expression+pathways	45	7	0.5365384538436623	190752	43957	61179	155	152	153	8522403	8522403	1.1641116256961415	0.637486634665696	0.602735490914477	0.5365384538436623	0.6676250247887462	0.7618557397615827	0.5622184344818203	0.30284479654303204	0.5070337620578779	0.379198917862779	4976	0.7177900266936873	0.32538224696239004	0.8877978583823591	0.6561356313929119	0.7545866609108569	31969	0.790535871196042	0.9034950225751901	0.3769480790065839	0.6450370792926412	0.475829782757351	7012	0.7772413213950186	0.45777803390788097	0.965077683732685	0.7226008924631001	0.6394187220623867	0.5522601886004632	0.7543487945545136	0.7905431996771002	0.5718431750757528	0.31771109930961233	0.4922855379551533	0.3861857500201727	4861	0.7423391100755409	0.33265502715566925	0.9294911553824398	0.7512381945419182	0.830912195879261	49871	0.8198956154419967	0.9454433429464056	0.32608695652173914	0.6747324336900884	0.43968261990195584	6447	0.8093948735137628	0.4374311551251835
unseen_drug__context-expression_regulons__seed45__druggroup-scaffold__drugtest-any	unseen_drug	expression_regulons	Expression + regulons	expression+regulons	45	9	0.5479190488598921	190752	43957	61179	155	152	153	8729059	8729059	1.2261895182720834	0.6597811497599927	0.5988372998835961	0.5479190488598921	0.6837229639238965	0.7608935294446826	0.5658944137688222	0.317703713090863	0.5038183279742765	0.3896790238594855	4976	0.7225189232886233	0.32504298258345893	0.8684220761541752	0.6984266007694955	0.7742024965325937	31969	0.7826150321132439	0.8968634351744522	0.4024142926122646	0.5942669709070165	0.47987562618759716	7012	0.7775466329321804	0.47577682354855555	0.9668609257845617	0.7251998234688374	0.652227231982904	0.5632445355847844	0.7542836135153167	0.8091785326492612	0.5801444571403632	0.33066763601114746	0.56140711787698	0.41619643129479944	4861	0.8018999623168752	0.3657107674483576	0.9190958346613057	0.7517194361452547	0.8270240458857269	49871	0.81179747604497	0.944430446150843	0.3418472439647359	0.6435551419264774	0.44651312957382694	6447	0.8138381595859383	0.4302921578218889
unseen_drug__context-pathways_regulons__seed45__druggroup-scaffold__drugtest-any	unseen_drug	pathways_regulons	Pathways + regulons	pathways+regulons	45	5	0.5438115885582944	190752	43957	61179	155	152	153	8478627	8478627	1.0947515063570366	0.6450167208863207	0.6105645235514445	0.5438115885582944	0.6747687471094512	0.7645365344187359	0.5619237772133038	0.3105913717886573	0.515072347266881	0.38751133958270334	4976	0.7216753858401295	0.3302052681193344	0.8941444289869735	0.6634552222465514	0.761716645717364	31969	0.7951430282190811	0.9059433361078951	0.3821762349799733	0.6531660011409013	0.48220678037481574	7012	0.7767911891969971	0.4496227274126817	0.8895363676084058	0.7169126661109204	0.6398338571663017	0.550994927950249	0.7489870783602579	0.8032911553750762	0.5611770269241282	0.33117249154453215	0.4834396214770623	0.39307518608346576	4861	0.7751762756905914	0.3163789375575452	0.9256991477769725	0.7427162078161657	0.8241733790218504	49871	0.816006427640972	0.9463032507378153	0.31769722814498935	0.693345742205677	0.4357362187454306	6447	0.8186907627936653	0.4208488924770243
unseen_drug__context-expression_pathways_regulons__seed45__druggroup-scaffold__drugtest-any	unseen_drug	expression_pathways_regulons	Expression + pathways + regulons	expression+pathways+regulons	45	21	0.5340680976244033	190752	43957	61179	155	152	153	8752995	8752995	1.5346833082901556	0.6385103623996178	0.5912895321823649	0.5340680976244033	0.6652875452647078	0.7508148553623194	0.564297085218027	0.31802076970067195	0.5231109324758842	0.3955626472152572	4976	0.7329541177864622	0.35950864839858093	0.8636161705908485	0.668897994932591	0.7538868323638287	31969	0.7718787674721548	0.8939294491656536	0.37053855235673416	0.5818596691386195	0.45275481329412415	7012	0.7476116808283415	0.4394531580898463	1.2510448896779114	0.7006325699995096	0.6157872659329581	0.5303060513223185	0.7334988549044292	0.7749558645455717	0.5625376416337909	0.2772047745972882	0.4920798189672907	0.3546330615270571	4861	0.7527040186227884	0.3344474209767683	0.9088551407695569	0.7308054781335847	0.8101631618725825	49871	0.7781714549040593	0.9314817148883221	0.3233994698369347	0.6244765006979991	0.42612193056731584	6447	0.7939921201098675	0.42168378903628234
unseen_drug__context-expression__seed46__druggroup-scaffold__drugtest-any	unseen_drug	expression	Expression only	expression	46	5	0.538941208858114	190752	43957	61179	155	152	153	8498467	8498467	1.0543869627881566	0.6273858543576677	0.6183526469892783	0.538941208858114	0.6598491100888867	0.7733199802634406	0.568971184272065	0.3207141320714132	0.5992765273311897	0.417822614543926	4976	0.7747911738227486	0.35317272815031087	0.8969844789356984	0.6327066846007069	0.7420165446908418	31969	0.7916617885780721	0.9067992684761443	0.3608060120571476	0.6230747290359384	0.45698446733957426	7012	0.753506978389501	0.44694155618973963	0.8801700920633797	0.695009725559424	0.66428138261357	0.5489123416572413	0.7330183824570491	0.8145192722187051	0.5856152249833914	0.3217124687712923	0.5828018926146883	0.4145752542620912	4861	0.8028751896931945	0.3859209226768388	0.934398766154337	0.7045978624852118	0.8033883192153366	49871	0.8169640300202325	0.9462973411915352	0.3079840184194488	0.7054443927408097	0.42877345149429624	6447	0.8237185969426885	0.42462741108179997
unseen_drug__context-pathways__seed46__druggroup-scaffold__drugtest-any	unseen_drug	pathways	Pathways only	pathways	46	10	0.5225337345513051	190752	43957	61179	155	152	153	8248035	8248035	1.2667112316401745	0.6194462770434743	0.5874718407912317	0.5225337345513051	0.6490894206559925	0.7506617515025366	0.5616522419858906	0.31002771478961955	0.4945739549839228	0.3811367508130711	4976	0.7313830766221255	0.32900784015003326	0.8670389632534743	0.63621007851356	0.7339022498060512	31969	0.7614202094531997	0.8875923662577991	0.35259931534113526	0.6316314888762122	0.45256220303479283	7012	0.7591819684322845	0.4683565195498397	0.9890827038625641	0.7061246506154073	0.647935351932555	0.5532969091064839	0.7400342710315193	0.8074868979441874	0.5901453801966788	0.3627827571489543	0.5245834190495783	0.4289318755256518	4861	0.8021662704743049	0.3841408429043941	0.9216600428003668	0.7254115618295202	0.8118443050615441	49871	0.8055174080645576	0.9427736538434801	0.3002416431735803	0.6938110749185668	0.4191145467322558	6447	0.8147770152936994	0.44352164384216214
