holdout	seed	context_a	context_b	test_macro_f1_a	test_macro_f1_b	test_macro_f1_delta_b_minus_a	test_balanced_accuracy_a	test_balanced_accuracy_b	test_balanced_accuracy_delta_b_minus_a	test_macro_ovr_auroc_a	test_macro_ovr_auroc_b	test_macro_ovr_auroc_delta_b_minus_a	test_macro_auprc_a	test_macro_auprc_b	test_macro_auprc_delta_b_minus_a	test_antagonism_f1_a	test_antagonism_f1_b	test_antagonism_f1_delta_b_minus_a	test_antagonism_auroc_a	test_antagonism_auroc_b	test_antagonism_auroc_delta_b_minus_a	test_antagonism_auprc_a	test_antagonism_auprc_b	test_antagonism_auprc_delta_b_minus_a	test_no_interaction_f1_a	test_no_interaction_f1_b	test_no_interaction_f1_delta_b_minus_a	test_no_interaction_auroc_a	test_no_interaction_auroc_b	test_no_interaction_auroc_delta_b_minus_a	test_no_interaction_auprc_a	test_no_interaction_auprc_b	test_no_interaction_auprc_delta_b_minus_a	test_synergy_f1_a	test_synergy_f1_b	test_synergy_f1_delta_b_minus_a	test_synergy_auroc_a	test_synergy_auroc_b	test_synergy_auroc_delta_b_minus_a	test_synergy_auprc_a	test_synergy_auprc_b	test_synergy_auprc_delta_b_minus_a
unseen_both	44	regulons	pathways_regulons	0.3945246464916761	0.3983377762391011	0.0038131297474249815	0.40827186833309764	0.3984803393571705	-0.009791528975927166	0.6264552245678974	0.5902926094714825	-0.03616261509641483	0.3991399049862973	0.38531027063376805	-0.013829634352529263	0.1978448275862069	0.17607361963190185	-0.02177120795430504	0.5510934534695145	0.5667884993616508	0.015695045892136217	0.1191423594148393	0.1312394391497395	0.012097079734900207	0.7827163656547543	0.7989441624365482	0.01622779678179387	0.6658826700855809	0.6060923230756696	-0.05979034700991126	0.8594002418063837	0.8223696065935738	-0.037030635212809915	0.2030127462340672	0.21999554664885326	0.01698280041478606	0.6623895501485968	0.5979970059771273	-0.06439254417146945	0.21887711373766888	0.20232176615799083	-0.016555347579678054
unseen_both	44	regulons	expression_pathways_regulons	0.3945246464916761	0.39452302046325943	-1.6260284166902395e-06	0.40827186833309764	0.40397938390271065	-0.004292484430386989	0.6264552245678974	0.5882729614846477	-0.03818226308324968	0.3991399049862973	0.3873933657874729	-0.011746539198824402	0.1978448275862069	0.1792062332602873	-0.018638594325919577	0.5510934534695145	0.4794604870432352	-0.07163296642627937	0.1191423594148393	0.1182572384993916	-0.0008851209154477069	0.7827163656547543	0.7815068493150685	-0.001209516339685801	0.6658826700855809	0.6580911846656607	-0.007791485419920141	0.8594002418063837	0.8510159227740147	-0.008384319032369025	0.2030127462340672	0.22285597881442248	0.01984323258035528	0.6623895501485968	0.6272672127450473	-0.03512233740354953	0.21887711373766888	0.1929069360890124	-0.025970177648656473
unseen_both	44	expression_pathways	expression_regulons	0.38417392878293316	0.4074844492759455	0.023310520493012354	0.4061169794140791	0.4397926841365479	0.03367570472246878	0.5665228015583125	0.6108073689287242	0.044284567370411754	0.3723529612202086	0.3901451814831261	0.01779222026291749	0.16130820399113083	0.24303135888501742	0.0817231548938866	0.46228205548462786	0.5726020927504227	0.11032003726579487	0.1117655038725823	0.15749030201845923	0.04572479814587693	0.7365880316968758	0.7347591627821954	-0.0018288689146803705	0.6294520949683131	0.6391934403602855	0.009741345391972356	0.8131414132732708	0.8186311452354349	0.005489731962164068	0.25462555066079295	0.24466282616062351	-0.00996272450016944	0.6078342542219966	0.6206265736754646	0.012792319453468037	0.1921519665147728	0.1943140971954841	0.002162130680711305
unseen_both	44	expression_pathways	pathways_regulons	0.38417392878293316	0.3983377762391011	0.014163847456167944	0.4061169794140791	0.3984803393571705	-0.007636640056908617	0.5665228015583125	0.5902926094714825	0.02376980791317007	0.3723529612202086	0.38531027063376805	0.012957309413559437	0.16130820399113083	0.17607361963190185	0.014765415640771024	0.46228205548462786	0.5667884993616508	0.1045064438770229	0.1117655038725823	0.1312394391497395	0.01947393527715721	0.7365880316968758	0.7989441624365482	0.06235613073967239	0.6294520949683131	0.6060923230756696	-0.02335977189264349	0.8131414132732708	0.8223696065935738	0.009228193320303002	0.25462555066079295	0.21999554664885326	-0.03463000401193969	0.6078342542219966	0.5979970059771273	-0.009837248244869201	0.1921519665147728	0.20232176615799083	0.010169799643218042
unseen_both	44	expression_pathways	expression_pathways_regulons	0.38417392878293316	0.39452302046325943	0.010349091680326272	0.4061169794140791	0.40397938390271065	-0.0021375955113684397	0.5665228015583125	0.5882729614846477	0.021750159926335222	0.3723529612202086	0.3873933657874729	0.015040404567264298	0.16130820399113083	0.1792062332602873	0.017898029269156485	0.46228205548462786	0.4794604870432352	0.01717843155860732	0.1117655038725823	0.1182572384993916	0.006491734626809298	0.7365880316968758	0.7815068493150685	0.04491881761819272	0.6294520949683131	0.6580911846656607	0.02863908969734763	0.8131414132732708	0.8510159227740147	0.03787450950074389	0.25462555066079295	0.22285597881442248	-0.03176957184637047	0.6078342542219966	0.6272672127450473	0.019432958523050714	0.1921519665147728	0.1929069360890124	0.0007549695742396223
unseen_both	44	expression_regulons	pathways_regulons	0.4074844492759455	0.3983377762391011	-0.00914667303684441	0.4397926841365479	0.3984803393571705	-0.0413123447793774	0.6108073689287242	0.5902926094714825	-0.020514759457241682	0.3901451814831261	0.38531027063376805	-0.004834910849358054	0.24303135888501742	0.17607361963190185	-0.06695773925311557	0.5726020927504227	0.5667884993616508	-0.005813593388771965	0.15749030201845923	0.1312394391497395	-0.02625086286871972	0.7347591627821954	0.7989441624365482	0.06418499965435276	0.6391934403602855	0.6060923230756696	-0.033101117284615844	0.8186311452354349	0.8223696065935738	0.0037384613581389337	0.24466282616062351	0.21999554664885326	-0.02466727951177025	0.6206265736754646	0.5979970059771273	-0.02262956769833724	0.1943140971954841	0.20232176615799083	0.008007668962506737
unseen_both	44	expression_regulons	expression_pathways_regulons	0.4074844492759455	0.39452302046325943	-0.012961428812686082	0.4397926841365479	0.40397938390271065	-0.03581330023383722	0.6108073689287242	0.5882729614846477	-0.022534407444076532	0.3901451814831261	0.3873933657874729	-0.0027518156956531925	0.24303135888501742	0.1792062332602873	-0.06382512562473011	0.5726020927504227	0.4794604870432352	-0.09314160570718755	0.15749030201845923	0.1182572384993916	-0.039233063519067635	0.7347591627821954	0.7815068493150685	0.04674768653287309	0.6391934403602855	0.6580911846656607	0.018897744305375275	0.8186311452354349	0.8510159227740147	0.03238477753857982	0.24466282616062351	0.22285597881442248	-0.02180684734620103	0.6206265736754646	0.6272672127450473	0.006640639069582677	0.1943140971954841	0.1929069360890124	-0.0014071611064716827
unseen_both	44	pathways_regulons	expression_pathways_regulons	0.3983377762391011	0.39452302046325943	-0.0038147557758416717	0.3984803393571705	0.40397938390271065	0.005499044545540177	0.5902926094714825	0.5882729614846477	-0.0020196479868348494	0.38531027063376805	0.3873933657874729	0.0020830951537048614	0.17607361963190185	0.1792062332602873	0.003132613628385461	0.5667884993616508	0.4794604870432352	-0.08732801231841558	0.1312394391497395	0.1182572384993916	-0.012982200650347914	0.7989441624365482	0.7815068493150685	-0.01743731312147967	0.6060923230756696	0.6580911846656607	0.05199886158999112	0.8223696065935738	0.8510159227740147	0.02864631618044089	0.21999554664885326	0.22285597881442248	0.002860432165569221	0.5979970059771273	0.6272672127450473	0.029270206767919915	0.20232176615799083	0.1929069360890124	-0.00941483006897842
unseen_both	45	expression	pathways	0.38980490312911903	0.43793542994360846	0.04813052681448943	0.3992604749546538	0.4672133433220314	0.06795286836737763	0.5745972704625011	0.6824020019231433	0.10780473146064218	0.3824071770933893	0.41540984475198006	0.03300266765859078	0.16213847502191062	0.2674800563115908	0.10534158128968016	0.45527852299782623	0.6961511205617474	0.2408725975639212	0.10617274564989321	0.1784394577164247	0.07226671206653149	0.7611290670114199	0.7646562818976612	0.0035272148862413033	0.6168970343481477	0.6766882082041047	0.059791173855957	0.8228606520800374	0.8346026421975354	0.011741990117497991	0.24614716735402647	0.2816699516215732	0.035522784267546736	0.6516162540415293	0.6743666770035776	0.02275042296204821	0.21818813355023722	0.23318743434198003	0.014999300791742803
unseen_both	45	expression	regulons	0.38980490312911903	0.42527838975631926	0.035473486627200235	0.3992604749546538	0.44385355732598103	0.04459308237132725	0.5745972704625011	0.6213523333086308	0.046755062846129736	0.3824071770933893	0.4069254411578666	0.024518264064477324	0.16213847502191062	0.22134831460674156	0.05920983958483095	0.45527852299782623	0.505824591974052	0.05054606897622582	0.10617274564989321	0.1484021062258145	0.042229360575921304	0.7611290670114199	0.7767645769399386	0.015635509928518698	0.6168970343481477	0.6835603768843822	0.06666334253623452	0.8228606520800374	0.8569675898705325	0.03410693779049501	0.24614716735402647	0.2777222777222777	0.031575110368251225	0.6516162540415293	0.6746720310674582	0.02305577702592887	0.21818813355023722	0.21540662737725286	-0.002781506172984366
unseen_both	45	expression	expression_pathways	0.38980490312911903	0.3828599599015674	-0.006944943227551625	0.3992604749546538	0.4113674356525687	0.012106960697914948	0.5745972704625011	0.5771812161762996	0.0025839457137984967	0.3824071770933893	0.3693416198726791	-0.013065557220710178	0.16213847502191062	0.20269312544294826	0.04055465042103765	0.45527852299782623	0.5580237051861564	0.10274518218833018	0.10617274564989321	0.12577304601446815	0.01960030036457494	0.7611290670114199	0.7249615489007509	-0.036167518110668984	0.6168970343481477	0.5958271864132993	-0.02106984793484834	0.8228606520800374	0.7894507573223969	-0.03340989475764056	0.24614716735402647	0.22092520536100302	-0.025221961993023456	0.6516162540415293	0.577692756929443	-0.07392349711208634	0.21818813355023722	0.19280105628117228	-0.025387077269064945
unseen_both	45	expression	expression_regulons	0.38980490312911903	0.3909265843692107	0.0011216812400916543	0.3992604749546538	0.3961287461016105	-0.003131728853043303	0.5745972704625011	0.6074091447230496	0.032811874260548546	0.3824071770933893	0.39395033838077703	0.011543161287387749	0.16213847502191062	0.19809322033898305	0.035954745317072434	0.45527852299782623	0.54846360546565	0.09318508246782375	0.10617274564989321	0.15002634825679112	0.04385360260689791	0.7611290670114199	0.7998362333674514	0.03870716635603144	0.6168970343481477	0.6466308682101183	0.029733833861970593	0.8228606520800374	0.8418762700865521	0.019015618006514634	0.24614716735402647	0.17485029940119762	-0.07129686795282886	0.6516162540415293	0.6271329604933806	-0.02448329354814871	0.21818813355023722	0.18994839679898787	-0.028239736751249356
unseen_both	45	expression	pathways_regulons	0.38980490312911903	0.39258856667771075	0.0027836635485917194	0.3992604749546538	0.42254406085549384	0.023283585900840065	0.5745972704625011	0.602778377607908	0.028181107145406892	0.3824071770933893	0.3926329686221453	0.010225791528756023	0.16213847502191062	0.19572506286672256	0.033586587844811944	0.45527852299782623	0.5132691677305822	0.05799064473275595	0.10617274564989321	0.12700860939146014	0.02083586374156693	0.7611290670114199	0.7228369056988102	-0.03829216131260971	0.6168970343481477	0.6552425430418374	0.03834550869368969	0.8228606520800374	0.8358835685315431	0.013022916451505662	0.24614716735402647	0.2592037314675995	0.013056564113573033	0.6516162540415293	0.6398234220513042	-0.011792831990225183	0.21818813355023722	0.2150067279434326	-0.0031814056068046326
unseen_both	45	expression	expression_pathways_regulons	0.38980490312911903	0.3987735782218225	0.008968675092703493	0.3992604749546538	0.45425588488451796	0.05499540992986418	0.5745972704625011	0.6444465211601081	0.06984925069760706	0.3824071770933893	0.4046788402430053	0.02227166314961604	0.16213847502191062	0.2723905723905724	0.11025209736866179	0.45527852299782623	0.6600310979607329	0.20475257496290666	0.10617274564989321	0.17697514658965263	0.07080240093975942	0.7611290670114199	0.7096864895262196	-0.051442577485200314	0.6168970343481477	0.6578635612757393	0.04096652692759162	0.8228606520800374	0.832095302650948	0.009234650570910552	0.24614716735402647	0.2142436727486757	-0.031903494605350774	0.6516162540415293	0.6154449042438521	-0.03617134979767722	0.21818813355023722	0.20496607148841536	-0.01322206206182186
unseen_both	45	pathways	regulons	0.43793542994360846	0.42527838975631926	-0.012657040187289192	0.4672133433220314	0.44385355732598103	-0.023359785996050375	0.6824020019231433	0.6213523333086308	-0.06104966861451244	0.41540984475198006	0.4069254411578666	-0.008484403594113454	0.2674800563115908	0.22134831460674156	-0.04613174170484921	0.6961511205617474	0.505824591974052	-0.1903265285876954	0.1784394577164247	0.1484021062258145	-0.03003735149061018	0.7646562818976612	0.7767645769399386	0.012108295042277395	0.6766882082041047	0.6835603768843822	0.006872168680277513	0.8346026421975354	0.8569675898705325	0.022364947672997015	0.2816699516215732	0.2777222777222777	-0.003947673899295512	0.6743666770035776	0.6746720310674582	0.00030535406388065844	0.23318743434198003	0.21540662737725286	-0.01778080696472717
unseen_both	45	pathways	expression_pathways	0.43793542994360846	0.3828599599015674	-0.05507547004204105	0.4672133433220314	0.4113674356525687	-0.05584590766946268	0.6824020019231433	0.5771812161762996	-0.10522078574684368	0.41540984475198006	0.3693416198726791	-0.046068224879300956	0.2674800563115908	0.20269312544294826	-0.06478693086864251	0.6961511205617474	0.5580237051861564	-0.13812741537559103	0.1784394577164247	0.12577304601446815	-0.052666411701956545	0.7646562818976612	0.7249615489007509	-0.03969473299691029	0.6766882082041047	0.5958271864132993	-0.08086102179080534	0.8346026421975354	0.7894507573223969	-0.04515188487513855	0.2816699516215732	0.22092520536100302	-0.06074474626057019	0.6743666770035776	0.577692756929443	-0.09667392007413456	0.23318743434198003	0.19280105628117228	-0.04038637806080775
unseen_both	45	pathways	expression_regulons	0.43793542994360846	0.3909265843692107	-0.04700884557439777	0.4672133433220314	0.3961287461016105	-0.07108459722042093	0.6824020019231433	0.6074091447230496	-0.07499285720009363	0.41540984475198006	0.39395033838077703	-0.02145950637120303	0.2674800563115908	0.19809322033898305	-0.06938683597260772	0.6961511205617474	0.54846360546565	-0.14768751509609745	0.1784394577164247	0.15002634825679112	-0.028413109459633573	0.7646562818976612	0.7998362333674514	0.03517995146979014	0.6766882082041047	0.6466308682101183	-0.03005733999398641	0.8346026421975354	0.8418762700865521	0.007273627889016643	0.2816699516215732	0.17485029940119762	-0.1068196522203756	0.6743666770035776	0.6271329604933806	-0.04723371651019692	0.23318743434198003	0.18994839679898787	-0.04323903754299216
unseen_both	45	pathways	pathways_regulons	0.43793542994360846	0.39258856667771075	-0.04534686326589771	0.4672133433220314	0.42254406085549384	-0.04466928246653756	0.6824020019231433	0.602778377607908	-0.07962362431523529	0.41540984475198006	0.3926329686221453	-0.022776876129834756	0.2674800563115908	0.19572506286672256	-0.07175499344486821	0.6961511205617474	0.5132691677305822	-0.18288195283116526	0.1784394577164247	0.12700860939146014	-0.051430848324964556	0.7646562818976612	0.7228369056988102	-0.04181937619885101	0.6766882082041047	0.6552425430418374	-0.021445665162267313	0.8346026421975354	0.8358835685315431	0.0012809263340076704	0.2816699516215732	0.2592037314675995	-0.022466220153973704	0.6743666770035776	0.6398234220513042	-0.034543254952273394	0.23318743434198003	0.2150067279434326	-0.018180706398547436
unseen_both	45	pathways	expression_pathways_regulons	0.43793542994360846	0.3987735782218225	-0.039161851721785934	0.4672133433220314	0.45425588488451796	-0.012957458437513447	0.6824020019231433	0.6444465211601081	-0.03795548076303512	0.41540984475198006	0.4046788402430053	-0.01073100450897474	0.2674800563115908	0.2723905723905724	0.0049105160789816305	0.6961511205617474	0.6600310979607329	-0.036120022601014545	0.1784394577164247	0.17697514658965263	-0.001464311126772061	0.7646562818976612	0.7096864895262196	-0.05496979237144162	0.6766882082041047	0.6578635612757393	-0.018824646928365385	0.8346026421975354	0.832095302650948	-0.0025073395465874393	0.2816699516215732	0.2142436727486757	-0.06742627887289751	0.6743666770035776	0.6154449042438521	-0.05892177275972543	0.23318743434198003	0.20496607148841536	-0.028221362853564663
unseen_both	45	regulons	expression_pathways	0.42527838975631926	0.3828599599015674	-0.04241842985475186	0.44385355732598103	0.4113674356525687	-0.032486121673412305	0.6213523333086308	0.5771812161762996	-0.04417111713233124	0.4069254411578666	0.3693416198726791	-0.0375838212851875	0.22134831460674156	0.20269312544294826	-0.0186551891637933	0.505824591974052	0.5580237051861564	0.05219911321210435	0.1484021062258145	0.12577304601446815	-0.022629060211346363	0.7767645769399386	0.7249615489007509	-0.05180302803918768	0.6835603768843822	0.5958271864132993	-0.08773319047108286	0.8569675898705325	0.7894507573223969	-0.06751683254813556	0.2777222777222777	0.22092520536100302	-0.05679707236127468	0.6746720310674582	0.577692756929443	-0.09697927413801521	0.21540662737725286	0.19280105628117228	-0.02260557109608058
unseen_both	45	regulons	expression_regulons	0.42527838975631926	0.3909265843692107	-0.03435180538710858	0.44385355732598103	0.3961287461016105	-0.047724811224370556	0.6213523333086308	0.6074091447230496	-0.01394318858558119	0.4069254411578666	0.39395033838077703	-0.012975102777089575	0.22134831460674156	0.19809322033898305	-0.023255094267758514	0.505824591974052	0.54846360546565	0.04263901349159793	0.1484021062258145	0.15002634825679112	0.0016242420309766081	0.7767645769399386	0.7998362333674514	0.023071656427512743	0.6835603768843822	0.6466308682101183	-0.03692950867426392	0.8569675898705325	0.8418762700865521	-0.015091319783980373	0.2777222777222777	0.17485029940119762	-0.10287197832108008	0.6746720310674582	0.6271329604933806	-0.04753907057407758	0.21540662737725286	0.18994839679898787	-0.02545823057826499
unseen_both	45	regulons	pathways_regulons	0.42527838975631926	0.39258856667771075	-0.032689823078608515	0.44385355732598103	0.42254406085549384	-0.021309496470487188	0.6213523333086308	0.602778377607908	-0.018573955700722844	0.4069254411578666	0.3926329686221453	-0.014292472535721301	0.22134831460674156	0.19572506286672256	-0.025623251740019004	0.505824591974052	0.5132691677305822	0.007444575756530125	0.1484021062258145	0.12700860939146014	-0.021393496834354375	0.7767645769399386	0.7228369056988102	-0.053927671241128405	0.6835603768843822	0.6552425430418374	-0.028317833842544826	0.8569675898705325	0.8358835685315431	-0.021084021338989345	0.2777222777222777	0.2592037314675995	-0.018518546254678192	0.6746720310674582	0.6398234220513042	-0.03484860901615405	0.21540662737725286	0.2150067279434326	-0.0003998994338202666
unseen_both	45	regulons	expression_pathways_regulons	0.42527838975631926	0.3987735782218225	-0.02650481153449674	0.44385355732598103	0.45425588488451796	0.010402327558536928	0.6213523333086308	0.6444465211601081	0.02309418785147732	0.4069254411578666	0.4046788402430053	-0.0022466009148612853	0.22134831460674156	0.2723905723905724	0.05104225778383084	0.505824591974052	0.6600310979607329	0.15420650598668084	0.1484021062258145	0.17697514658965263	0.02857304036383812	0.7767645769399386	0.7096864895262196	-0.06707808741371901	0.6835603768843822	0.6578635612757393	-0.025696815608642898	0.8569675898705325	0.832095302650948	-0.024872287219584455	0.2777222777222777	0.2142436727486757	-0.063478604973602	0.6746720310674582	0.6154449042438521	-0.05922712682360609	0.21540662737725286	0.20496607148841536	-0.010440555888837494
unseen_both	45	expression_pathways	expression_regulons	0.3828599599015674	0.3909265843692107	0.00806662446764328	0.4113674356525687	0.3961287461016105	-0.015238689550958251	0.5771812161762996	0.6074091447230496	0.03022792854675005	0.3693416198726791	0.39395033838077703	0.024608718508097926	0.20269312544294826	0.19809322033898305	-0.004599905103965213	0.5580237051861564	0.54846360546565	-0.009560099720506421	0.12577304601446815	0.15002634825679112	0.02425330224232297	0.7249615489007509	0.7998362333674514	0.07487468446670043	0.5958271864132993	0.6466308682101183	0.050803681796818934	0.7894507573223969	0.8418762700865521	0.05242551276415519	0.22092520536100302	0.17485029940119762	-0.0460749059598054	0.577692756929443	0.6271329604933806	0.049440203563937635	0.19280105628117228	0.18994839679898787	-0.002852659482184411
unseen_both	45	expression_pathways	pathways_regulons	0.3828599599015674	0.39258856667771075	0.009728606776143345	0.4113674356525687	0.42254406085549384	0.011176625202925117	0.5771812161762996	0.602778377607908	0.025597161431608395	0.3693416198726791	0.3926329686221453	0.0232913487494662	0.20269312544294826	0.19572506286672256	-0.006968062576225703	0.5580237051861564	0.5132691677305822	-0.04475453745557423	0.12577304601446815	0.12700860939146014	0.0012355633769919883	0.7249615489007509	0.7228369056988102	-0.0021246432019407235	0.5958271864132993	0.6552425430418374	0.05941535662853803	0.7894507573223969	0.8358835685315431	0.04643281120914622	0.22092520536100302	0.2592037314675995	0.03827852610659649	0.577692756929443	0.6398234220513042	0.06213066512186116	0.19280105628117228	0.2150067279434326	0.022205671662260312
unseen_both	45	expression_pathways	expression_pathways_regulons	0.3828599599015674	0.3987735782218225	0.01591361832025512	0.4113674356525687	0.45425588488451796	0.04288844923194923	0.5771812161762996	0.6444465211601081	0.06726530498380856	0.3693416198726791	0.4046788402430053	0.03533722037032622	0.20269312544294826	0.2723905723905724	0.06969744694762414	0.5580237051861564	0.6600310979607329	0.10200739277457649	0.12577304601446815	0.17697514658965263	0.051202100575184484	0.7249615489007509	0.7096864895262196	-0.01527505937453133	0.5958271864132993	0.6578635612757393	0.06203637486243996	0.7894507573223969	0.832095302650948	0.04264454532855111	0.22092520536100302	0.2142436727486757	-0.006681532612327318	0.577692756929443	0.6154449042438521	0.037752147314409124	0.19280105628117228	0.20496607148841536	0.012165015207243085
unseen_both	45	expression_regulons	pathways_regulons	0.3909265843692107	0.39258856667771075	0.0016619823085000651	0.3961287461016105	0.42254406085549384	0.026415314753883368	0.6074091447230496	0.602778377607908	-0.004630767115141654	0.39395033838077703	0.3926329686221453	-0.0013173697586317257	0.19809322033898305	0.19572506286672256	-0.0023681574722604903	0.54846360546565	0.5132691677305822	-0.03519443773506781	0.15002634825679112	0.12700860939146014	-0.023017738865330983	0.7998362333674514	0.7228369056988102	-0.07699932766864115	0.6466308682101183	0.6552425430418374	0.008611674831719096	0.8418762700865521	0.8358835685315431	-0.005992701555008972	0.17485029940119762	0.2592037314675995	0.08435343206640189	0.6271329604933806	0.6398234220513042	0.012690461557923527	0.18994839679898787	0.2150067279434326	0.025058331144444723
unseen_both	45	expression_regulons	expression_pathways_regulons	0.3909265843692107	0.3987735782218225	0.007846993852611839	0.3961287461016105	0.45425588488451796	0.058127138782907484	0.6074091447230496	0.6444465211601081	0.03703737643705851	0.39395033838077703	0.4046788402430053	0.01072850186222829	0.19809322033898305	0.2723905723905724	0.07429735205158935	0.54846360546565	0.6600310979607329	0.11156749249508291	0.15002634825679112	0.17697514658965263	0.026948798332861512	0.7998362333674514	0.7096864895262196	-0.09014974384123176	0.6466308682101183	0.6578635612757393	0.011232693065621024	0.8418762700865521	0.832095302650948	-0.009780967435604082	0.17485029940119762	0.2142436727486757	0.03939337334747808	0.6271329604933806	0.6154449042438521	-0.011688056249528511	0.18994839679898787	0.20496607148841536	0.015017674689427496
unseen_both	45	pathways_regulons	expression_pathways_regulons	0.39258856667771075	0.3987735782218225	0.006185011544111774	0.42254406085549384	0.45425588488451796	0.031711824029024116	0.602778377607908	0.6444465211601081	0.041668143552200165	0.3926329686221453	0.4046788402430053	0.012045871620860016	0.19572506286672256	0.2723905723905724	0.07666550952384985	0.5132691677305822	0.6600310979607329	0.14676193023015072	0.12700860939146014	0.17697514658965263	0.049966537198192496	0.7228369056988102	0.7096864895262196	-0.013150416172590607	0.6552425430418374	0.6578635612757393	0.0026210182339019283	0.8358835685315431	0.832095302650948	-0.0037882658805951097	0.2592037314675995	0.2142436727486757	-0.04496005871892381	0.6398234220513042	0.6154449042438521	-0.024378517807452038	0.2150067279434326	0.20496607148841536	-0.010040656455017227
unseen_both	46	expression	pathways	0.38339624836182	0.451183198651232	0.067786950289412	0.39664353323822077	0.482264471152354	0.08562093791413322	0.6033276318019545	0.6967947771888472	0.09346714538689271	0.39066812455528727	0.43532275522748387	0.044654630672196605	0.20246913580246914	0.27096461463887545	0.0684954788364063	0.5535379645284841	0.6631054397708844	0.10956747524240029	0.1379327479045397	0.18382983852914409	0.0458970906246044	0.7968451639684516	0.7733961676966167	-0.023448996271834943	0.6634371106758761	0.7119350328431623	0.04849792216728621	0.8533741783473583	0.861383550132498	0.008009371785139718	0.15087444531453928	0.30918881361820394	0.15831436830366466	0.5930078202015033	0.7153438589524949	0.12233603875099153	0.18069744741396393	0.2607548770208096	0.08005742960684564
unseen_both	46	expression	regulons	0.38339624836182	0.4269806174864211	0.04358436912460106	0.39664353323822077	0.4401202419847848	0.04347670874656401	0.6033276318019545	0.6194733015962129	0.016145669794258466	0.39066812455528727	0.41857061522472655	0.027902490669439284	0.20246913580246914	0.2698907956318253	0.06742165982935613	0.5535379645284841	0.6098973465373865	0.05635938200890234	0.1379327479045397	0.21875989190016543	0.08082714399562574	0.7968451639684516	0.78159757330637	-0.01524759066208159	0.6634371106758761	0.6336280756893615	-0.02980903498651455	0.8533741783473583	0.8343675462473952	-0.019006632099963117	0.15087444531453928	0.229453483521068	0.07857903820652873	0.5930078202015033	0.6148944825618906	0.021886662360387277	0.18069744741396393	0.202584407526619	0.021886960112655063
unseen_both	46	expression	expression_pathways	0.38339624836182	0.3993473867789095	0.015951138417089505	0.39664353323822077	0.4055248001313824	0.008881266893161655	0.6033276318019545	0.5821680096656333	-0.021159622136321166	0.39066812455528727	0.3865882011680993	-0.004079923387187989	0.20246913580246914	0.1482537419814683	-0.05421539382100085	0.5535379645284841	0.4888390454090611	-0.06469891911942305	0.1379327479045397	0.1109609486151615	-0.026971799289378193	0.7968451639684516	0.7938084112149533	-0.0030367527534983507	0.6634371106758761	0.6227556677051853	-0.04068144297069076	0.8533741783473583	0.8238660133178254	-0.029508165029532907	0.15087444531453928	0.25598000714030705	0.10510556182576777	0.5930078202015033	0.6349093158826533	0.04190149568114998	0.18069744741396393	0.22493764157131096	0.044240194157347035
unseen_both	46	expression	expression_regulons	0.38339624836182	0.4320265869732449	0.048630338611424906	0.39664353323822077	0.4535969984002972	0.056953465162076444	0.6033276318019545	0.6351382525715782	0.03181062076962371	0.39066812455528727	0.3992749733342687	0.008606848778981435	0.20246913580246914	0.2861977278220933	0.08372859201962415	0.5535379645284841	0.6232639056623305	0.06972594113384634	0.1379327479045397	0.1917846804470861	0.053851932542546416	0.7968451639684516	0.790502188136401	-0.006342975832050568	0.6634371106758761	0.6478039743537894	-0.015633136322086627	0.8533741783473583	0.8087066037559749	-0.044667574591383374	0.15087444531453928	0.2193798449612403	0.06850539964670102	0.5930078202015033	0.6343468776986148	0.04133905749711142	0.18069744741396393	0.19733363579974494	0.016636188385781014
unseen_both	46	expression	pathways_regulons	0.38339624836182	0.40195912926595817	0.018562880904138157	0.39664353323822077	0.4104678663961361	0.013824333157915314	0.6033276318019545	0.6004322306691233	-0.0028954011328311546	0.39066812455528727	0.39634476477450403	0.005676640219216766	0.20246913580246914	0.21417644059153493	0.011707304789065787	0.5535379645284841	0.5523399813671026	-0.0011979831613815328	0.1379327479045397	0.14906733912739736	0.011134591222857676	0.7968451639684516	0.7838108762843539	-0.013034287684097756	0.6634371106758761	0.6416108346724053	-0.021826276003470757	0.8533741783473583	0.8469206670480988	-0.006453511299259529	0.15087444531453928	0.2078900709219858	0.057015625607446524	0.5930078202015033	0.6073458759678618	0.014338055766358493	0.18069744741396393	0.19304628814801614	0.012348840734052208
unseen_both	46	expression	expression_pathways_regulons	0.38339624836182	0.38807960619460574	0.004683357832785728	0.39664353323822077	0.4076658095796182	0.011022276341397408	0.6033276318019545	0.6004148316382708	-0.002912800163683671	0.39066812455528727	0.3769723598590265	-0.01369576469626077	0.20246913580246914	0.19765807962529275	-0.004811056177176393	0.5535379645284841	0.5745269314378385	0.020988966909354367	0.1379327479045397	0.13680286280148396	-0.0011298851030557278	0.7968451639684516	0.7479667449846377	-0.048878418983813954	0.6634371106758761	0.6378627624796607	-0.025574348196215402	0.8533741783473583	0.8116871978741877	-0.04168698047317054	0.15087444531453928	0.21861399397388684	0.06773954865934756	0.5930078202015033	0.5888548009973132	-0.004153019204190089	0.18069744741396393	0.18242701890140783	0.0017295714874439039
