holdout	seed	context_config	context_label	test_macro_f1_baseline	test_macro_f1_context	test_macro_f1_delta_vs_baseline	test_balanced_accuracy_baseline	test_balanced_accuracy_context	test_balanced_accuracy_delta_vs_baseline	test_macro_ovr_auroc_baseline	test_macro_ovr_auroc_context	test_macro_ovr_auroc_delta_vs_baseline	test_macro_auprc_baseline	test_macro_auprc_context	test_macro_auprc_delta_vs_baseline	test_antagonism_f1_baseline	test_antagonism_f1_context	test_antagonism_f1_delta_vs_baseline	test_antagonism_auroc_baseline	test_antagonism_auroc_context	test_antagonism_auroc_delta_vs_baseline	test_antagonism_auprc_baseline	test_antagonism_auprc_context	test_antagonism_auprc_delta_vs_baseline	test_no_interaction_f1_baseline	test_no_interaction_f1_context	test_no_interaction_f1_delta_vs_baseline	test_no_interaction_auroc_baseline	test_no_interaction_auroc_context	test_no_interaction_auroc_delta_vs_baseline	test_no_interaction_auprc_baseline	test_no_interaction_auprc_context	test_no_interaction_auprc_delta_vs_baseline	test_synergy_f1_baseline	test_synergy_f1_context	test_synergy_f1_delta_vs_baseline	test_synergy_auroc_baseline	test_synergy_auroc_context	test_synergy_auroc_delta_vs_baseline	test_synergy_auprc_baseline	test_synergy_auprc_context	test_synergy_auprc_delta_vs_baseline
unseen_cell_line	42	expression	Expression only	0.4476009399356197	0.46054290412043564	0.012941964184815913	0.5347225248471342	0.5417930108834929	0.007070486036358625	0.6846288396718739	0.6893071678132179	0.004678328141343946	0.44655688267823407	0.4451035692776792	-0.0014533134005548787	0.27636058875910113	0.2867962008814948	0.01043561212239369	0.6440452567935048	0.6214783584134626	-0.022566898380042222	0.18179118509981104	0.1795052376226563	-0.0022859474771547428	0.7155506549051056	0.7406465081384349	0.0250958532333293	0.7563335885281888	0.7669122251380764	0.01057863660988767	0.9206294087207274	0.9252060579150985	0.004576649194371063	0.3508915761426522	0.3541860033413774	0.0032944271987251916	0.6535076736939286	0.6795309198881146	0.026023246194186056	0.2372500542141638	0.2305994122952828	-0.006650641918881012
unseen_cell_line	42	pathways	Pathways only	0.4476009399356197	0.4522928536206079	0.004691913684988169	0.5347225248471342	0.536149496691138	0.0014269718440037549	0.6846288396718739	0.7048596203125451	0.020230780640671187	0.44655688267823407	0.4522785872772614	0.005721704599027322	0.27636058875910113	0.27424661139623635	-0.002113977362864783	0.6440452567935048	0.6362256270822901	-0.007819629711214637	0.18179118509981104	0.18974127590189904	0.007950090802088	0.7155506549051056	0.7211708467029009	0.005620191797795271	0.7563335885281888	0.7531477560308618	-0.003185832497326957	0.9206294087207274	0.9184533075715328	-0.0021761011491946425	0.3508915761426522	0.3614611027626864	0.010569526620034186	0.6535076736939286	0.7252054778244834	0.07169780413055482	0.2372500542141638	0.2486411783583522	0.011391124144188386
unseen_cell_line	42	regulons	Regulons only	0.4476009399356197	0.4839921375099854	0.03639119757436565	0.5347225248471342	0.5317945327210821	-0.0029279921260521036	0.6846288396718739	0.7060357335994419	0.021406893927568005	0.44655688267823407	0.4680759733552799	0.021519090677045827	0.27636058875910113	0.28916876574307304	0.012808176983971908	0.6440452567935048	0.6066388001858292	-0.03740645660767561	0.18179118509981104	0.21889136490736688	0.03710017980755584	0.7155506549051056	0.7945345806782061	0.07898392577310054	0.7563335885281888	0.7724051559203159	0.016071567392127117	0.9206294087207274	0.925255690652266	0.004626281931538578	0.3508915761426522	0.36827306610867716	0.017381489966024954	0.6535076736939286	0.7390632446921808	0.08555557099825217	0.2372500542141638	0.2600808645062067	0.022830810292042897
unseen_cell_line	42	expression_regulons	Expression + regulons	0.4476009399356197	0.4170238193304355	-0.03057712060518425	0.5347225248471342	0.5055463888325581	-0.029176136014576137	0.6846288396718739	0.6528686710212167	-0.03176016865065723	0.44655688267823407	0.4283307269843745	-0.018226155693859547	0.27636058875910113	0.24688915499557454	-0.029471433763526594	0.6440452567935048	0.58070999490363	-0.06333526188987482	0.18179118509981104	0.1707019187035333	-0.011089266396277747	0.7155506549051056	0.684658551325218	-0.030892103579887586	0.7563335885281888	0.753110133180786	-0.0032234553474027594	0.9206294087207274	0.9164726690760157	-0.004156739644711749	0.3508915761426522	0.3195237516705139	-0.03136782447213832	0.6535076736939286	0.624785884979234	-0.02872178871469455	0.2372500542141638	0.1978175931735747	-0.03943246104058912
unseen_cell_line	42	pathways_regulons	Pathways + regulons	0.4476009399356197	0.466441102845969	0.01884016291034929	0.5347225248471342	0.5129176851470065	-0.0218048397001277	0.6846288396718739	0.6928696205242527	0.008240780852378782	0.44655688267823407	0.4431412785702023	-0.0034156041080317667	0.27636058875910113	0.26121177338689844	-0.015148815372202695	0.6440452567935048	0.5841560581233243	-0.0598891986701805	0.18179118509981104	0.17496850365028124	-0.006822681449529799	0.7155506549051056	0.7897319055213792	0.07418125061627356	0.7563335885281888	0.7731116557864944	0.016778067258305662	0.9206294087207274	0.9257642183321203	0.005134809611392899	0.3508915761426522	0.34837962962962965	-0.002511946513022556	0.6535076736939286	0.7213411476629396	0.06783347396901096	0.2372500542141638	0.22869111372820555	-0.00855894048595826
unseen_cell_line	42	expression_pathways_regulons	Expression + pathways + regulons	0.4476009399356197	0.44552569174795	-0.0020752481876697426	0.5347225248471342	0.5121810154006498	-0.022541509446484476	0.6846288396718739	0.6730080430340349	-0.011620796637838993	0.44655688267823407	0.4317682809908625	-0.014788601687371561	0.27636058875910113	0.2677982659665405	-0.00856232279256064	0.6440452567935048	0.6154174630671293	-0.028627793726375472	0.18179118509981104	0.16050900388865663	-0.02128218121115441	0.7155506549051056	0.7396767248304894	0.024126069925383797	0.7563335885281888	0.7508045669336054	-0.00552902159458335	0.9206294087207274	0.9200402512107729	-0.0005891575099544744	0.3508915761426522	0.3291020844468199	-0.02178949169583233	0.6535076736939286	0.6528020991013702	-0.0007055745925583778	0.2372500542141638	0.21475558787315796	-0.022494466341005853
unseen_cell_line	43	expression	Expression only	0.4292815466234554	0.4345079488333963	0.005226402209940861	0.5219710508081264	0.5301905898962938	0.008219539088167305	0.681830916405953	0.7092514555320083	0.027420539126055354	0.4446817244763508	0.44781901146557196	0.0031372869892211663	0.24842053609765075	0.2608342518999826	0.01241371580233186	0.5905232520276031	0.6293679038581705	0.0388446518305674	0.18624946286240537	0.1795839674707977	-0.006665495391607684	0.6941661555237512	0.6972065892334799	0.0030404337097287293	0.7574146649587883	0.7681037188585321	0.010689053899743839	0.9183763689704438	0.9219036614966314	0.003527292526187553	0.34525794824896444	0.34548300536672627	0.0002250571177618288	0.6975548322314673	0.7302827438793222	0.032727911647854935	0.22941934159620309	0.2419694054292866	0.012550063833083519
unseen_cell_line	43	pathways	Pathways only	0.4292815466234554	0.45974104440105296	0.030459497777597544	0.5219710508081264	0.5314603319903186	0.009489281182192166	0.681830916405953	0.6891278617061435	0.007296945300190538	0.4446817244763508	0.4496448867501341	0.004963162273783295	0.24842053609765075	0.26415844207458433	0.015737905976933586	0.5905232520276031	0.5781325727220971	-0.01239067930550608	0.18624946286240537	0.1877018971366266	0.0014524342742212315	0.6941661555237512	0.7526708972608241	0.058504741737072985	0.7574146649587883	0.7825754471897575	0.02516078223096918	0.9183763689704438	0.9277938852026986	0.00941751623225473	0.34525794824896444	0.3623937938677503	0.01713584561878584	0.6975548322314673	0.7066755652065759	0.009120732975108625	0.22941934159620309	0.23343887791107687	0.004019536314873784
unseen_cell_line	43	regulons	Regulons only	0.4292815466234554	0.4177889168605399	-0.011492629762915485	0.5219710508081264	0.5282616272250998	0.006290576416973392	0.681830916405953	0.7280397793347891	0.04620886292883619	0.4446817244763508	0.4494634976241115	0.004781773147760682	0.24842053609765075	0.25481798715203424	0.006397451054383496	0.5905232520276031	0.6621762379499805	0.07165298592237734	0.18624946286240537	0.1800135563669628	-0.006235906495442561	0.6941661555237512	0.6585061649205332	-0.035659990603218006	0.7574146649587883	0.7697779523394892	0.012363287380700916	0.9183763689704438	0.9221391566110871	0.003762787640643306	0.34525794824896444	0.34004259850905216	-0.005215349739912278	0.6975548322314673	0.7521651477148981	0.05461031548343076	0.22941934159620309	0.24623777989428447	0.016818438298081384
unseen_cell_line	43	expression_regulons	Expression + regulons	0.4292815466234554	0.4732212741747772	0.043939727551321806	0.5219710508081264	0.5332721108144254	0.011301060006298935	0.681830916405953	0.6995316390865316	0.01770072268057865	0.4446817244763508	0.45487812634085234	0.010196401864501548	0.24842053609765075	0.2894404046791021	0.041019868581451346	0.5905232520276031	0.5969848083307318	0.006461556303128613	0.18624946286240537	0.1976053005869863	0.01135583772458093	0.6941661555237512	0.7771256443699149	0.08295948884616378	0.7574146649587883	0.776906530567149	0.019491865608360692	0.9183763689704438	0.9278145504856081	0.00943818151516429	0.34525794824896444	0.3530977734753146	0.007839825226350183	0.6975548322314673	0.7247035783617142	0.02714874613024687	0.22941934159620309	0.23921452794996279	0.0097951863537597
unseen_cell_line	43	pathways_regulons	Pathways + regulons	0.4292815466234554	0.4765992866027262	0.0473177399792708	0.5219710508081264	0.5586293873360489	0.0366583365279225	0.681830916405953	0.6988156578661163	0.016984741460163377	0.4446817244763508	0.45568858273359086	0.01100685825724007	0.24842053609765075	0.29610987272596534	0.047689336628314594	0.5905232520276031	0.6071872059667751	0.01666395393917197	0.18624946286240537	0.2013970938271056	0.015147630964700232	0.6941661555237512	0.7636727577968618	0.06950660227311067	0.7574146649587883	0.7894936579859304	0.03207899302714212	0.9183763689704438	0.9322874331382841	0.01391106416784027	0.34525794824896444	0.3700152292853517	0.024757281036387246	0.6975548322314673	0.6997661096456435	0.0022112774141761493	0.22941934159620309	0.23338122123538302	0.003961879639179933
unseen_cell_line	43	expression_pathways_regulons	Expression + pathways + regulons	0.4292815466234554	0.44667886986094024	0.01739732323748483	0.5219710508081264	0.5078982099185431	-0.014072840889583382	0.681830916405953	0.6692095063303487	-0.012621410075604245	0.4446817244763508	0.43346804628965946	-0.011213678186691334	0.24842053609765075	0.2670150053590568	0.018594469261406066	0.5905232520276031	0.590182908492537	-0.00034034353506617876	0.18624946286240537	0.1709763783813893	-0.01527308448101608	0.6941661555237512	0.7494921924590581	0.05532603693530691	0.7574146649587883	0.7553084034984633	-0.0021062614603249985	0.9183763689704438	0.9176713929818949	-0.000704975988548906	0.34525794824896444	0.3235294117647059	-0.021728536484258543	0.6975548322314673	0.6621372070000457	-0.03541762523142156	0.22941934159620309	0.21175636750569424	-0.01766297409050885
unseen_cell_line	44	expression	Expression only	0.45421542444801516	0.43376853156699324	-0.020446892881021916	0.5235257953274219	0.539624365639102	0.01609857031168005	0.6866703486225217	0.6846778876885705	-0.0019924609339512234	0.4511994086594173	0.4419341996542827	-0.009265209005134611	0.29798690570886616	0.28109169854233435	-0.01689520716653181	0.6461790837938299	0.6500108360863319	0.0038317522925019887	0.22089723499708075	0.1989554312982885	-0.021941803698792256	0.7587722816756782	0.6820322956319201	-0.07673998604375809	0.7795519840478796	0.7580960447349903	-0.02145593931288936	0.9272739421202787	0.9201667065357981	-0.007107235584480565	0.30588708595950115	0.3381816005267253	0.03229451456722415	0.6342799780258555	0.6459267822443895	0.011646804218534035	0.2054270488608925	0.2066804611287617	0.0012534122678692083
unseen_cell_line	44	pathways	Pathways only	0.45421542444801516	0.448607638975184	-0.005607785472831139	0.5235257953274219	0.5591483260284323	0.0356225307010104	0.6866703486225217	0.748881545323699	0.06221119670117725	0.4511994086594173	0.4737273352067417	0.022527926547324384	0.29798690570886616	0.27986926522212807	-0.018117640486738085	0.6461790837938299	0.681140167272015	0.03496108347818505	0.22089723499708075	0.21307144176575232	-0.007825793231328426	0.7587722816756782	0.6971875916058835	-0.06158469006979472	0.7795519840478796	0.7911180149793697	0.011566030931490112	0.9272739421202787	0.9293826426299623	0.002108700509683592	0.30588708595950115	0.36876606009754054	0.06287897413803939	0.6342799780258555	0.7743864537197123	0.1401064756938568	0.2054270488608925	0.2787279212245105	0.07330087236361801
unseen_cell_line	44	regulons	Regulons only	0.45421542444801516	0.45014274993025927	-0.004072674517755892	0.5235257953274219	0.5387030413031032	0.015177245975681264	0.6866703486225217	0.7287029547231798	0.042032606100658065	0.4511994086594173	0.44638692659343443	-0.004812482065982893	0.29798690570886616	0.2866611433305717	-0.011325762378294468	0.6461790837938299	0.6889237557549105	0.04274467196108056	0.22089723499708075	0.1845307696194935	-0.036366465377587254	0.7587722816756782	0.730370172032934	-0.028402109642744255	0.7795519840478796	0.7806206949356724	0.001068710887792812	0.9272739421202787	0.9276720513222512	0.0003981092019724741	0.30588708595950115	0.33339693442727214	0.027509848467770992	0.6342799780258555	0.7165644134789562	0.08228443545310071	0.2054270488608925	0.22695795883855868	0.021530909977666185
unseen_cell_line	44	expression_regulons	Expression + regulons	0.45421542444801516	0.47892152501524604	0.024706100567230882	0.5235257953274219	0.5287476787701877	0.005221883442765751	0.6866703486225217	0.6983406302829956	0.011670281660473902	0.4511994086594173	0.45557248591153815	0.004373077252120827	0.29798690570886616	0.2915259561768633	-0.00646094953200288	0.6461790837938299	0.614808240801655	-0.03137084299217496	0.22089723499708075	0.21129912145371132	-0.009598113543369424	0.7587722816756782	0.792281843477732	0.03350956180205378	0.7795519840478796	0.7754512132882228	-0.004100770759656869	0.9272739421202787	0.9256184757538002	-0.0016554663664785085	0.30588708595950115	0.35295677539114295	0.047069689431641804	0.6342799780258555	0.7047624367591094	0.07048245873325398	0.2054270488608925	0.22979986052710302	0.024372811666210525
unseen_cell_line	44	pathways_regulons	Pathways + regulons	0.45421542444801516	0.4654232256837603	0.011207801235745163	0.5235257953274219	0.5586299850522325	0.03510418972481055	0.6866703486225217	0.6980284588533162	0.011358110230794471	0.4511994086594173	0.44419445589258677	-0.007004952766830552	0.29798690570886616	0.2835593864875143	-0.014427519221351881	0.6461790837938299	0.5985195203225785	-0.04765956347125144	0.22089723499708075	0.16842374692229994	-0.052473488074780805	0.7587722816756782	0.7390452144447028	-0.019727067230975392	0.7795519840478796	0.780676265274726	0.0011242812268463798	0.9272739421202787	0.9294752990193549	0.00220135689907619	0.30588708595950115	0.37366507611906385	0.0677779901595627	0.6342799780258555	0.7148895909626443	0.08060961293678881	0.2054270488608925	0.23468432173610537	0.029257272875212875
unseen_cell_line	44	expression_pathways_regulons	Expression + pathways + regulons	0.45421542444801516	0.42010590778388385	-0.03410951666413131	0.5235257953274219	0.5148305034278974	-0.00869529189952456	0.6866703486225217	0.7112271039360983	0.024556755313576595	0.4511994086594173	0.4359556346018218	-0.015243774057595527	0.29798690570886616	0.24541806745472292	-0.05256883825414324	0.6461790837938299	0.6561894040172283	0.010010320223398317	0.22089723499708075	0.16061542525396746	-0.060281809743113285	0.7587722816756782	0.6828860812362952	-0.07588620043938299	0.7795519840478796	0.7658563087636553	-0.013695675284224329	0.9272739421202787	0.921280202423294	-0.00599373969698469	0.30588708595950115	0.33201357466063347	0.026126488701132322	0.6342799780258555	0.7116355990274117	0.07735562100155624	0.2054270488608925	0.22597127612820386	0.020544227267311366
unseen_cell_line	45	expression	Expression only	0.47175895819133573	0.4559978010813271	-0.01576115711000864	0.5584863977609401	0.5384139093800777	-0.020072488380862397	0.7038119286721939	0.7021705846056426	-0.0016413440665512535	0.455651162066313	0.44815376632786785	-0.007497395738445156	0.3043775225085377	0.3008418837148119	-0.003535638793725815	0.6376989074082364	0.6554671934398045	0.017768286031568103	0.20792783929198488	0.2114912268527822	0.0035633875607973264	0.7500081718040075	0.7438974207035044	-0.006110751100503076	0.7874803192767699	0.7750780128933471	-0.012402306383422768	0.9310865479613292	0.9262026218233435	-0.004883926137985717	0.360891180261462	0.3232540988256652	-0.037637081435796804	0.6862565593315756	0.6759665474837763	-0.010290011847799319	0.22793909894562503	0.20676745030747798	-0.02117164863814705
unseen_cell_line	45	pathways	Pathways only	0.47175895819133573	0.462867296147828	-0.00889166204350772	0.5584863977609401	0.5139548946660579	-0.044531503094882186	0.7038119286721939	0.6799595355845037	-0.02385239308769016	0.455651162066313	0.448538299770614	-0.007112862295699018	0.3043775225085377	0.2749751205695476	-0.02940240193899013	0.6376989074082364	0.6149847311489404	-0.02271417625929606	0.20792783929198488	0.2037673581507129	-0.004160481141271988	0.7500081718040075	0.7650560920736467	0.015047920269639192	0.7874803192767699	0.7270393471811907	-0.06044097209557919	0.9310865479613292	0.9013645940834306	-0.029721953877898555	0.360891180261462	0.34857067580028983	-0.012320504461172166	0.6862565593315756	0.6978545284233804	0.011597969091804772	0.22793909894562503	0.24048294707769843	0.012543848132073404
unseen_cell_line	45	regulons	Regulons only	0.47175895819133573	0.4560062971758705	-0.01575266101546524	0.5584863977609401	0.5685160061006403	0.010029608339700236	0.7038119286721939	0.7010857633327582	-0.0027261653394357044	0.455651162066313	0.4615508074989676	0.005899645432654588	0.3043775225085377	0.2945689603093095	-0.00980856219922821	0.6376989074082364	0.6148972222164574	-0.022801685191779053	0.20792783929198488	0.2010063607389097	-0.006921478553075178	0.7500081718040075	0.7037661220980224	-0.04624204970598511	0.7874803192767699	0.7892901407614152	0.0018098214846453686	0.9310865479613292	0.9309600753055082	-0.0001264726558209972	0.360891180261462	0.36968380912027965	0.008792628858817653	0.6862565593315756	0.6990699270204017	0.012813367688826127	0.22793909894562503	0.25268598645248475	0.024746887506859716
unseen_cell_line	45	expression_regulons	Expression + regulons	0.47175895819133573	0.4296661412341909	-0.04209281695714484	0.5584863977609401	0.5059104784720267	-0.052575919288913364	0.7038119286721939	0.7206820125688983	0.016870083896704413	0.455651162066313	0.4391328788627305	-0.016518283203582507	0.3043775225085377	0.25283318223028106	-0.05154434027825666	0.6376989074082364	0.652165038190163	0.0144661307819266	0.20792783929198488	0.17719319527570934	-0.030734644016275542	0.7500081718040075	0.725610062471737	-0.02439810933227049	0.7874803192767699	0.7845006564275443	-0.002979662849225573	0.9310865479613292	0.9272717499195231	-0.0038147980418060667	0.360891180261462	0.31055517900055457	-0.050336001260907426	0.6862565593315756	0.7253803430889871	0.039123783757411545	0.22793909894562503	0.21293369139295917	-0.015005407552665856
unseen_cell_line	45	pathways_regulons	Pathways + regulons	0.47175895819133573	0.47614762105968245	0.0043886628683467155	0.5584863977609401	0.5371601294201725	-0.021326268340767562	0.7038119286721939	0.7031624562226563	-0.0006494724495376136	0.455651162066313	0.4608680092201749	0.005216847153861892	0.3043775225085377	0.2932378679395386	-0.011139654568999124	0.6376989074082364	0.6129573651144431	-0.024741542293793328	0.20792783929198488	0.20851801815625698	0.0005901788642720951	0.7500081718040075	0.7788146514913902	0.028806479687382702	0.7874803192767699	0.7810515958681523	-0.006428723408617554	0.9310865479613292	0.9286637812168721	-0.002422766744457072	0.360891180261462	0.35639034374811873	-0.004500836513343265	0.6862565593315756	0.7154784076853735	0.02922184835379793	0.22793909894562503	0.24542222828739568	0.017483129341770653
unseen_cell_line	45	expression_pathways_regulons	Expression + pathways + regulons	0.47175895819133573	0.45590346743538884	-0.01585549075594689	0.5584863977609401	0.5451878113720753	-0.01329858638886483	0.7038119286721939	0.7009500503940105	-0.002861878278183405	0.455651162066313	0.44548947369241065	-0.010161688373902356	0.3043775225085377	0.2941002075303884	-0.010277314978149321	0.6376989074082364	0.6515077033060787	0.01380879589784223	0.20792783929198488	0.20259759158672747	-0.005330247705257418	0.7500081718040075	0.7356394583881551	-0.01436871341585233	0.7874803192767699	0.7831601100900466	-0.004320209186723267	0.9310865479613292	0.9293674790827569	-0.0017190688785723163	0.360891180261462	0.3379707363876229	-0.02292044387383907	0.6862565593315756	0.668182337785906	-0.018074221545669622	0.22793909894562503	0.20450335040774756	-0.02343574853787747
unseen_cell_line	46	expression	Expression only	0.46148096310504577	0.46654928313633365	0.005068320031287876	0.5297812577358698	0.5309864640290894	0.0012052062932196295	0.7015381606422473	0.6909686480200216	-0.010569512622225719	0.4556836937668847	0.4516553430806685	-0.004028350686216209	0.2865013774104683	0.28370190851257193	-0.0027994688978963955	0.6307819884183831	0.5922876589082661	-0.038494329510117	0.2052235450681038	0.20341846167511204	-0.0018050833929917631	0.7529904495986293	0.766652517725479	0.01366206812684978	0.7644843649781002	0.7751626892848937	0.010678324306793496	0.9222547562113078	0.9275417979288773	0.005287041717569441	0.3449510623060396	0.34929342317094986	0.004342360864910244	0.7093481285302585	0.7054555958669049	-0.003892532663353654	0.23957278002124263	0.22400576963801616	-0.01556701038322647
unseen_cell_line	46	pathways	Pathways only	0.46148096310504577	0.4686174016172931	0.007136438512247323	0.5297812577358698	0.5126784203215095	-0.01710283741436036	0.7015381606422473	0.6940154797098342	-0.0075226809324130395	0.4556836937668847	0.44864720394934526	-0.00703648981753946	0.2865013774104683	0.2839896521989077	-0.0025117252115606226	0.6307819884183831	0.6217111662682564	-0.009070822150126667	0.2052235450681038	0.19466484198807804	-0.010558703080025766	0.7529904495986293	0.7898775559625252	0.036887106363895916	0.7644843649781002	0.7716252621213313	0.007140897143231073	0.9222547562113078	0.9239006612300222	0.001645905018714422	0.3449510623060396	0.3319849966904464	-0.012966065615593214	0.7093481285302585	0.6887100107399151	-0.020638117790343413	0.23957278002124263	0.22737610862993543	-0.012196671391307201
unseen_cell_line	46	regulons	Regulons only	0.46148096310504577	0.4551624218568379	-0.006318541248207854	0.5297812577358698	0.522045636350803	-0.007735621385066782	0.7015381606422473	0.6968144667742161	-0.004723693868031176	0.4556836937668847	0.4541315661930265	-0.0015521275738581974	0.2865013774104683	0.26244566554580495	-0.024055711864663376	0.6307819884183831	0.6079995690271547	-0.02278241939122838	0.2052235450681038	0.17949919187698715	-0.025724353191116656	0.7529904495986293	0.7513033587159152	-0.0016870908827140152	0.7644843649781002	0.7564504190612118	-0.00803394591688844	0.9222547562113078	0.920041879675456	-0.002212876535851782	0.3449510623060396	0.35173824130879344	0.006787179002753829	0.7093481285302585	0.725993412234282	0.016645283704023517	0.23957278002124263	0.26285362702663634	0.023280847005393707
unseen_cell_line	46	expression_regulons	Expression + regulons	0.46148096310504577	0.4686467479255087	0.007165784820462928	0.5297812577358698	0.5287950160829918	-0.0009862416528779727	0.7015381606422473	0.6903846996877419	-0.011153460954505423	0.4556836937668847	0.44555943563241024	-0.010124258134474484	0.2865013774104683	0.2883347664087131	0.001833388998244756	0.6307819884183831	0.6080782282420725	-0.022703760176310595	0.2052235450681038	0.19325178335875348	-0.011971761709350326	0.7529904495986293	0.7789440750879938	0.02595362548936453	0.7644843649781002	0.7857852753945865	0.021300910416486296	0.9222547562113078	0.9304842887562661	0.008229532544958285	0.3449510623060396	0.33866140227981917	-0.006289660026220445	0.7093481285302585	0.6772905954265663	-0.03205753310369219	0.23957278002124263	0.2129422347822113	-0.026630545239031328
unseen_cell_line	46	pathways_regulons	Pathways + regulons	0.46148096310504577	0.4838693069562037	0.022388343851157955	0.5297812577358698	0.5636743453355352	0.03389308759966536	0.7015381606422473	0.7048385206920863	0.003300360049839024	0.4556836937668847	0.45997715257617716	0.004293458809292439	0.2865013774104683	0.3191694475342974	0.03266807012382905	0.6307819884183831	0.609486321578082	-0.021295666840301042	0.2052235450681038	0.21709998941674347	0.011876444348639659	0.7529904495986293	0.7694721506219881	0.016481701023358886	0.7644843649781002	0.790808547354142	0.026324182376041727	0.9222547562113078	0.932298004045593	0.01004324783428523	0.3449510623060396	0.36296632271232565	0.018015260406286038	0.7093481285302585	0.7142206931440346	0.004872564613776054	0.23957278002124263	0.23053346426619503	-0.0090393157550476
unseen_cell_line	46	expression_pathways_regulons	Expression + pathways + regulons	0.46148096310504577	0.4688605845447704	0.0073796214397246485	0.5297812577358698	0.5395656829658012	0.009784425229931393	0.7015381606422473	0.6973435774388695	-0.004194583203377733	0.4556836937668847	0.4537461713837965	-0.0019375223830881971	0.2865013774104683	0.31574110542208217	0.02923972801161384	0.6307819884183831	0.6515934531657235	0.020811464747340414	0.2052235450681038	0.21698013090151747	0.011756585833413657	0.7529904495986293	0.7633978207694018	0.010407371170772506	0.7644843649781002	0.7821446341829212	0.017660269204821	0.9222547562113078	0.9296132889715739	0.007358532760266101	0.3449510623060396	0.32744282744282743	-0.01750823486321218	0.7093481285302585	0.6582926449679636	-0.051055483562294945	0.23957278002124263	0.21464509427829823	-0.024927685742944405
unseen_drug	42	expression	Expression only	0.5489464670104663	0.5400689213735054	-0.00887754563696097	0.6469227743307625	0.6501802677831412	0.0032574934523786903	0.7972576202462879	0.8018761030194699	0.004618482773181998	0.5758449641369995	0.5498375238346312	-0.026007440302368234	0.4083371367716416	0.3911662604328237	-0.017170876338817864	0.7809631203547254	0.7825992909353993	0.0016361705806738902	0.37120900276628543	0.30479474635624015	-0.06641425641004528	0.813326602725896	0.8082736856548286	-0.005052917071067364	0.8027746534768582	0.8240508229661958	0.021276169489337637	0.9396322848242132	0.9485604667652847	0.008928181941071478	0.42517566153386155	0.42076681803286364	-0.0044088435009979055	0.8080350869072804	0.7989781951568147	-0.009056891750465756	0.41669360482049955	0.3961573583823689	-0.02053624643813068
unseen_drug	42	pathways	Pathways only	0.5489464670104663	0.5264193749879826	-0.022527092022483708	0.6469227743307625	0.6032559609690304	-0.04366681336173206	0.7972576202462879	0.7711479214657836	-0.026109698780504287	0.5758449641369995	0.5594589890496624	-0.01638597508733708	0.4083371367716416	0.36923873640600724	-0.039098400365634334	0.7809631203547254	0.7459549213656174	-0.03500819898910801	0.37120900276628543	0.33775496896313306	-0.03345403380315237	0.813326602725896	0.8090437788018433	-0.004282823924052659	0.8027746534768582	0.7685516375439293	-0.03422301593292887	0.9396322848242132	0.9293266276887654	-0.010305657135447843	0.42517566153386155	0.4009756097560976	-0.024200051777763965	0.8080350869072804	0.7989372054878041	-0.009097881419476317	0.41669360482049955	0.41129537049708886	-0.005398234323410689
unseen_drug	42	regulons	Regulons only	0.5489464670104663	0.5593707919185783	0.01042432490811196	0.6469227743307625	0.6189751046594926	-0.027947669671269937	0.7972576202462879	0.7854914583638964	-0.011766161882391435	0.5758449641369995	0.5696016725478249	-0.006243291589174582	0.4083371367716416	0.3946078431372549	-0.013729293634386686	0.7809631203547254	0.7696335392274126	-0.011329581127312749	0.37120900276628543	0.36312319616078426	-0.008085806605501178	0.813326602725896	0.8423351101406461	0.02900850741475014	0.8027746534768582	0.7855405937414036	-0.017234059735454554	0.9396322848242132	0.9332908659427553	-0.006341418881457894	0.42517566153386155	0.4411694224778337	0.015993760943972146	0.8080350869072804	0.801300242122873	-0.0067348447844074455	0.41669360482049955	0.41239095553993527	-0.004302649280564286
unseen_drug	42	expression_regulons	Expression + regulons	0.5489464670104663	0.5461226069726809	-0.002823860037785453	0.6469227743307625	0.634709769969674	-0.01221300436108852	0.7972576202462879	0.8041336983354245	0.006876078089136595	0.5758449641369995	0.5655502445633873	-0.010294719573612165	0.4083371367716416	0.39276672694394216	-0.015570409827699416	0.7809631203547254	0.7772024513807438	-0.003760668973981529	0.37120900276628543	0.31907365553785894	-0.0521353472284265	0.813326602725896	0.8197208927852574	0.006394290059361429	0.8027746534768582	0.8139713788422379	0.011196725365379745	0.9396322848242132	0.9457635140326202	0.006131229208406919	0.42517566153386155	0.4258802011888432	0.0007045396549816285	0.8080350869072804	0.8212272647832918	0.013192177876011346	0.41669360482049955	0.43181356411968286	0.015119959299183305
unseen_drug	42	pathways_regulons	Pathways + regulons	0.5489464670104663	0.5558026626231715	0.006856195612705118	0.6469227743307625	0.6382913933967594	-0.008631380934003063	0.7972576202462879	0.7991151023592834	0.0018574821129955232	0.5758449641369995	0.5863389779454251	0.010494013808425628	0.4083371367716416	0.4091224419007978	0.0007853051291561997	0.7809631203547254	0.7780320923374415	-0.002931028017283843	0.37120900276628543	0.3744243201972416	0.003215317430956155	0.813326602725896	0.8239630929519016	0.010636490226005657	0.8027746534768582	0.7967306198275952	-0.006044033649262981	0.9396322848242132	0.9365070127070535	-0.0031252721171597386	0.42517566153386155	0.43432245301681505	0.009146791482953498	0.8080350869072804	0.8225825949128135	0.01454750800553306	0.41669360482049955	0.44808560093198035	0.0313919961114808
