feature	n_drugs_active	fraction_drugs_active
morgan_0841	1438	0.175537109375
morgan_0842	67	0.0081787109375
morgan_0843	673	0.0821533203125
morgan_0844	95	0.0115966796875
morgan_0845	93	0.0113525390625
morgan_0846	111	0.0135498046875
morgan_0847	171	0.0208740234375
morgan_0848	56	0.0068359375
morgan_0849	271	0.0330810546875
morgan_0850	101	0.0123291015625
morgan_0851	24	0.0029296875
morgan_0852	84	0.01025390625
morgan_0853	35	0.0042724609375
morgan_0854	80	0.009765625
morgan_0855	197	0.0240478515625
morgan_0856	59	0.0072021484375
morgan_0857	208	0.025390625
morgan_0858	85	0.0103759765625
morgan_0859	139	0.0169677734375
morgan_0860	78	0.009521484375
morgan_0861	61	0.0074462890625
morgan_0862	141	0.0172119140625
morgan_0863	40	0.0048828125
morgan_0864	90	0.010986328125
morgan_0865	94	0.011474609375
morgan_0866	60	0.00732421875
morgan_0867	34	0.004150390625
morgan_0868	29	0.0035400390625
morgan_0869	131	0.0159912109375
morgan_0870	43	0.0052490234375
morgan_0871	64	0.0078125
morgan_0872	135	0.0164794921875
morgan_0873	60	0.00732421875
morgan_0874	37	0.0045166015625
morgan_0875	3552	0.43359375
morgan_0876	82	0.010009765625
morgan_0877	28	0.00341796875
morgan_0878	257	0.0313720703125
morgan_0879	205	0.0250244140625
morgan_0880	116	0.01416015625
morgan_0881	1057	0.1290283203125
morgan_0882	183	0.0223388671875
morgan_0883	168	0.0205078125
morgan_0884	137	0.0167236328125
morgan_0885	152	0.0185546875
morgan_0886	68	0.00830078125
morgan_0887	42	0.005126953125
morgan_0888	317	0.0386962890625
morgan_0889	99	0.0120849609375
morgan_0890	366	0.044677734375
morgan_0891	50	0.006103515625
morgan_0892	137	0.0167236328125
morgan_0893	207	0.0252685546875
morgan_0894	72	0.0087890625
morgan_0895	110	0.013427734375
morgan_0896	697	0.0850830078125
morgan_0897	92	0.01123046875
morgan_0898	167	0.0203857421875
morgan_0899	104	0.0126953125
morgan_0900	54	0.006591796875
morgan_0901	87	0.0106201171875
morgan_0902	62	0.007568359375
morgan_0903	68	0.00830078125
morgan_0904	57	0.0069580078125
morgan_0905	54	0.006591796875
morgan_0906	107	0.0130615234375
morgan_0907	26	0.003173828125
morgan_0908	82	0.010009765625
morgan_0909	147	0.0179443359375
morgan_0910	111	0.0135498046875
morgan_0911	94	0.011474609375
morgan_0912	34	0.004150390625
morgan_0913	149	0.0181884765625
morgan_0914	103	0.0125732421875
morgan_0915	137	0.0167236328125
morgan_0916	53	0.0064697265625
morgan_0917	133	0.0162353515625
morgan_0918	134	0.016357421875
morgan_0919	27	0.0032958984375
morgan_0920	47	0.0057373046875
morgan_0921	67	0.0081787109375
morgan_0922	113	0.0137939453125
morgan_0923	19	0.0023193359375
morgan_0924	33	0.0040283203125
morgan_0925	63	0.0076904296875
morgan_0926	4298	0.524658203125
morgan_0927	114	0.013916015625
morgan_0928	40	0.0048828125
morgan_0929	78	0.009521484375
morgan_0930	113	0.0137939453125
morgan_0931	101	0.0123291015625
morgan_0932	475	0.0579833984375
morgan_0933	59	0.0072021484375
morgan_0934	60	0.00732421875
morgan_0935	3616	0.44140625
morgan_0936	113	0.0137939453125
morgan_0937	154	0.018798828125
morgan_0938	51	0.0062255859375
morgan_0939	32	0.00390625
morgan_0940	237	0.0289306640625
morgan_0941	135	0.0164794921875
morgan_0942	130	0.015869140625
morgan_0943	36	0.00439453125
morgan_0944	84	0.01025390625
morgan_0945	65	0.0079345703125
morgan_0946	64	0.0078125
morgan_0947	190	0.023193359375
morgan_0948	33	0.0040283203125
morgan_0949	139	0.0169677734375
morgan_0950	440	0.0537109375
morgan_0951	55	0.0067138671875
morgan_0952	44	0.00537109375
morgan_0953	128	0.015625
morgan_0954	77	0.0093994140625
morgan_0955	156	0.01904296875
morgan_0956	26	0.003173828125
morgan_0957	76	0.00927734375
morgan_0958	63	0.0076904296875
morgan_0959	92	0.01123046875
morgan_0960	152	0.0185546875
morgan_0961	279	0.0340576171875
morgan_0962	83	0.0101318359375
morgan_0963	57	0.0069580078125
morgan_0964	86	0.010498046875
morgan_0965	81	0.0098876953125
morgan_0966	82	0.010009765625
morgan_0967	154	0.018798828125
morgan_0968	43	0.0052490234375
morgan_0969	47	0.0057373046875
morgan_0970	118	0.014404296875
morgan_0971	51	0.0062255859375
morgan_0972	31	0.0037841796875
morgan_0973	115	0.0140380859375
morgan_0974	360	0.0439453125
morgan_0975	97	0.0118408203125
morgan_0976	156	0.01904296875
morgan_0977	57	0.0069580078125
morgan_0978	199	0.0242919921875
morgan_0979	87	0.0106201171875
morgan_0980	407	0.0496826171875
morgan_0981	238	0.029052734375
morgan_0982	60	0.00732421875
morgan_0983	94	0.011474609375
morgan_0984	416	0.05078125
morgan_0985	64	0.0078125
morgan_0986	30	0.003662109375
morgan_0987	146	0.017822265625
morgan_0988	56	0.0068359375
morgan_0989	102	0.012451171875
morgan_0990	81	0.0098876953125
morgan_0991	78	0.009521484375
morgan_0992	99	0.0120849609375
morgan_0993	96	0.01171875
morgan_0994	55	0.0067138671875
morgan_0995	32	0.00390625
morgan_0996	52	0.00634765625
morgan_0997	78	0.009521484375
morgan_0998	148	0.01806640625
morgan_0999	74	0.009033203125
morgan_1000	46	0.005615234375
morgan_1001	56	0.0068359375
morgan_1002	64	0.0078125
morgan_1003	67	0.0081787109375
morgan_1004	297	0.0362548828125
morgan_1005	150	0.018310546875
morgan_1006	53	0.0064697265625
morgan_1007	68	0.00830078125
morgan_1008	83	0.0101318359375
morgan_1009	249	0.0303955078125
morgan_1010	47	0.0057373046875
morgan_1011	162	0.019775390625
morgan_1012	22	0.002685546875
morgan_1013	115	0.0140380859375
morgan_1014	108	0.01318359375
morgan_1015	73	0.0089111328125
morgan_1016	28	0.00341796875
morgan_1017	677	0.0826416015625
morgan_1018	50	0.006103515625
morgan_1019	3432	0.4189453125
morgan_1020	64	0.0078125
morgan_1021	51	0.0062255859375
morgan_1022	67	0.0081787109375
morgan_1023	43	0.0052490234375
morgan_1024	111	0.0135498046875
morgan_1025	138	0.016845703125
morgan_1026	72	0.0087890625
morgan_1027	474	0.057861328125
morgan_1028	1117	0.1363525390625
morgan_1029	68	0.00830078125
morgan_1030	46	0.005615234375
morgan_1031	47	0.0057373046875
morgan_1032	136	0.0166015625
morgan_1033	80	0.009765625
morgan_1034	349	0.0426025390625
morgan_1035	372	0.04541015625
morgan_1036	92	0.01123046875
morgan_1037	132	0.01611328125
morgan_1038	57	0.0069580078125
morgan_1039	1206	0.147216796875
morgan_1040	46	0.005615234375
morgan_1041	58	0.007080078125
morgan_1042	39	0.0047607421875
morgan_1043	276	0.03369140625
morgan_1044	48	0.005859375
morgan_1045	198	0.024169921875
morgan_1046	50	0.006103515625
morgan_1047	220	0.02685546875
morgan_1048	63	0.0076904296875
morgan_1049	170	0.020751953125
morgan_1050	106	0.012939453125
morgan_1051	49	0.0059814453125
morgan_1052	24	0.0029296875
morgan_1053	68	0.00830078125
morgan_1054	40	0.0048828125
morgan_1055	83	0.0101318359375
morgan_1056	153	0.0186767578125
morgan_1057	5843	0.7132568359375
morgan_1058	95	0.0115966796875
morgan_1059	47	0.0057373046875
morgan_1060	1752	0.2138671875
morgan_1061	79	0.0096435546875
morgan_1062	46	0.005615234375
morgan_1063	182	0.022216796875
morgan_1064	32	0.00390625
morgan_1065	135	0.0164794921875
morgan_1066	603	0.0736083984375
morgan_1067	52	0.00634765625
morgan_1068	55	0.0067138671875
morgan_1069	37	0.0045166015625
morgan_1070	543	0.0662841796875
morgan_1071	81	0.0098876953125
morgan_1072	31	0.0037841796875
morgan_1073	82	0.010009765625
morgan_1074	56	0.0068359375
morgan_1075	103	0.0125732421875
morgan_1076	56	0.0068359375
morgan_1077	345	0.0421142578125
morgan_1078	38	0.004638671875
morgan_1079	43	0.0052490234375
morgan_1080	73	0.0089111328125
morgan_1081	47	0.0057373046875
morgan_1082	87	0.0106201171875
morgan_1083	200	0.0244140625
morgan_1084	41	0.0050048828125
morgan_1085	125	0.0152587890625
morgan_1086	80	0.009765625
morgan_1087	271	0.0330810546875
morgan_1088	3750	0.457763671875
morgan_1089	161	0.0196533203125
morgan_1090	41	0.0050048828125
morgan_1091	51	0.0062255859375
morgan_1092	37	0.0045166015625
morgan_1093	78	0.009521484375
morgan_1094	42	0.005126953125
morgan_1095	190	0.023193359375
morgan_1096	178	0.021728515625
morgan_1097	745	0.0909423828125
morgan_1098	56	0.0068359375
morgan_1099	325	0.0396728515625
morgan_1100	39	0.0047607421875
morgan_1101	311	0.0379638671875
morgan_1102	100	0.01220703125
morgan_1103	27	0.0032958984375
morgan_1104	245	0.0299072265625
morgan_1105	104	0.0126953125
morgan_1106	71	0.0086669921875
morgan_1107	77	0.0093994140625
morgan_1108	68	0.00830078125
morgan_1109	92	0.01123046875
morgan_1110	196	0.02392578125
morgan_1111	50	0.006103515625
morgan_1112	48	0.005859375
morgan_1113	24	0.0029296875
morgan_1114	1776	0.216796875
morgan_1115	38	0.004638671875
morgan_1116	58	0.007080078125
morgan_1117	23	0.0028076171875
morgan_1118	91	0.0111083984375
morgan_1119	76	0.00927734375
morgan_1120	179	0.0218505859375
morgan_1121	75	0.0091552734375
morgan_1122	72	0.0087890625
morgan_1123	63	0.0076904296875
morgan_1124	39	0.0047607421875
morgan_1125	73	0.0089111328125
morgan_1126	330	0.040283203125
morgan_1127	42	0.005126953125
morgan_1128	206	0.025146484375
morgan_1129	77	0.0093994140625
morgan_1130	65	0.0079345703125
morgan_1131	17	0.0020751953125
morgan_1132	53	0.0064697265625
morgan_1133	51	0.0062255859375
morgan_1134	76	0.00927734375
morgan_1135	78	0.009521484375
morgan_1136	338	0.041259765625
morgan_1137	54	0.006591796875
morgan_1138	160	0.01953125
morgan_1139	64	0.0078125
morgan_1140	59	0.0072021484375
morgan_1141	130	0.015869140625
morgan_1142	88	0.0107421875
morgan_1143	334	0.040771484375
morgan_1144	40	0.0048828125
morgan_1145	1290	0.157470703125
morgan_1146	77	0.0093994140625
morgan_1147	191	0.0233154296875
morgan_1148	105	0.0128173828125
morgan_1149	129	0.0157470703125
morgan_1150	119	0.0145263671875
morgan_1151	31	0.0037841796875
morgan_1152	3385	0.4132080078125
morgan_1153	128	0.015625
morgan_1154	488	0.0595703125
morgan_1155	130	0.015869140625
morgan_1156	37	0.0045166015625
morgan_1157	179	0.0218505859375
morgan_1158	147	0.0179443359375
morgan_1159	51	0.0062255859375
morgan_1160	1028	0.12548828125
morgan_1161	42	0.005126953125
morgan_1162	793	0.0968017578125
morgan_1163	594	0.072509765625
morgan_1164	231	0.0281982421875
morgan_1165	47	0.0057373046875
morgan_1166	33	0.0040283203125
morgan_1167	127	0.0155029296875
morgan_1168	231	0.0281982421875
morgan_1169	53	0.0064697265625
morgan_1170	44	0.00537109375
morgan_1171	1857	0.2266845703125
morgan_1172	69	0.0084228515625
morgan_1173	59	0.0072021484375
morgan_1174	75	0.0091552734375
morgan_1175	72	0.0087890625
morgan_1176	126	0.015380859375
morgan_1177	46	0.005615234375
morgan_1178	32	0.00390625
morgan_1179	68	0.00830078125
morgan_1180	39	0.0047607421875
morgan_1181	220	0.02685546875
morgan_1182	145	0.0177001953125
morgan_1183	32	0.00390625
morgan_1184	121	0.0147705078125
morgan_1185	75	0.0091552734375
morgan_1186	63	0.0076904296875
morgan_1187	63	0.0076904296875
morgan_1188	42	0.005126953125
morgan_1189	42	0.005126953125
morgan_1190	86	0.010498046875
morgan_1191	45	0.0054931640625
morgan_1192	47	0.0057373046875
morgan_1193	47	0.0057373046875
morgan_1194	86	0.010498046875
morgan_1195	255	0.0311279296875
morgan_1196	72	0.0087890625
morgan_1197	94	0.011474609375
morgan_1198	44	0.00537109375
morgan_1199	2650	0.323486328125
morgan_1200	77	0.0093994140625
morgan_1201	53	0.0064697265625
morgan_1202	39	0.0047607421875
morgan_1203	97	0.0118408203125
morgan_1204	70	0.008544921875
morgan_1205	107	0.0130615234375
morgan_1206	142	0.017333984375
morgan_1207	39	0.0047607421875
morgan_1208	168	0.0205078125
morgan_1209	131	0.0159912109375
morgan_1210	127	0.0155029296875
morgan_1211	73	0.0089111328125
morgan_1212	76	0.00927734375
morgan_1213	217	0.0264892578125
morgan_1214	82	0.010009765625
morgan_1215	52	0.00634765625
morgan_1216	58	0.007080078125
morgan_1217	62	0.007568359375
morgan_1218	111	0.0135498046875
morgan_1219	64	0.0078125
morgan_1220	36	0.00439453125
morgan_1221	138	0.016845703125
morgan_1222	49	0.0059814453125
morgan_1223	43	0.0052490234375
morgan_1224	559	0.0682373046875
morgan_1225	73	0.0089111328125
morgan_1226	319	0.0389404296875
morgan_1227	61	0.0074462890625
morgan_1228	67	0.0081787109375
morgan_1229	45	0.0054931640625
morgan_1230	61	0.0074462890625
morgan_1231	61	0.0074462890625
morgan_1232	94	0.011474609375
morgan_1233	116	0.01416015625
morgan_1234	169	0.0206298828125
morgan_1235	68	0.00830078125
morgan_1236	757	0.0924072265625
morgan_1237	44	0.00537109375
morgan_1238	391	0.0477294921875
morgan_1239	132	0.01611328125
morgan_1240	116	0.01416015625
morgan_1241	40	0.0048828125
morgan_1242	75	0.0091552734375
morgan_1243	480	0.05859375
morgan_1244	40	0.0048828125
morgan_1245	221	0.0269775390625
morgan_1246	37	0.0045166015625
morgan_1247	37	0.0045166015625
morgan_1248	29	0.0035400390625
morgan_1249	208	0.025390625
morgan_1250	118	0.014404296875
morgan_1251	36	0.00439453125
morgan_1252	116	0.01416015625
morgan_1253	52	0.00634765625
morgan_1254	56	0.0068359375
morgan_1255	129	0.0157470703125
morgan_1256	210	0.025634765625
morgan_1257	1036	0.12646484375
morgan_1258	50	0.006103515625
morgan_1259	50	0.006103515625
morgan_1260	250	0.030517578125
morgan_1261	168	0.0205078125
morgan_1262	69	0.0084228515625
morgan_1263	44	0.00537109375
morgan_1264	162	0.019775390625
morgan_1265	128	0.015625
morgan_1266	81	0.0098876953125
morgan_1267	175	0.0213623046875
morgan_1268	106	0.012939453125
morgan_1269	63	0.0076904296875
morgan_1270	165	0.0201416015625
morgan_1271	34	0.004150390625
morgan_1272	82	0.010009765625
morgan_1273	50	0.006103515625
morgan_1274	976	0.119140625
morgan_1275	67	0.0081787109375
morgan_1276	81	0.0098876953125
morgan_1277	43	0.0052490234375
morgan_1278	43	0.0052490234375
morgan_1279	373	0.0455322265625
morgan_1280	129	0.0157470703125
morgan_1281	65	0.0079345703125
morgan_1282	176	0.021484375
morgan_1283	105	0.0128173828125
morgan_1284	63	0.0076904296875
morgan_1285	226	0.027587890625
morgan_1286	85	0.0103759765625
morgan_1287	202	0.024658203125
morgan_1288	73	0.0089111328125
morgan_1289	46	0.005615234375
morgan_1290	147	0.0179443359375
morgan_1291	73	0.0089111328125
morgan_1292	792	0.0966796875
morgan_1293	36	0.00439453125
morgan_1294	140	0.01708984375
morgan_1295	413	0.0504150390625
morgan_1296	129	0.0157470703125
morgan_1297	41	0.0050048828125
morgan_1298	101	0.0123291015625
morgan_1299	152	0.0185546875
morgan_1300	90	0.010986328125
morgan_1301	81	0.0098876953125
morgan_1302	103	0.0125732421875
morgan_1303	88	0.0107421875
morgan_1304	66	0.008056640625
morgan_1305	59	0.0072021484375
morgan_1306	85	0.0103759765625
morgan_1307	88	0.0107421875
morgan_1308	365	0.0445556640625
morgan_1309	667	0.0814208984375
morgan_1310	43	0.0052490234375
morgan_1311	43	0.0052490234375
morgan_1312	263	0.0321044921875
morgan_1313	342	0.041748046875
morgan_1314	96	0.01171875
morgan_1315	39	0.0047607421875
morgan_1316	49	0.0059814453125
morgan_1317	92	0.01123046875
morgan_1318	68	0.00830078125
morgan_1319	46	0.005615234375
morgan_1320	23	0.0028076171875
morgan_1321	133	0.0162353515625
morgan_1322	54	0.006591796875
morgan_1323	188	0.02294921875
morgan_1324	73	0.0089111328125
morgan_1325	1816	0.2216796875
morgan_1326	107	0.0130615234375
morgan_1327	90	0.010986328125
morgan_1328	76	0.00927734375
morgan_1329	49	0.0059814453125
morgan_1330	30	0.003662109375
morgan_1331	23	0.0028076171875
morgan_1332	86	0.010498046875
morgan_1333	63	0.0076904296875
morgan_1334	30	0.003662109375
morgan_1335	27	0.0032958984375
morgan_1336	79	0.0096435546875
morgan_1337	40	0.0048828125
morgan_1338	57	0.0069580078125
morgan_1339	140	0.01708984375
morgan_1340	44	0.00537109375
morgan_1341	83	0.0101318359375
morgan_1342	60	0.00732421875
morgan_1343	40	0.0048828125
morgan_1344	82	0.010009765625
morgan_1345	42	0.005126953125
morgan_1346	76	0.00927734375
morgan_1347	67	0.0081787109375
morgan_1348	111	0.0135498046875
morgan_1349	559	0.0682373046875
morgan_1350	22	0.002685546875
morgan_1351	128	0.015625
morgan_1352	63	0.0076904296875
morgan_1353	146	0.017822265625
morgan_1354	20	0.00244140625
morgan_1355	40	0.0048828125
morgan_1356	127	0.0155029296875
morgan_1357	1287	0.1571044921875
morgan_1358	27	0.0032958984375
morgan_1359	26	0.003173828125
morgan_1360	89	0.0108642578125
morgan_1361	56	0.0068359375
morgan_1362	155	0.0189208984375
morgan_1363	32	0.00390625
morgan_1364	74	0.009033203125
morgan_1365	565	0.0689697265625
morgan_1366	336	0.041015625
morgan_1367	165	0.0201416015625
morgan_1368	80	0.009765625
morgan_1369	118	0.014404296875
morgan_1370	145	0.0177001953125
morgan_1371	29	0.0035400390625
morgan_1372	41	0.0050048828125
morgan_1373	99	0.0120849609375
morgan_1374	66	0.008056640625
morgan_1375	88	0.0107421875
morgan_1376	55	0.0067138671875
morgan_1377	83	0.0101318359375
morgan_1378	53	0.0064697265625
morgan_1379	78	0.009521484375
morgan_1380	7542	0.920654296875
morgan_1381	227	0.0277099609375
morgan_1382	67	0.0081787109375
morgan_1383	33	0.0040283203125
morgan_1384	401	0.0489501953125
morgan_1385	987	0.1204833984375
morgan_1386	189	0.0230712890625
morgan_1387	109	0.0133056640625
morgan_1388	59	0.0072021484375
morgan_1389	80	0.009765625
morgan_1390	46	0.005615234375
morgan_1391	521	0.0635986328125
morgan_1392	65	0.0079345703125
morgan_1393	39	0.0047607421875
morgan_1394	83	0.0101318359375
morgan_1395	67	0.0081787109375
morgan_1396	50	0.006103515625
morgan_1397	42	0.005126953125
morgan_1398	45	0.0054931640625
morgan_1399	118	0.014404296875
morgan_1400	48	0.005859375
morgan_1401	109	0.0133056640625
morgan_1402	85	0.0103759765625
morgan_1403	84	0.01025390625
morgan_1404	94	0.011474609375
morgan_1405	350	0.042724609375
morgan_1406	44	0.00537109375
morgan_1407	63	0.0076904296875
morgan_1408	45	0.0054931640625
morgan_1409	130	0.015869140625
morgan_1410	615	0.0750732421875
morgan_1411	108	0.01318359375
morgan_1412	78	0.009521484375
morgan_1413	74	0.009033203125
morgan_1414	53	0.0064697265625
morgan_1415	110	0.013427734375
morgan_1416	249	0.0303955078125
morgan_1417	357	0.0435791015625
morgan_1418	60	0.00732421875
morgan_1419	32	0.00390625
morgan_1420	81	0.0098876953125
morgan_1421	43	0.0052490234375
morgan_1422	218	0.026611328125
morgan_1423	119	0.0145263671875
morgan_1424	51	0.0062255859375
morgan_1425	56	0.0068359375
morgan_1426	46	0.005615234375
morgan_1427	127	0.0155029296875
morgan_1428	98	0.011962890625
morgan_1429	39	0.0047607421875
morgan_1430	382	0.046630859375
morgan_1431	166	0.020263671875
morgan_1432	35	0.0042724609375
morgan_1433	80	0.009765625
morgan_1434	110	0.013427734375
morgan_1435	84	0.01025390625
morgan_1436	203	0.0247802734375
morgan_1437	44	0.00537109375
morgan_1438	75	0.0091552734375
morgan_1439	40	0.0048828125
morgan_1440	348	0.04248046875
morgan_1441	342	0.041748046875
morgan_1442	52	0.00634765625
morgan_1443	122	0.014892578125
morgan_1444	243	0.0296630859375
morgan_1445	178	0.021728515625
morgan_1446	134	0.016357421875
morgan_1447	237	0.0289306640625
morgan_1448	96	0.01171875
morgan_1449	94	0.011474609375
morgan_1450	71	0.0086669921875
morgan_1451	79	0.0096435546875
morgan_1452	2093	0.2554931640625
morgan_1453	535	0.0653076171875
morgan_1454	115	0.0140380859375
morgan_1455	174	0.021240234375
morgan_1456	165	0.0201416015625
morgan_1457	834	0.101806640625
morgan_1458	71	0.0086669921875
morgan_1459	289	0.0352783203125
morgan_1460	147	0.0179443359375
morgan_1461	33	0.0040283203125
morgan_1462	67	0.0081787109375
morgan_1463	132	0.01611328125
morgan_1464	68	0.00830078125
morgan_1465	62	0.007568359375
morgan_1466	46	0.005615234375
morgan_1467	12	0.00146484375
morgan_1468	139	0.0169677734375
morgan_1469	59	0.0072021484375
morgan_1470	124	0.01513671875
morgan_1471	81	0.0098876953125
morgan_1472	107	0.0130615234375
morgan_1473	59	0.0072021484375
morgan_1474	24	0.0029296875
morgan_1475	255	0.0311279296875
morgan_1476	990	0.120849609375
morgan_1477	225	0.0274658203125
morgan_1478	42	0.005126953125
morgan_1479	55	0.0067138671875
morgan_1480	1869	0.2281494140625
morgan_1481	97	0.0118408203125
morgan_1482	395	0.0482177734375
morgan_1483	46	0.005615234375
morgan_1484	54	0.006591796875
morgan_1485	65	0.0079345703125
morgan_1486	33	0.0040283203125
morgan_1487	786	0.095947265625
morgan_1488	77	0.0093994140625
morgan_1489	104	0.0126953125
morgan_1490	83	0.0101318359375
morgan_1491	46	0.005615234375
morgan_1492	55	0.0067138671875
morgan_1493	29	0.0035400390625
morgan_1494	88	0.0107421875
morgan_1495	58	0.007080078125
morgan_1496	124	0.01513671875
morgan_1497	46	0.005615234375
morgan_1498	97	0.0118408203125
morgan_1499	80	0.009765625
morgan_1500	75	0.0091552734375
morgan_1501	138	0.016845703125
morgan_1502	79	0.0096435546875
morgan_1503	76	0.00927734375
morgan_1504	156	0.01904296875
morgan_1505	47	0.0057373046875
morgan_1506	181	0.0220947265625
morgan_1507	172	0.02099609375
morgan_1508	372	0.04541015625
morgan_1509	110	0.013427734375
morgan_1510	43	0.0052490234375
morgan_1511	114	0.013916015625
morgan_1512	65	0.0079345703125
morgan_1513	72	0.0087890625
morgan_1514	62	0.007568359375
morgan_1515	32	0.00390625
morgan_1516	446	0.054443359375
morgan_1517	146	0.017822265625
morgan_1518	165	0.0201416015625
morgan_1519	44	0.00537109375
morgan_1520	65	0.0079345703125
morgan_1521	48	0.005859375
morgan_1522	207	0.0252685546875
morgan_1523	35	0.0042724609375
morgan_1524	217	0.0264892578125
morgan_1525	55	0.0067138671875
morgan_1526	87	0.0106201171875
morgan_1527	100	0.01220703125
morgan_1528	50	0.006103515625
morgan_1529	59	0.0072021484375
morgan_1530	177	0.0216064453125
morgan_1531	164	0.02001953125
morgan_1532	106	0.012939453125
morgan_1533	40	0.0048828125
morgan_1534	62	0.007568359375
morgan_1535	977	0.1192626953125
morgan_1536	958	0.116943359375
morgan_1537	60	0.00732421875
morgan_1538	746	0.091064453125
morgan_1539	105	0.0128173828125
morgan_1540	78	0.009521484375
morgan_1541	10	0.001220703125
morgan_1542	174	0.021240234375
morgan_1543	78	0.009521484375
morgan_1544	156	0.01904296875
morgan_1545	32	0.00390625
morgan_1546	53	0.0064697265625
morgan_1547	48	0.005859375
morgan_1548	56	0.0068359375
morgan_1549	39	0.0047607421875
morgan_1550	49	0.0059814453125
morgan_1551	50	0.006103515625
morgan_1552	61	0.0074462890625
morgan_1553	43	0.0052490234375
morgan_1554	82	0.010009765625
morgan_1555	57	0.0069580078125
morgan_1556	77	0.0093994140625
morgan_1557	69	0.0084228515625
morgan_1558	61	0.0074462890625
morgan_1559	31	0.0037841796875
morgan_1560	66	0.008056640625
morgan_1561	56	0.0068359375
morgan_1562	34	0.004150390625
morgan_1563	75	0.0091552734375
morgan_1564	561	0.0684814453125
morgan_1565	51	0.0062255859375
morgan_1566	33	0.0040283203125
morgan_1567	315	0.0384521484375
morgan_1568	99	0.0120849609375
morgan_1569	86	0.010498046875
morgan_1570	121	0.0147705078125
morgan_1571	68	0.00830078125
morgan_1572	116	0.01416015625
morgan_1573	696	0.0849609375
morgan_1574	158	0.019287109375
morgan_1575	197	0.0240478515625
morgan_1576	84	0.01025390625
morgan_1577	42	0.005126953125
morgan_1578	155	0.0189208984375
morgan_1579	29	0.0035400390625
morgan_1580	64	0.0078125
morgan_1581	375	0.0457763671875
morgan_1582	383	0.0467529296875
morgan_1583	84	0.01025390625
morgan_1584	49	0.0059814453125
morgan_1585	117	0.0142822265625
morgan_1586	316	0.03857421875
morgan_1587	67	0.0081787109375
morgan_1588	46	0.005615234375
morgan_1589	301	0.0367431640625
morgan_1590	45	0.0054931640625
morgan_1591	28	0.00341796875
morgan_1592	129	0.0157470703125
morgan_1593	45	0.0054931640625
morgan_1594	136	0.0166015625
morgan_1595	29	0.0035400390625
morgan_1596	25	0.0030517578125
morgan_1597	199	0.0242919921875
morgan_1598	64	0.0078125
morgan_1599	252	0.03076171875
morgan_1600	68	0.00830078125
morgan_1601	85	0.0103759765625
morgan_1602	1010	0.123291015625
morgan_1603	451	0.0550537109375
morgan_1604	416	0.05078125
morgan_1605	44	0.00537109375
morgan_1606	44	0.00537109375
morgan_1607	618	0.075439453125
morgan_1608	61	0.0074462890625
morgan_1609	182	0.022216796875
morgan_1610	88	0.0107421875
morgan_1611	89	0.0108642578125
morgan_1612	147	0.0179443359375
morgan_1613	81	0.0098876953125
morgan_1614	68	0.00830078125
morgan_1615	47	0.0057373046875
morgan_1616	70	0.008544921875
morgan_1617	243	0.0296630859375
morgan_1618	91	0.0111083984375
morgan_1619	43	0.0052490234375
morgan_1620	67	0.0081787109375
morgan_1621	32	0.00390625
morgan_1622	22	0.002685546875
morgan_1623	86	0.010498046875
morgan_1624	178	0.021728515625
morgan_1625	52	0.00634765625
morgan_1626	118	0.014404296875
morgan_1627	150	0.018310546875
morgan_1628	48	0.005859375
morgan_1629	87	0.0106201171875
morgan_1630	96	0.01171875
morgan_1631	316	0.03857421875
morgan_1632	57	0.0069580078125
morgan_1633	88	0.0107421875
morgan_1634	270	0.032958984375
morgan_1635	100	0.01220703125
morgan_1636	57	0.0069580078125
morgan_1637	154	0.018798828125
morgan_1638	110	0.013427734375
morgan_1639	29	0.0035400390625
morgan_1640	58	0.007080078125
morgan_1641	23	0.0028076171875
morgan_1642	38	0.004638671875
morgan_1643	35	0.0042724609375
morgan_1644	78	0.009521484375
morgan_1645	167	0.0203857421875
morgan_1646	77	0.0093994140625
morgan_1647	298	0.036376953125
morgan_1648	226	0.027587890625
morgan_1649	129	0.0157470703125
morgan_1650	39	0.0047607421875
morgan_1651	67	0.0081787109375
morgan_1652	122	0.014892578125
morgan_1653	99	0.0120849609375
morgan_1654	74	0.009033203125
morgan_1655	142	0.017333984375
morgan_1656	93	0.0113525390625
morgan_1657	189	0.0230712890625
morgan_1658	29	0.0035400390625
morgan_1659	52	0.00634765625
morgan_1660	126	0.015380859375
morgan_1661	80	0.009765625
morgan_1662	44	0.00537109375
morgan_1663	135	0.0164794921875
morgan_1664	108	0.01318359375
morgan_1665	438	0.053466796875
morgan_1666	80	0.009765625
morgan_1667	96	0.01171875
morgan_1668	99	0.0120849609375
morgan_1669	77	0.0093994140625
morgan_1670	454	0.055419921875
morgan_1671	172	0.02099609375
morgan_1672	49	0.0059814453125
morgan_1673	122	0.014892578125
morgan_1674	68	0.00830078125
morgan_1675	45	0.0054931640625
morgan_1676	62	0.007568359375
morgan_1677	61	0.0074462890625
morgan_1678	50	0.006103515625
morgan_1679	86	0.010498046875
morgan_1680	37	0.0045166015625
morgan_1681	72	0.0087890625
morgan_1682	77	0.0093994140625
morgan_1683	1411	0.1722412109375
morgan_1684	62	0.007568359375
morgan_1685	75	0.0091552734375
morgan_1686	84	0.01025390625
morgan_1687	63	0.0076904296875
morgan_1688	30	0.003662109375
morgan_1689	128	0.015625
