source	target	prior_weight	rho	abs_rho
EGR3	FASLG	1.0	0.03741206679508193	0.03741206679508193
EGR3	BTK	1.0	0.10365945064280208	0.10365945064280208
EGR3	ZNF354C	1.0	0.08601146617605597	0.08601146617605597
EGR3	NAB2	1.0	0.49951791770940035	0.49951791770940035
EGR3	GABRA4	1.0	0.023203281843383383	0.023203281843383383
EGR3	IGBP1	1.0	0.03794281511670321	0.03794281511670321
EGR3	GADD45B	1.0	0.008654519759129788	0.008654519759129788
EGR3	ARC	1.0	0.22877833010581777	0.22877833010581777
EGR3	CD40LG	1.0	0.010407684106347535	0.010407684106347535
EGR3	BDNF	1.0	0.018289336624882583	0.018289336624882583
EGR3	NTRK1	1.0	0.0825074268412504	0.0825074268412504
EGR3	NGFR	1.0	0.28051019663010024	0.28051019663010024
EGR3	JUN	1.0	0.04135117403792362	0.04135117403792362
EGR3	CREBBP	1.0	0.07801111654892999	0.07801111654892999
EGR3	EGR2	1.0	0.5538583202057509	0.5538583202057509
EGR3	CSF2	1.0	-0.0026388246275997635	0.0026388246275997635
EGR3	FXN	1.0	-0.013898271070483779	0.013898271070483779
EGR3	TREM1	1.0	0.07480444079127052	0.07480444079127052
EGR3	TYROBP	1.0	0.020688668060663967	0.020688668060663967
EGR3	GRIN1	1.0	-0.021068104732612933	0.021068104732612933
EGR3	GABRB3	1.0	0.039114296341446295	0.039114296341446295
EGR3	NGF	1.0	0.012813951875976372	0.012813951875976372
EGR3	CYP19A1	1.0	0.14253885405091332	0.14253885405091332
EGR3	TNF	1.0	-0.03075717334726804	0.03075717334726804
EGR3	IFNGR1	1.0	0.026882868582765708	0.026882868582765708
EGR3	NOTCH1	1.0	0.11527879716848674	0.11527879716848674
EGR3	CAT	1.0	0.0804578049384848	0.0804578049384848
EGR3	SPRY1	1.0	0.08348986876575652	0.08348986876575652
EGR3	IL4	1.0	0.02400561484513919	0.02400561484513919
EGR3	BCL2L1	1.0	-0.12833334212175906	0.12833334212175906
EGR3	EGR1	-1.0	0.4498835801445409	0.4498835801445409
EGR3	PRL	1.0	0.0205585130419071	0.0205585130419071
EGR4	SLC12A5	1.0	0.07825443893807181	0.07825443893807181
EGR4	SERPINE2	1.0	-0.15902895552583035	0.15902895552583035
EGR4	IL1A	1.0	0.025044231063159585	0.025044231063159585
EGR4	MAPK1	1.0	-0.05374280059596719	0.05374280059596719
EGR4	NGF	1.0	-0.18115448119726074	0.18115448119726074
EGR4	VGF	1.0	0.22135203830331845	0.22135203830331845
EGR4	PRKACA	1.0	-0.097267691581433	0.097267691581433
EGR4	FOS	-1.0	0.16431569133039609	0.16431569133039609
EGR4	IL2	1.0	0.08827803514539179	0.08827803514539179
EGR4	TNF	1.0	0.03744199651379688	0.03744199651379688
EGR4	SYNPO	1.0	-0.19141506358635937	0.19141506358635937
EGR4	DLX5	1.0	0.025964046867528054	0.025964046867528054
EGR4	RAB15	1.0	0.11022814513634997	0.11022814513634997
EGR4	SAMD5	1.0	-0.04248289224862221	0.04248289224862221
EGR4	PTHLH	1.0	-0.015632229736895497	0.015632229736895497
EHF	MMP1	-1.0	0.2422837543338364	0.2422837543338364
EHF	SPRR1B	1.0	0.542447867019054	0.542447867019054
EHF	HLA-DRB1	1.0	0.043168038894834566	0.043168038894834566
EHF	MAPK1	1.0	0.0003073827066448441	0.0003073827066448441
EHF	CDKN2A	1.0	0.07400675474266433	0.07400675474266433
EHF	LYZ	1.0	0.30931201605128583	0.30931201605128583
EHF	CASP3	1.0	-0.24125199825544058	0.24125199825544058
EHF	COL2A1	1.0	-0.04954165216908092	0.04954165216908092
EHF	IL1B	1.0	0.2617477425354211	0.2617477425354211
EHF	RUVBL1	1.0	-0.0033045868409490105	0.0033045868409490105
EHF	DCDC2	-1.0	0.20677244476140777	0.20677244476140777
EHF	TNFRSF10B	1.0	0.0001236001641960464	0.0001236001641960464
EHF	IL6	1.0	0.10850390404807655	0.10850390404807655
EID1	EGR1	1.0	-0.008598713855176089	0.008598713855176089
EID2B	MYOD1	-1.0	0.14544649788594669	0.14544649788594669
ELF1	IL5	1.0	-0.0044598844716082255	0.0044598844716082255
ELF1	CD4	1.0	-0.06502152072235104	0.06502152072235104
ELF1	FCGRT	-1.0	0.02286091474920673	0.02286091474920673
ELF1	LYZ	1.0	0.20305641464073163	0.20305641464073163
ELF1	BRCA2	1.0	0.26371513163687554	0.26371513163687554
ELF1	CSF2	1.0	-0.047761615926975726	0.047761615926975726
ELF1	IL4	1.0	-0.014188485390533053	0.014188485390533053
ELF1	TEK	1.0	-0.17311226159219	0.17311226159219
ELF1	ERBB2	1.0	-0.060704365048417155	0.060704365048417155
ELF1	OSTM1	1.0	-0.08131973785355748	0.08131973785355748
ELF1	IL12A	1.0	-0.12761518941895106	0.12761518941895106
ELF1	CD247	1.0	0.12066413739990851	0.12066413739990851
ELF1	TSC1	1.0	0.08911397126099002	0.08911397126099002
ELF1	KIR3DL1	1.0	0.04671063159108572	0.04671063159108572
ELF1	CD3D	1.0	0.018456918993795944	0.018456918993795944
ELF1	SOD3	1.0	-0.13096583135159987	0.13096583135159987
ELF1	CD68	1.0	-0.0025711578165562624	0.0025711578165562624
ELF1	NTHL1	1.0	-0.10861743465550433	0.10861743465550433
ELF1	TSC2	1.0	-0.13544954719006141	0.13544954719006141
ELF1	CDKN1B	1.0	0.14873278414385968	0.14873278414385968
ELF1	RPS6KB1	1.0	0.038193716422755104	0.038193716422755104
ELF1	MAPK14	1.0	0.2336231035883828	0.2336231035883828
ELF1	PI3	1.0	-0.048081490718313476	0.048081490718313476
ELF1	TLR9	1.0	0.21921898543930646	0.21921898543930646
ELF1	AKT1	1.0	-0.07824508977917045	0.07824508977917045
ELF1	KRT5	1.0	-0.029607467106994755	0.029607467106994755
ELF1	PLEC	1.0	-0.17077992238187176	0.17077992238187176
ELF1	CASP8	1.0	0.33364526663799177	0.33364526663799177
ELF1	FAF1	1.0	0.0929969957401283	0.0929969957401283
ELF1	GRB2	1.0	0.20489107177964122	0.20489107177964122
ELF1	ILKAP	1.0	-0.03822239604827161	0.03822239604827161
ELF1	PDK1	1.0	0.09452034908679807	0.09452034908679807
ELF1	CD44	1.0	-0.03216409759433576	0.03216409759433576
ELF1	HPS4	1.0	0.27168193157095666	0.27168193157095666
ELF1	UCN	1.0	-0.04472405860582816	0.04472405860582816
ELF1	CAT	1.0	0.31626334463203193	0.31626334463203193
ELF1	LMO2	1.0	0.18010204000171204	0.18010204000171204
ELF1	CD1D	1.0	0.12277223331979659	0.12277223331979659
ELF1	NOS2	1.0	-0.058696999967482656	0.058696999967482656
ELF1	LAT	1.0	0.0413405054909248	0.0413405054909248
ELF1	ENG	1.0	0.02189235024285296	0.02189235024285296
ELF1	NFKB1	1.0	0.3970327156196779	0.3970327156196779
ELF1	IL12B	1.0	-0.00028374932150129387	0.00028374932150129387
ELF1	IL10	1.0	0.2113437927083833	0.2113437927083833
ELF1	PNPLA2	1.0	0.0210636456680471	0.0210636456680471
ELF1	FLI1	1.0	0.20905489420606008	0.20905489420606008
ELF1	FCER1G	1.0	0.040724513751509914	0.040724513751509914
ELF1	PYGO2	1.0	0.07681782479027707	0.07681782479027707
ELF1	PIK3C3	1.0	0.05237097970147073	0.05237097970147073
ELF1	CDH1	1.0	0.079785054344525	0.079785054344525
ELF1	GSK3B	1.0	-0.002402015726889083	0.002402015726889083
ELF1	ICAM1	1.0	0.18766532637583927	0.18766532637583927
ELF1	SPP1	1.0	-0.09057140788625813	0.09057140788625813
ELF1	MEIS1	1.0	-0.20013994821094602	0.20013994821094602
ELF1	SIRT1	1.0	0.06486262216022487	0.06486262216022487
ELF1	TOLLIP	1.0	0.026986288605207416	0.026986288605207416
ELF1	PF4	1.0	-0.050658976916186794	0.050658976916186794
ELF1	GHRHR	1.0	-0.1294497919732378	0.1294497919732378
ELF1	PCK1	1.0	-0.010997455280675748	0.010997455280675748
ELF1	IL3	1.0	-0.02008737197929794	0.02008737197929794
ELF1	RB1	1.0	0.37589644066564726	0.37589644066564726
ELF1	BLK	1.0	0.08093763362557736	0.08093763362557736
ELF1	CD79A	1.0	0.2451219812963742	0.2451219812963742
ELF1	LYN	1.0	0.4006371589116681	0.4006371589116681
ELF1	DNTT	1.0	0.0442849582445654	0.0442849582445654
ELF1	IL2	1.0	0.0198322278465234	0.0198322278465234
ELF1	HSPA5	1.0	-0.033013525553462306	0.033013525553462306
ELF1	KRT14	1.0	-0.03887107241977545	0.03887107241977545
ELF1	MYC	1.0	0.3630819123386651	0.3630819123386651
ELF1	CSF1R	1.0	0.0016433860808087739	0.0016433860808087739
ELF1	UCP1	1.0	-0.06347598381542686	0.06347598381542686
ELF1	G6PC1	1.0	0.019340635253001833	0.019340635253001833
ELF1	CYBB	1.0	0.27297134440386195	0.27297134440386195
ELF1	FCER1A	-1.0	0.112968485655225	0.112968485655225
ELF1	IL2RA	1.0	0.14483306358038187	0.14483306358038187
ELF1	ANGPT2	1.0	-0.037678225192041746	0.037678225192041746
ELF1	SNAI2	-1.0	-0.1863655614650303	0.1863655614650303
ELF1	DDC	1.0	-0.02805301501761491	0.02805301501761491
ELF2	TEK	1.0	0.02069661663105925	0.02069661663105925
ELF2	MMP1	1.0	-0.25779905572863926	0.25779905572863926
ELF2	TIE1	1.0	0.030721581510555408	0.030721581510555408
ELF2	ANGPT1	1.0	0.003271071161596159	0.003271071161596159
ELF2	ANGPT2	1.0	0.2122594107898926	0.2122594107898926
ELF2	NOS2	1.0	0.09252088609550158	0.09252088609550158
ELF2	BLK	1.0	0.09114101658898684	0.09114101658898684
ELF2	VCP	1.0	0.05009509706727494	0.05009509706727494
ELF2	CD79A	1.0	0.1825499807348556	0.1825499807348556
ELF2	LYN	1.0	0.07713382352069174	0.07713382352069174
ELF2	CD3D	1.0	-0.0510951851808099	0.0510951851808099
ELF3	FOLH1	1.0	0.037829228736599996	0.037829228736599996
ELF3	KLK3	1.0	0.21494221711495665	0.21494221711495665
ELF3	TGFBR2	1.0	0.04937337346585638	0.04937337346585638
ELF3	TGFB1	1.0	-0.3130199828503827	0.3130199828503827
ELF3	KRT4	-1.0	0.6613212794387318	0.6613212794387318
ELF3	SPRR2A	1.0	0.3915659800729018	0.3915659800729018
ELF3	NOS2	1.0	-0.00018113701561819003	0.00018113701561819003
ELF3	ERBB2	1.0	0.486148558530605	0.486148558530605
ELF3	CCND3	1.0	-0.16952936969998209	0.16952936969998209
ELF3	TIMP3	1.0	-0.15509483452420986	0.15509483452420986
ELF3	CCL20	1.0	0.39445586365243174	0.39445586365243174
ELF3	SPRR1B	1.0	0.5570072004271364	0.5570072004271364
ELF3	MED23	1.0	-0.08802170315148773	0.08802170315148773
ELF3	ANGPT1	1.0	-0.28278314269196125	0.28278314269196125
ELF3	PTGS2	1.0	0.20976036305872522	0.20976036305872522
ELF3	CLDN7	1.0	0.7886119115852157	0.7886119115852157
ELF3	LYZ	1.0	0.2661672744305139	0.2661672744305139
ELF3	HP	1.0	0.12842556372273065	0.12842556372273065
ELF3	COL2A1	1.0	-0.03744008155282556	0.03744008155282556
ELF3	IL1B	1.0	0.11635421905895367	0.11635421905895367
ELF3	MMP9	-1.0	0.1521961929712113	0.1521961929712113
ELF3	EHF	1.0	0.7416862211630783	0.7416862211630783
ELF3	EGR1	1.0	0.1549352135138751	0.1549352135138751
ELF3	GADD45GIP1	1.0	-0.025186941417939073	0.025186941417939073
ELF3	MMP13	1.0	0.39358661056606103	0.39358661056606103
ELF3	PRR9	1.0	0.15121834497944567	0.15121834497944567
ELF3	AR	1.0	-0.16622424151006746	0.16622424151006746
ELF3	POU5F1	-1.0	0.4604850858413054	0.4604850858413054
ELF3	KRT8	1.0	0.7545511572856666	0.7545511572856666
ELF3	SPRR1A	1.0	0.4795842404037028	0.4795842404037028
ELF3	SPRR3	1.0	0.5272490251154389	0.5272490251154389
ELF3	NOTCH3	1.0	0.19712479508446692	0.19712479508446692
ELF4	LYZ	1.0	0.08844731444335283	0.08844731444335283
ELF4	ABCB1	1.0	0.0093576271826267	0.0093576271826267
ELF4	ALDOA	1.0	0.1573025069835831	0.1573025069835831
ELF4	MYOG	1.0	-0.06575175217178796	0.06575175217178796
ELF4	PRF1	1.0	0.04548181559064313	0.04548181559064313
ELF4	CXCL8	1.0	0.21922351630781917	0.21922351630781917
ELF4	LTBP1	1.0	0.042154559228751436	0.042154559228751436
ELF4	DEFB4B	1.0	0.05163719793430502	0.05163719793430502
ELF4	LUM	1.0	-0.05452071530762819	0.05452071530762819
ELF4	FASLG	1.0	0.07135538619532124	0.07135538619532124
ELF4	POLK	1.0	0.1057963652255814	0.1057963652255814
ELF4	PRB1	1.0	-0.02087528108415527	0.02087528108415527
ELF4	MGAT5	1.0	-0.01697043863357633	0.01697043863357633
ELF4	MORF4L1	1.0	0.06646629069809633	0.06646629069809633
ELF4	MAP2K2	1.0	-0.010103085393449542	0.010103085393449542
ELF4	CDKN2B	1.0	0.10684228444922379	0.10684228444922379
ELF4	LGALS3	1.0	0.06692762642966911	0.06692762642966911
ELF4	MAPK8	1.0	0.24344591276864633	0.24344591276864633
ELF4	CDKN2A	1.0	0.11539042666335578	0.11539042666335578
ELF4	NOS2	1.0	-0.1390842341815272	0.1390842341815272
ELF4	AQP2	1.0	0.006829993933394287	0.006829993933394287
ELF4	MAPK1	1.0	0.1790923525141209	0.1790923525141209
ELF4	PDLIM3	1.0	-0.17351200362579286	0.17351200362579286
ELF4	SPP1	1.0	-0.029247436332947154	0.029247436332947154
ELF4	TCIRG1	1.0	0.29843340197010415	0.29843340197010415
ELF4	AGTR2	1.0	-0.09375433217841278	0.09375433217841278
ELF4	TP53	-1.0	0.07939730129831056	0.07939730129831056
ELF4	MEFV	1.0	0.08433132145605675	0.08433132145605675
ELF4	GZMB	1.0	0.005868592181825748	0.005868592181825748
ELF4	MAB21L1	1.0	-0.08589617602787834	0.08589617602787834
ELF4	CD99	1.0	0.06541995642540367	0.06541995642540367
ELF4	PPARG	1.0	0.23790183355999275	0.23790183355999275
ELF4	CARM1	1.0	0.03418649728412648	0.03418649728412648
ELF4	NPM1	1.0	-0.045151725944512645	0.045151725944512645
ELF4	CHD7	1.0	-0.10068758389833794	0.10068758389833794
ELF4	MDM2	1.0	-0.19359876661080605	0.19359876661080605
ELF4	NFKB1	1.0	0.2876694099600977	0.2876694099600977
ELF4	IL17A	1.0	-0.05894289167387288	0.05894289167387288
ELF4	CCNG1	1.0	-0.16314651925613266	0.16314651925613266
ELF4	MBP	1.0	0.19247699892339679	0.19247699892339679
ELF4	CD79A	1.0	0.0371707030635034	0.0371707030635034
ELF4	HBD	1.0	0.09710019388389741	0.09710019388389741
ELF4	MMP9	-1.0	0.17948119598721107	0.17948119598721107
ELF4	IFNB1	-1.0	0.2023043504353453	0.2023043504353453
ELF4	IFNL3	1.0	0.09197304357444672	0.09197304357444672
ELF4	IFNA2	1.0	0.05793494398744852	0.05793494398744852
ELF4	IFNA8	1.0	0.11641910885116404	0.11641910885116404
ELF4	CSF2	1.0	0.2725902466507986	0.2725902466507986
ELF4	DLX5	-1.0	-0.10994850616002552	0.10994850616002552
ELF5	FOLH1	1.0	0.05391990316434722	0.05391990316434722
ELF5	KLK3	1.0	0.12618857515978488	0.12618857515978488
ELF5	LYZ	1.0	0.2110237165675471	0.2110237165675471
ELF5	STAT5A	1.0	-0.10599765050767881	0.10599765050767881
ELF5	CCND2	-1.0	-0.08480950541231481	0.08480950541231481
ELF5	KRT77	1.0	0.17283995117713113	0.17283995117713113
ELF5	MUC4	1.0	0.3586442731092355	0.3586442731092355
ELF5	ITGB3	1.0	-0.13800255775139353	0.13800255775139353
ELF5	FOXA1	1.0	0.36068030967612613	0.36068030967612613
ELF5	EGFR	1.0	0.29432314672289767	0.29432314672289767
ELF5	LARGE1	1.0	0.0001072930640463877	0.0001072930640463877
ELK1	SOD1	1.0	0.30661166560598957	0.30661166560598957
ELK1	EGR1	1.0	0.1007841724635902	0.1007841724635902
ELK1	TNF	1.0	-0.11850080499372444	0.11850080499372444
ELK1	PRL	1.0	0.15081014247635738	0.15081014247635738
ELK1	FOS	1.0	-0.008292082283867342	0.008292082283867342
ELK1	PSEN1	1.0	0.025156607321670604	0.025156607321670604
ELK1	CCT8	1.0	0.28991162237134743	0.28991162237134743
ELK1	MRTFA	1.0	0.16456543497377488	0.16456543497377488
ELK1	TLR9	1.0	-0.0008045783168568592	0.0008045783168568592
ELK1	SRF	1.0	0.37379107690506597	0.37379107690506597
ELK1	DDIT4	1.0	-0.08755115054661088	0.08755115054661088
ELK1	FZD8	1.0	0.16070735767342115	0.16070735767342115
ELK1	TAGLN	-1.0	0.058599012893676604	0.058599012893676604
ELK1	MYLK	-1.0	0.15060330252325724	0.15060330252325724
ELK1	MYOCD	-1.0	0.0967605620648506	0.0967605620648506
ELK1	PRKCA	1.0	0.18366713664426149	0.18366713664426149
ELK1	TBP	1.0	0.3350042481211268	0.3350042481211268
ELK1	FOSL1	1.0	0.02124547069663848	0.02124547069663848
ELK1	PTGS2	1.0	-0.08254431322102906	0.08254431322102906
ELK1	NR1H2	1.0	0.16282257097979438	0.16282257097979438
ELK1	LRP5	1.0	-0.15078775085451468	0.15078775085451468
ELK1	MMP9	1.0	0.008344933250723045	0.008344933250723045
ELK1	PYGO2	1.0	0.28694508406292923	0.28694508406292923
ELK1	RUNX2	1.0	0.05942764053230255	0.05942764053230255
ELK1	DAP3	1.0	0.07713893689061324	0.07713893689061324
ELK1	BRF1	1.0	0.17954651556990403	0.17954651556990403
ELK1	MUC4	1.0	-0.2248384968341443	0.2248384968341443
ELK1	ZC3H12A	1.0	-0.2172269337202519	0.2172269337202519
ELK1	DPP3	1.0	0.12790159343481736	0.12790159343481736
ELK1	HMOX1	1.0	0.17348188275738965	0.17348188275738965
ELK1	SERPINE1	1.0	0.03496047659665065	0.03496047659665065
ELK1	MCL1	1.0	0.17533163371398755	0.17533163371398755
ELK1	SMN2	1.0	0.17927634712043897	0.17927634712043897
ELK1	SPAST	-1.0	0.2697599069139984	0.2697599069139984
ELK1	BAX	1.0	0.1858014109157765	0.1858014109157765
ELK1	CDKN1A	1.0	0.035784078445904664	0.035784078445904664
ELK1	SLC2A1	1.0	-0.10239201025505393	0.10239201025505393
ELK1	ZFP36	1.0	-0.17702280844543025	0.17702280844543025
ELK1	TMEM131L	1.0	0.2084069016259759	0.2084069016259759
ELK1	FUT1	1.0	-0.18708307752661069	0.18708307752661069
ELK1	PER2	1.0	-0.03837268612208257	0.03837268612208257
ELK1	KATNB1	1.0	0.25623882396798403	0.25623882396798403
ELK1	AGTR1	1.0	0.1767551865447753	0.1767551865447753
ELK1	SST	1.0	0.02754563498997276	0.02754563498997276
ELK1	PTPRZ1	1.0	0.03663174058659281	0.03663174058659281
ELK1	CITED2	1.0	0.15531731930372836	0.15531731930372836
ELK1	EIF2AK1	1.0	0.19236414128557336	0.19236414128557336
ELK1	ERBB2	1.0	-0.11806893104800695	0.11806893104800695
ELK1	EZH2	1.0	0.24614932271774229	0.24614932271774229
ELK1	FUT4	1.0	0.005252256684862295	0.005252256684862295
ELK1	MECOM	1.0	-0.15706941909624073	0.15706941909624073
ELK1	PDGFB	1.0	-0.1587422014820182	0.1587422014820182
ELK1	SKP2	1.0	0.24442877707446675	0.24442877707446675
ELK1	TNFRSF10B	1.0	0.06388111177028946	0.06388111177028946
ELK1	CCN5	1.0	-0.05047712237177329	0.05047712237177329
ELK1	NR4A1	1.0	0.12228910318214624	0.12228910318214624
ELK1	TH	1.0	-0.10398000292813288	0.10398000292813288
ELK1	ADAMTS13	1.0	0.021758977485970544	0.021758977485970544
ELK1	NR1I3	1.0	0.032184592562135794	0.032184592562135794
ELK1	APOA1	-1.0	0.04734128166719026	0.04734128166719026
ELK1	PRKCI	1.0	0.032128768436614795	0.032128768436614795
ELK3	CD44	1.0	0.5012519641062118	0.5012519641062118
ELK3	RHO	1.0	-0.15089949656445356	0.15089949656445356
ELK3	SLC6A2	1.0	-0.05958108032646149	0.05958108032646149
ELK3	JUN	1.0	0.29443687153578507	0.29443687153578507
ELK3	EGR1	-1.0	0.1284709577999809	0.1284709577999809
ELK3	CCT8	1.0	-0.009768527891183598	0.009768527891183598
ELK3	NOS2	1.0	-0.11852904899743462	0.11852904899743462
ELK3	MYH6	-1.0	-0.137184099679662	0.137184099679662
ELK3	VEGFA	1.0	0.14816627091977588	0.14816627091977588
ELK3	PMEL	1.0	-0.01767835228163446	0.01767835228163446
ELK3	AQP5	1.0	-0.013528201328486313	0.013528201328486313
ELK3	CCND1	-1.0	0.35719713691094884	0.35719713691094884
ELK3	DHFR	-1.0	-0.011603588440133946	0.011603588440133946
ELK3	FOS	-1.0	0.05292601540272504	0.05292601540272504
ELK3	PCYT1A	1.0	0.2827108514140922	0.2827108514140922
ELK3	HMOX1	1.0	0.3403630817730624	0.3403630817730624
ELK3	SULT1A1	1.0	-0.27218921978138105	0.27218921978138105
ELK3	CAV1	1.0	0.5816087783123969	0.5816087783123969
ELK3	MMP10	1.0	0.22797522005172396	0.22797522005172396
ELK3	CHAT	1.0	-0.10924944251756331	0.10924944251756331
ELK3	CNTF	1.0	0.028211866156698774	0.028211866156698774
ELK3	SERPINE1	-1.0	0.5731741944790465	0.5731741944790465
ELK3	ACHE	1.0	0.03472930637167287	0.03472930637167287
ELK3	PRL	1.0	-0.09414859639309787	0.09414859639309787
ELK3	KRT8	1.0	0.005098100099539953	0.005098100099539953
ELK3	APOA1	1.0	-0.1174323751156898	0.1174323751156898
ELK3	EGF	1.0	0.2073646347836367	0.2073646347836367
ELK3	CHRNE	1.0	-0.020203873061271787	0.020203873061271787
ELK4	EGR1	1.0	-0.020991215635129623	0.020991215635129623
ELK4	INSIG2	1.0	0.14734939905547753	0.14734939905547753
ELK4	FOS	1.0	-0.11841864884889844	0.11841864884889844
ELK4	MCL1	1.0	0.3485205660134693	0.3485205660134693
ELK4	NR2C2	1.0	0.4210020510644086	0.4210020510644086
ELK4	CCT8	1.0	0.23044245022283422	0.23044245022283422
EMX1	APC	1.0	0.010609966799905314	0.010609966799905314
EMX1	NRP1	1.0	-0.12331616546361289	0.12331616546361289
EMX2	WNT2	1.0	0.22095613432218902	0.22095613432218902
EMX2	WNT1	1.0	0.016149764508271096	0.016149764508271096
EMX2	PCNA	-1.0	-0.06435585999156175	0.06435585999156175
EMX2	RASSF1	1.0	0.003034637468954533	0.003034637468954533
EMX2	FGF8	1.0	0.03258691217132533	0.03258691217132533
EMX2	SP8	1.0	0.147421167851079	0.147421167851079
EMX2	FBN1	1.0	0.2121562380634688	0.2121562380634688
EMX2	SOX2	-1.0	0.1191235897976641	0.1191235897976641
EMX2	EGFR	-1.0	0.03811896682715312	0.03811896682715312
EN1	TUBB3	1.0	0.22551148684961814	0.22551148684961814
EN1	WNT1	1.0	-0.019565540149478637	0.019565540149478637
EN1	GLI3	1.0	0.4160838341915062	0.4160838341915062
EN1	UTRN	-1.0	0.07599891401818652	0.07599891401818652
EN1	SLC18A2	1.0	-0.1452122942682584	0.1452122942682584
EN1	CCK	1.0	0.1228142156656848	0.1228142156656848
EN1	FGF8	-1.0	-0.13408071114742082	0.13408071114742082
EN1	CTNNB1	-1.0	0.1911931438475651	0.1911931438475651
EN1	TTN	1.0	-0.11628849509948105	0.11628849509948105
EN1	DST	1.0	0.28927553962883545	0.28927553962883545
EN1	WNT7A	-1.0	0.11766298140919063	0.11766298140919063
EN2	FGF8	-1.0	0.009284873926548145	0.009284873926548145
EN2	RPL7	1.0	-0.1348049750405888	0.1348049750405888
EN2	WNT7B	1.0	0.10198515094633695	0.10198515094633695
ENO1	MYC	-1.0	-0.0004570609627971497	0.0004570609627971497
ENO1	IL6	1.0	0.2632622338286262	0.2632622338286262
ENO1	MBL2	1.0	0.03777528865154057	0.03777528865154057
ENO1	BCL2L1	1.0	-0.02158417378607209	0.02158417378607209
ENO1	CASP3	1.0	0.14231929610504385	0.14231929610504385
ENO1	CXCL2	1.0	0.11891873032253131	0.11891873032253131
ENO1	HSD3B2	1.0	-0.01984820084999873	0.01984820084999873
ENO1	HSPA4	1.0	0.33010390211654617	0.33010390211654617
ENO1	JUN	1.0	0.14647963375646997	0.14647963375646997
ENO1	LCT	1.0	0.015590985574985177	0.015590985574985177
ENO1	PGK1	1.0	0.5700169481008431	0.5700169481008431
ENO1	CCND1	1.0	0.08736238324900088	0.08736238324900088
ENO1	MAP2K5	1.0	0.05181724474788351	0.05181724474788351
ENO1	PTGS2	-1.0	0.10238288202985019	0.10238288202985019
ENO1	TH	1.0	-0.09770543510354811	0.09770543510354811
ENO1	ERBB2	1.0	-0.06673633176952848	0.06673633176952848
ENO1	ENO2	1.0	0.26378110484823825	0.26378110484823825
ENO1	FOXN1	1.0	-0.16665544439799132	0.16665544439799132
ENO1	MYCN	1.0	-0.16165930798319741	0.16165930798319741
EOMES	CTNND1	1.0	-0.02203851702731405	0.02203851702731405
EOMES	IL21	1.0	0.05821832480761971	0.05821832480761971
EOMES	DKK1	1.0	-0.003105402452081521	0.003105402452081521
EOMES	DPPA4	1.0	0.017578207293833907	0.017578207293833907
EOMES	LEFTY2	1.0	-0.029690867660600383	0.029690867660600383
EOMES	THY1	1.0	-0.074975845241452	0.074975845241452
EOMES	IFNG	1.0	0.11406293689281757	0.11406293689281757
EOMES	CD8A	1.0	0.2091004345079265	0.2091004345079265
EOMES	PRF1	1.0	0.03197271034141307	0.03197271034141307
EOMES	ALKBH1	1.0	0.16786706084942868	0.16786706084942868
EOMES	CYFIP1	1.0	0.008126567832418287	0.008126567832418287
EOMES	PAX6	-1.0	0.04586443730278519	0.04586443730278519
EOMES	NES	1.0	0.01195600236362925	0.01195600236362925
EOMES	IL2RB	1.0	0.10601356301479663	0.10601356301479663
EOMES	IL17A	1.0	0.03103520618896617	0.03103520618896617
EOMES	IL5	1.0	0.03889009131407778	0.03889009131407778
EOMES	INHBA	1.0	-0.09022371212677952	0.09022371212677952
EOMES	ELAVL2	1.0	0.11360079329255905	0.11360079329255905
EOMES	KDM6B	1.0	0.08658261485070143	0.08658261485070143
EOMES	TBATA	1.0	-0.03714207985322494	0.03714207985322494
EOMES	TH	1.0	-0.06282228001999297	0.06282228001999297
EOMES	KAT5	1.0	0.09180173864645419	0.09180173864645419
EOMES	CCL3	1.0	0.06677941520016903	0.06677941520016903
EOMES	IL2	1.0	0.016451980722409946	0.016451980722409946
EOMES	NOTCH1	1.0	0.017545852353893575	0.017545852353893575
EOMES	EBF1	-1.0	-0.04048635991846711	0.04048635991846711
EP300	NFKB1	1.0	0.29326292706632234	0.29326292706632234
EP300	BRCA1	1.0	0.5037146438289175	0.5037146438289175
EP300	CREBBP	1.0	0.7219980726179563	0.7219980726179563
EP300	ABCB1	1.0	-0.0050192835764831965	0.0050192835764831965
EP300	ALOX15	1.0	0.17307332079621393	0.17307332079621393
EP300	BIRC5	-1.0	0.2952737371539648	0.2952737371539648
EP300	CA9	1.0	-0.118325093096126	0.118325093096126
EP300	CCNB2	1.0	0.1890561655527329	0.1890561655527329
EP300	CCND1	1.0	0.04350799323741685	0.04350799323741685
EP300	CCNE1	1.0	0.24497981291048757	0.24497981291048757
EP300	CDKN1A	1.0	-0.10832126270536374	0.10832126270536374
EP300	CDKN2B	1.0	-0.009322248173552773	0.009322248173552773
EP300	COL1A2	1.0	0.11131909570505473	0.11131909570505473
EP300	CRABP1	1.0	0.15633731640256415	0.15633731640256415
EP300	CXCL8	1.0	-0.1643174659118363	0.1643174659118363
EP300	CYBB	-1.0	0.19382840770910192	0.19382840770910192
EP300	CYP1B1	1.0	-0.10371882592344207	0.10371882592344207
EP300	DNMT1	1.0	0.5846836915006425	0.5846836915006425
EP300	EIF2AK1	1.0	0.15505067755833435	0.15505067755833435
