run_name	holdout	context_config	context_label	modalities	seed	best_epoch	best_validation_macro_f1	n_train	n_validation	n_test	n_train_contexts	n_validation_contexts	n_test_contexts	total_parameters	trainable_parameters	validation_loss	validation_accuracy	validation_balanced_accuracy	validation_macro_f1	validation_weighted_f1	validation_macro_ovr_auroc	validation_macro_auprc	validation_antagonism_precision	validation_antagonism_recall	validation_antagonism_f1	validation_antagonism_support	validation_antagonism_auroc	validation_antagonism_auprc	validation_no_interaction_precision	validation_no_interaction_recall	validation_no_interaction_f1	validation_no_interaction_support	validation_no_interaction_auroc	validation_no_interaction_auprc	validation_synergy_precision	validation_synergy_recall	validation_synergy_f1	validation_synergy_support	validation_synergy_auroc	validation_synergy_auprc	test_loss	test_accuracy	test_balanced_accuracy	test_macro_f1	test_weighted_f1	test_macro_ovr_auroc	test_macro_auprc	test_antagonism_precision	test_antagonism_recall	test_antagonism_f1	test_antagonism_support	test_antagonism_auroc	test_antagonism_auprc	test_no_interaction_precision	test_no_interaction_recall	test_no_interaction_f1	test_no_interaction_support	test_no_interaction_auroc	test_no_interaction_auprc	test_synergy_precision	test_synergy_recall	test_synergy_f1	test_synergy_support	test_synergy_auroc	test_synergy_auprc	experiment_family	selected_k	nmf_relative_reconstruction_error
unseen_both__context-regulons_programs__K30__seed46__druggroup-scaffold__drugtest-any	unseen_both	regulons_programs	Regulons + programs		46	5								8477347	8477347	1.30944963943411	0.5804052321107976	0.4736649870457492	0.4352717382127061	0.621802142149814	0.6507244167950891	0.42447291551521027	0.24142480211081793	0.34923664122137404	0.28549141965678626	524	0.5972086513994911	0.2054625659630092	0.8575992697398448	0.6477076870044812	0.7380204241948154	2901	0.7118058937592524	0.870085226521633	0.21157894736842106	0.4240506329113924	0.28230337078651685	474	0.6431587052265237	0.19787095406098865	1.479319805918666	0.5913021991598715	0.4204119175366012	0.4005186921469008	0.6256006433871896	0.617074911921539	0.3982518453095288	0.1493660855784469	0.23740554156171284	0.1833657587548638	1588	0.5474744660294676	0.12247023094213327	0.828248031496063	0.6838127742564603	0.7491320217217128	12306	0.6623119302036437	0.8560836998701071	0.2226027397260274	0.3400174367916303	0.26905829596412556	2294	0.6414383395315058	0.216201605116346	program_abstraction	30.0	0.0708068132817992
unseen_cell_line__context-expression_programs__K20__seed42__druggroup-scaffold__drugtest-any	unseen_cell_line	expression_programs	Expression + programs		42	4								8520483	8520483	1.078447589686148	0.7104336606381351	0.5619155164178028	0.5049301742201763	0.7424478545373792	0.7406709087122366	0.48450329366662404	0.2262636612021858	0.3454118873826903	0.2734213784564589	3836	0.6429690077299522	0.19201227979954794	0.9204733881717982	0.7667786143762526	0.8366258366701635	36922	0.8169386952330497	0.9453985444530199	0.3127057274522712	0.5735560474944656	0.40474330753390614	4969	0.7621050231737079	0.31609905674730443	1.1893869965254578	0.6566720806975551	0.5321595346926845	0.4820550352986838	0.6917204989837601	0.704193663611116	0.4663179307926583	0.23914194915254236	0.37453338863542096	0.2919023759495717	4822	0.6084919883620532	0.22523802219949296	0.8904128237416193	0.7165393147646044	0.7940694427582858	36513	0.7814499456615525	0.9275298843712155	0.2798011565385006	0.5054059006780283	0.3601932871881938	5457	0.7226390568097425	0.24618588580726633	program_abstraction	20.0	0.1159001728765257
unseen_cell_line__context-expression_programs__K5__seed43__druggroup-scaffold__drugtest-any	unseen_cell_line	expression_programs	Expression + programs		43	4								8519523	8519523	1.0739747044932044	0.710346184967306	0.5376608054038329	0.4919991462109581	0.7421170436443135	0.7206095824802378	0.47598126767774246	0.1825224666873257	0.30709071949947864	0.22896015549076773	3836	0.5993221048448667	0.14792205284181673	0.9161022364217253	0.7766101511294079	0.840608601330949	36922	0.8205949396030202	0.9479018334663851	0.3298632885990217	0.5292815455826122	0.4064286818111575	4969	0.7419117029928262	0.33211991672502555	1.2588965818400586	0.6028808343306548	0.5395745061904837	0.4619110669121669	0.6545146807115716	0.6890058193828498	0.4510026362602506	0.21959002127248115	0.4709664039817503	0.2995251912424162	4822	0.6161902889889848	0.21070663624787533	0.9152522255192879	0.6335551721304741	0.7487861720722471	36513	0.786254691755647	0.9303179586474188	0.25109619686800894	0.5142019424592267	0.3374218374218374	5457	0.6645724774039174	0.21198331388545769	program_abstraction	5.0	0.2369780967573789
unseen_cell_line__context-expression_programs__K30__seed44__druggroup-scaffold__drugtest-any	unseen_cell_line	expression_programs	Expression + programs		44	3								8521123	8521123	1.08265171703917	0.7270977759310692	0.5297319302454456	0.4968356431435808	0.7522754982270746	0.7238110968512217	0.47223643553592165	0.19867340492735314	0.32794577685088633	0.24744295830055074	3836	0.6330603445024875	0.16265823009391822	0.9082936071384916	0.8050213964573967	0.8535450707865491	36922	0.8130304177928265	0.9442784416288286	0.33982911107779945	0.45622861742805393	0.3895189003436426	4969	0.725342528258351	0.30977263488501805	1.2392700452604015	0.5917464523850231	0.5251704817941367	0.45173835755840597	0.6443566175383119	0.6893999806162286	0.44408239976930924	0.19267670099463075	0.45396101202820405	0.2705308039300501	4822	0.6181613226923262	0.18842117967086364	0.9036646307606885	0.6240243201051681	0.7382506844654689	36513	0.7524694163504028	0.9189103890417056	0.2657335812860918	0.49752611324903795	0.3464335842796989	5457	0.6975692028059572	0.22491563059535838	program_abstraction	30.0	0.0752832726383742
unseen_cell_line__context-expression_programs__K5__seed45__druggroup-scaffold__drugtest-any	unseen_cell_line	expression_programs	Expression + programs		45	5								8519523	8519523	1.0340426042025856	0.7224178275417149	0.5456280611709556	0.5019083228562637	0.7486560632737133	0.7446499389337502	0.4924493834411881	0.20512820512820512	0.29822732012513037	0.24306809731222778	3836	0.614583843879651	0.1671571794175647	0.9103764749953175	0.7898542874167164	0.8458437264342479	36922	0.8252405403893179	0.949400042824573	0.33600295712173484	0.5488025759710203	0.41681314482231563	4969	0.7941254325322817	0.36079092808142654	1.2698274364958952	0.6135023080868525	0.5358212225117976	0.46431103976193583	0.6631130945180853	0.6969342529814483	0.446648002519986	0.21718701054610004	0.4313562836997097	0.2889089520105563	4822	0.6174014600502205	0.18680304488066146	0.9141274238227147	0.6507271382795169	0.7602591792656588	36513	0.7821858406690829	0.9305297788179012	0.25545754254655617	0.5253802455561664	0.3437649880095923	5457	0.6912154582250415	0.2226111838613953	program_abstraction	5.0	0.2369780967287275
unseen_cell_line__context-expression_programs__K15__seed46__druggroup-scaffold__drugtest-any	unseen_cell_line	expression_programs	Expression + programs		46	10								8520163	8520163	1.2226684825201968	0.7195967371574781	0.5196704087883983	0.4858070590916587	0.7439251894706425	0.7253276835385746	0.4586031790164309	0.20533033033033032	0.2851929092805005	0.23876036665211697	3836	0.6045832045273462	0.15745912902715814	0.9018070444104135	0.7974649260603435	0.8464324728338987	36922	0.8061869703927315	0.9422064460068036	0.305458768873403	0.476353391024351	0.37222833778896053	4969	0.765212875695646	0.2761439620153309	1.4542980683035351	0.6056590870234229	0.533008438882221	0.46095659146791507	0.6538007545074455	0.6923422387957179	0.44956711469119676	0.21426406707748258	0.4398589796764828	0.28815977175463625	4822	0.6203605417430454	0.18970006847889398	0.898678244832091	0.6405663736203544	0.747981259693951	36513	0.7579112010521172	0.9189131433153032	0.2604214594644336	0.5185999633498259	0.34672874295515804	5457	0.6987549735919911	0.24008813227939316	program_abstraction	15.0	0.1442683810459154
unseen_cell_line__context-expression_regulons_programs__K10__seed42__druggroup-scaffold__drugtest-any	unseen_cell_line	expression_regulons_programs	Expression + regulons + programs		42	3								8750435	8750435	0.9938894238804531	0.7258949854571697	0.5744343603922493	0.5134658913451208	0.7559527504680398	0.7576850913080223	0.4965295991442848	0.21424468696151636	0.29171011470281544	0.2470471354454134	3836	0.6313497472672822	0.18030991682045533	0.9346381930717133	0.7811602838416121	0.8510349507974211	36922	0.8455246692991636	0.9549838614551149	0.3350959046137895	0.6504326826323203	0.4423155877925277	4969	0.7961808573576212	0.354295019157284	1.1419461884036353	0.6035219695674474	0.5394853629739441	0.4621664395878704	0.655633285287566	0.7060337691217901	0.45353434084611827	0.21224793234829475	0.4736623807548735	0.29313996021305266	4822	0.6478878970551046	0.20894439394851025	0.9172670414060644	0.634623284857448	0.7502063941723999	36513	0.7811920504230013	0.929339724303172	0.25851982542483054	0.5101704233095107	0.3431529643781585	5457	0.6890213598872644	0.2223189042866724	program_abstraction	10.0	0.1809861405643911
unseen_cell_line__context-expression_regulons_programs__K15__seed43__druggroup-scaffold__drugtest-any	unseen_cell_line	expression_regulons_programs	Expression + regulons + programs		43	6								8750755	8750755	1.1181517322702625	0.7334834999015899	0.536707118269215	0.5044894508384693	0.754805626951343	0.7225618742082308	0.4833286689004974	0.24967658473479948	0.3521897810218978	0.2922028766086298	3836	0.6279948776641618	0.20982241577259375	0.9035058632020017	0.811765343155842	0.8551822526571082	36922	0.815138639182295	0.9453000532507461	0.31037379252414954	0.4461662306299054	0.36608322324966974	4969	0.7245521057782355	0.29486353767815265	1.298917222214593	0.6477389297315781	0.5107347616247442	0.46584886703170963	0.6841095883920066	0.6944432367375701	0.4457249577221729	0.21313811868359678	0.3411447532144338	0.2623604465709729	4822	0.59355235816067	0.17737848394845657	0.8859386686611818	0.7136910141593406	0.7905410529828447	36513	0.7763677928292358	0.9275115592329795	0.2696687370600414	0.4773685175004581	0.3446451015413111	5457	0.7134095592228044	0.23228482998508285	program_abstraction	15.0	0.1442163995946477
unseen_cell_line__context-expression_regulons_programs__K30__seed44__druggroup-scaffold__drugtest-any	unseen_cell_line	expression_regulons_programs	Expression + regulons + programs		44	3								8751715	8751715	1.0803723478232794	0.7213681194917664	0.5522214206408281	0.5054996249580567	0.7501183763400157	0.7292440017155645	0.47677312554006185	0.24424460431654677	0.354014598540146	0.2890591741166454	3836	0.6704316597603259	0.20653789884970286	0.9186498530387788	0.7872542115811711	0.8478917200239197	36922	0.81590155018079	0.9453047409156242	0.30037532254281024	0.5153954518011672	0.379547980733605	4969	0.7013987952055776	0.2784767368548585	1.3443874999139427	0.5733886134381946	0.5271025034976143	0.44313496589783335	0.6313650790564604	0.6726136502334038	0.44181384716839345	0.20025902541686902	0.5130651182082123	0.28807638565440147	4822	0.6326333705802183	0.20863998941990194	0.919304465265468	0.5965546517678635	0.7235703489627452	36513	0.7636060530752171	0.9215337071568707	0.23957557706626956	0.47168774051676743	0.3177581630763533	5457	0.6216015270447761	0.19526784492840765	program_abstraction	30.0	0.0752832726383742
unseen_cell_line__context-expression_regulons_programs__K20__seed45__druggroup-scaffold__drugtest-any	unseen_cell_line	expression_regulons_programs	Expression + regulons + programs		45	4								8751075	8751075	1.0243241329015007	0.7327180877818357	0.5511241055939838	0.5101643133690129	0.7585235823414884	0.7429870342639419	0.48821666050305906	0.23917995444191345	0.35583941605839414	0.28607356177302734	3836	0.6735015682862736	0.1990359815435005	0.9188486536675952	0.8040734521423542	0.857638086434019	36922	0.8376453518461391	0.9533403152407915	0.3180285343709468	0.49345944858120344	0.3867812918999921	4969	0.7178141826594131	0.3122736847248851	1.2120486068040779	0.5854419558898957	0.5503968066038691	0.4603245949117984	0.640123463360576	0.7000590322366725	0.4525902296040285	0.20592462472053658	0.5348403152218997	0.2973596218148276	4822	0.6516088104645463	0.19285527208680964	0.9183179675441158	0.6028811656122477	0.7278949804907083	36513	0.7632258599272503	0.9235539397403705	0.2721180926483442	0.5134689389774602	0.35571918242985906	5457	0.685342426318221	0.24136147698490523	program_abstraction	20.0	0.1160132458884601
