holdout	metric	context_a	context_b	seed	a	b	delta_b_minus_a
unseen_both	test_macro_ovr_auroc	expression_programs	regulons_programs	45	0.5688133865844102	0.611006707604563	0.04219332102015283
unseen_both	test_macro_ovr_auroc	expression_programs	regulons_programs	46	0.5744596037098583	0.617074911921539	0.04261530821168069
unseen_both	test_macro_auprc	expression_programs	regulons_programs	42	0.39009836861250774	0.38441412171078465	-0.005684246901723089
unseen_both	test_macro_auprc	expression_programs	regulons_programs	43	0.3867378172256662	0.44531884091420837	0.05858102368854218
unseen_both	test_macro_auprc	expression_programs	regulons_programs	44	0.4017262166576576	0.38531311273412866	-0.01641310392352896
unseen_both	test_macro_auprc	expression_programs	regulons_programs	45	0.3773553079860788	0.38897054022028427	0.011615232234205464
unseen_both	test_macro_auprc	expression_programs	regulons_programs	46	0.3822567229251245	0.3982518453095288	0.01599512238440426
unseen_both	test_antagonism_auprc	expression_programs	regulons_programs	42	0.13027347305808318	0.12869814895773274	-0.0015753241003504392
unseen_both	test_antagonism_auprc	expression_programs	regulons_programs	43	0.119389308799188	0.24106196753331538	0.12167265873412739
unseen_both	test_antagonism_auprc	expression_programs	regulons_programs	44	0.14715336836255344	0.11956262989594382	-0.027590738466609616
unseen_both	test_antagonism_auprc	expression_programs	regulons_programs	45	0.11023672375037298	0.16903918584566488	0.0588024620952919
unseen_both	test_antagonism_auprc	expression_programs	regulons_programs	46	0.11502325969416861	0.12247023094213327	0.007446971247964659
unseen_both	test_synergy_auprc	expression_programs	regulons_programs	42	0.2060968581256289	0.17429315559588116	-0.031803702529747735
unseen_both	test_synergy_auprc	expression_programs	regulons_programs	43	0.21102426894265064	0.23886408441801055	0.027839815475359908
unseen_both	test_synergy_auprc	expression_programs	regulons_programs	44	0.2069741083700925	0.1948691983539974	-0.012104910016095094
unseen_both	test_synergy_auprc	expression_programs	regulons_programs	45	0.18948384605033547	0.1988349449928206	0.00935109894248512
unseen_both	test_synergy_auprc	expression_programs	regulons_programs	46	0.20458598308972864	0.216201605116346	0.011615622026617367
unseen_both	test_macro_f1	expression_programs	expression_regulons_programs	42	0.3910209251706817	0.39331231307772224	0.002291387907040532
unseen_both	test_macro_f1	expression_programs	expression_regulons_programs	43	0.3989134243218296	0.3985095527378056	-0.0004038715840239959
unseen_both	test_macro_f1	expression_programs	expression_regulons_programs	44	0.40931910574403596	0.40229555348907603	-0.0070235522549599305
unseen_both	test_macro_f1	expression_programs	expression_regulons_programs	45	0.37795726535378593	0.40801253386711916	0.030055268513333233
unseen_both	test_macro_f1	expression_programs	expression_regulons_programs	46	0.38789774651252834	0.40998192475243195	0.022084178239903607
unseen_both	test_balanced_accuracy	expression_programs	expression_regulons_programs	42	0.400845238974695	0.41031631600929414	0.009471077034599151
unseen_both	test_balanced_accuracy	expression_programs	expression_regulons_programs	43	0.4210548788290555	0.40220113701908106	-0.018853741809974456
unseen_both	test_balanced_accuracy	expression_programs	expression_regulons_programs	44	0.41512961656565933	0.4304293491803943	0.015299732614734995
unseen_both	test_balanced_accuracy	expression_programs	expression_regulons_programs	45	0.3803243520162857	0.42516607804551265	0.044841726029226925
unseen_both	test_balanced_accuracy	expression_programs	expression_regulons_programs	46	0.3928046529123194	0.4241304406979842	0.031325787785664805
unseen_both	test_macro_ovr_auroc	expression_programs	expression_regulons_programs	42	0.5961735139666968	0.6297410866622475	0.03356757269555066
unseen_both	test_macro_ovr_auroc	expression_programs	expression_regulons_programs	43	0.5993090603626955	0.6133186847748692	0.014009624412173682
unseen_both	test_macro_ovr_auroc	expression_programs	expression_regulons_programs	44	0.6149997494785957	0.6374082726171483	0.022408523138552572
unseen_both	test_macro_ovr_auroc	expression_programs	expression_regulons_programs	45	0.5688133865844102	0.5924353532523009	0.023621966667890737
unseen_both	test_macro_ovr_auroc	expression_programs	expression_regulons_programs	46	0.5744596037098583	0.5773250262570477	0.0028654225471894668
unseen_both	test_macro_auprc	expression_programs	expression_regulons_programs	42	0.39009836861250774	0.39937242118078203	0.009274052568274294
unseen_both	test_macro_auprc	expression_programs	expression_regulons_programs	43	0.3867378172256662	0.40033905748118953	0.01360124025552334
unseen_both	test_macro_auprc	expression_programs	expression_regulons_programs	44	0.4017262166576576	0.39532340295162544	-0.006402813706032184
unseen_both	test_macro_auprc	expression_programs	expression_regulons_programs	45	0.3773553079860788	0.3935895956907937	0.01623428770471491
unseen_both	test_macro_auprc	expression_programs	expression_regulons_programs	46	0.3822567229251245	0.37913496045404343	-0.003121762471081091
unseen_both	test_antagonism_auprc	expression_programs	expression_regulons_programs	42	0.13027347305808318	0.15212232990421876	0.021848856846135578
unseen_both	test_antagonism_auprc	expression_programs	expression_regulons_programs	43	0.119389308799188	0.12265997604039987	0.003270667241211875
unseen_both	test_antagonism_auprc	expression_programs	expression_regulons_programs	44	0.14715336836255344	0.1567798159946272	0.009626447632073765
unseen_both	test_antagonism_auprc	expression_programs	expression_regulons_programs	45	0.11023672375037298	0.12241289135706852	0.012176167606695543
unseen_both	test_antagonism_auprc	expression_programs	expression_regulons_programs	46	0.11502325969416861	0.14011548867514728	0.025092228980978667
unseen_both	test_synergy_auprc	expression_programs	expression_regulons_programs	42	0.2060968581256289	0.19234688122781282	-0.013749976897816069
unseen_both	test_synergy_auprc	expression_programs	expression_regulons_programs	43	0.21102426894265064	0.20651902807077513	-0.00450524087187551
unseen_both	test_synergy_auprc	expression_programs	expression_regulons_programs	44	0.2069741083700925	0.18777867266498094	-0.019195435705111563
unseen_both	test_synergy_auprc	expression_programs	expression_regulons_programs	45	0.18948384605033547	0.22173934661655198	0.03225550056621651
unseen_both	test_synergy_auprc	expression_programs	expression_regulons_programs	46	0.20458598308972864	0.17446297952685952	-0.03012300356286912
unseen_both	test_macro_f1	regulons_programs	expression_regulons_programs	42	0.3828265410721059	0.39331231307772224	0.010485772005616345
unseen_both	test_macro_f1	regulons_programs	expression_regulons_programs	43	0.4572049149708219	0.3985095527378056	-0.0586953622330163
unseen_both	test_macro_f1	regulons_programs	expression_regulons_programs	44	0.38910028636137417	0.40229555348907603	0.01319526712770186
unseen_both	test_macro_f1	regulons_programs	expression_regulons_programs	45	0.4191048263618411	0.40801253386711916	-0.011092292494721934
unseen_both	test_macro_f1	regulons_programs	expression_regulons_programs	46	0.4005186921469008	0.40998192475243195	0.009463232605531169
unseen_both	test_balanced_accuracy	regulons_programs	expression_regulons_programs	42	0.390139645660658	0.41031631600929414	0.020176670348636128
unseen_both	test_balanced_accuracy	regulons_programs	expression_regulons_programs	43	0.46866891771675556	0.40220113701908106	-0.0664677806976745
unseen_both	test_balanced_accuracy	regulons_programs	expression_regulons_programs	44	0.3974841958963207	0.4304293491803943	0.0329451532840736
unseen_both	test_balanced_accuracy	regulons_programs	expression_regulons_programs	45	0.4420362116851892	0.42516607804551265	-0.016870133639676543
unseen_both	test_balanced_accuracy	regulons_programs	expression_regulons_programs	46	0.4204119175366012	0.4241304406979842	0.003718523161383047
unseen_both	test_macro_ovr_auroc	regulons_programs	expression_regulons_programs	42	0.5883613637737602	0.6297410866622475	0.041379722888487236
unseen_both	test_macro_ovr_auroc	regulons_programs	expression_regulons_programs	43	0.6680517952527388	0.6133186847748692	-0.05473311047786966
unseen_both	test_macro_ovr_auroc	regulons_programs	expression_regulons_programs	44	0.5912707126926287	0.6374082726171483	0.04613755992451962
unseen_both	test_macro_ovr_auroc	regulons_programs	expression_regulons_programs	45	0.611006707604563	0.5924353532523009	-0.018571354352262093
unseen_both	test_macro_ovr_auroc	regulons_programs	expression_regulons_programs	46	0.617074911921539	0.5773250262570477	-0.039749885664491225
unseen_both	test_macro_auprc	regulons_programs	expression_regulons_programs	42	0.38441412171078465	0.39937242118078203	0.014958299469997383
unseen_both	test_macro_auprc	regulons_programs	expression_regulons_programs	43	0.44531884091420837	0.40033905748118953	-0.04497978343301884
unseen_both	test_macro_auprc	regulons_programs	expression_regulons_programs	44	0.38531311273412866	0.39532340295162544	0.010010290217496776
unseen_both	test_macro_auprc	regulons_programs	expression_regulons_programs	45	0.38897054022028427	0.3935895956907937	0.004619055470509448
unseen_both	test_macro_auprc	regulons_programs	expression_regulons_programs	46	0.3982518453095288	0.37913496045404343	-0.01911688485548535
unseen_both	test_antagonism_auprc	regulons_programs	expression_regulons_programs	42	0.12869814895773274	0.15212232990421876	0.023424180946486017
unseen_both	test_antagonism_auprc	regulons_programs	expression_regulons_programs	43	0.24106196753331538	0.12265997604039987	-0.11840199149291551
unseen_both	test_antagonism_auprc	regulons_programs	expression_regulons_programs	44	0.11956262989594382	0.1567798159946272	0.03721718609868338
unseen_both	test_antagonism_auprc	regulons_programs	expression_regulons_programs	45	0.16903918584566488	0.12241289135706852	-0.046626294488596357
unseen_both	test_antagonism_auprc	regulons_programs	expression_regulons_programs	46	0.12247023094213327	0.14011548867514728	0.017645257733014008
unseen_both	test_synergy_auprc	regulons_programs	expression_regulons_programs	42	0.17429315559588116	0.19234688122781282	0.018053725631931666
unseen_both	test_synergy_auprc	regulons_programs	expression_regulons_programs	43	0.23886408441801055	0.20651902807077513	-0.03234505634723542
unseen_both	test_synergy_auprc	regulons_programs	expression_regulons_programs	44	0.1948691983539974	0.18777867266498094	-0.007090525689016469
unseen_both	test_synergy_auprc	regulons_programs	expression_regulons_programs	45	0.1988349449928206	0.22173934661655198	0.02290440162373139
unseen_both	test_synergy_auprc	regulons_programs	expression_regulons_programs	46	0.216201605116346	0.17446297952685952	-0.04173862558948649
