training_name	normalized_name	drugcomb_id	drugcomb_reference_name	mapping_status	match_type
NCGC00167518-03	ncgc00167518-03	3108.0	NCGC00167518-03	mapped	exact
NCGC00167798-01	ncgc00167798-01	3559.0	NCGC00167798-01	mapped	exact
NCGC00168459-01	ncgc00168459-01	2190.0	NCGC00168459-01	mapped	exact
NCGC00174736-02	ncgc00174736-02	2946.0	NCGC00174736-02	mapped	exact
NCGC00178127-04	ncgc00178127-04	3249.0	NCGC00178127-04	mapped	exact
NCGC00178852-05	ncgc00178852-05	3328.0	NCGC00178852-05	mapped	exact
NCGC00179363-03	ncgc00179363-03	3394.0	NCGC00179363-03	mapped	exact
NCGC00179454-04	ncgc00179454-04	2999.0	NCGC00179454-04	mapped	exact
NCGC00179649-07	ncgc00179649-07	3383.0	NCGC00179649-07	mapped	exact
NCGC00181131-02	ncgc00181131-02	3053.0	NCGC00181131-02	mapped	exact
NCGC00181306-03	ncgc00181306-03	3050.0	NCGC00181306-03	mapped	exact
NCGC00183270-01	ncgc00183270-01	8397.0	NCGC00183270-01	mapped	exact
NCGC00183677-03	ncgc00183677-03	3524.0	NCGC00183677-03	mapped	exact
NCGC00183844-01	ncgc00183844-01	3060.0	NCGC00183844-01	mapped	exact
NCGC00185071-01	ncgc00185071-01	3013.0	NCGC00185071-01	mapped	exact
NCGC00185736-01	ncgc00185736-01	3438.0	NCGC00185736-01	mapped	exact
NCGC00186013-01	ncgc00186013-01	3236.0	NCGC00186013-01	mapped	exact
NCGC00238624	ncgc00238624	2281.0	NCGC00238624	mapped	exact
NCGC00241036	ncgc00241036	2165.0	NCGC00241036	mapped	exact
NCGC00242478-02	ncgc00242478-02	3176.0	NCGC00242478-02	mapped	exact
NCGC00242502-01	ncgc00242502-01	3502.0	NCGC00242502-01	mapped	exact
NCGC00242511-02	ncgc00242511-02	3211.0	NCGC00242511-02	mapped	exact
NCGC00247733-01	ncgc00247733-01	8364.0	NCGC00247733-01	mapped	exact
NCGC00250393-01	ncgc00250393-01	3025.0	NCGC00250393-01	mapped	exact
NCGC00253463-01	ncgc00253463-01	2092.0	NCGC00253463-01	mapped	exact
NCGC00253909-01	ncgc00253909-01	2939.0	NCGC00253909-01	mapped	exact
NCGC00262398	ncgc00262398	2283.0	NCGC00262398	mapped	exact
NCGC00262545-02	ncgc00262545-02	3207.0	NCGC00262545-02	mapped	exact
NCGC00262689-01	ncgc00262689-01	2279.0	NCGC00262689-01	mapped	exact
NCGC00263092-01	ncgc00263092-01	3042.0	NCGC00263092-01	mapped	exact
NCGC00263106-01	ncgc00263106-01	3287.0	NCGC00263106-01	mapped	exact
NCGC00263108-01	ncgc00263108-01	3267.0	NCGC00263108-01	mapped	exact
NCGC00263119-01	ncgc00263119-01	3148.0	NCGC00263119-01	mapped	exact
NCGC00263127-01	ncgc00263127-01	2955.0	NCGC00263127-01	mapped	exact
NCGC00263139-01	ncgc00263139-01	3269.0	NCGC00263139-01	mapped	exact
NCGC00263143-01	ncgc00263143-01	3180.0	NCGC00263143-01	mapped	exact
NCGC00263148-01	ncgc00263148-01	3412.0	NCGC00263148-01	mapped	exact
NCGC00263226-01	ncgc00263226-01	2992.0	NCGC00263226-01	mapped	exact
NCGC00263265-01	ncgc00263265-01	2284.0	NCGC00263265-01	mapped	exact
NCGC00263266-01	ncgc00263266-01	8328.0	NCGC00263266-01	mapped	exact
NCGC00263268-01	ncgc00263268-01	2285.0	NCGC00263268-01	mapped	exact
NCGC00263270-01	ncgc00263270-01	412.0	NCGC00263270-01	mapped	exact
NCGC00263280-01	ncgc00263280-01	2251.0	NCGC00263280-01	mapped	exact
NCGC00263527-02	ncgc00263527-02	3327.0	NCGC00263527-02	mapped	exact
NCGC00263837-01	ncgc00263837-01	8349.0	NCGC00263837-01	mapped	exact
NCGC00263944-01	ncgc00263944-01	2991.0	NCGC00263944-01	mapped	exact
NCGC00271415-02	ncgc00271415-02	3064.0	NCGC00271415-02	mapped	exact
NCGC00344564-02	ncgc00344564-02	3198.0	NCGC00344564-02	mapped	exact
NCGC00344622-02	ncgc00344622-02	3193.0	NCGC00344622-02	mapped	exact
NCGC00344999-01	ncgc00344999-01	2699.0	NCGC00344999-01	mapped	exact
NCGC00345336-01	ncgc00345336-01	8380.0	NCGC00345336-01	mapped	exact
NCGC00345810-01	ncgc00345810-01	2945.0	NCGC00345810-01	mapped	exact
NCGC00345819-01	ncgc00345819-01	2974.0	NCGC00345819-01	mapped	exact
NCGC00345821-01	ncgc00345821-01	3087.0	NCGC00345821-01	mapped	exact
NCGC00346433-01	ncgc00346433-01	3456.0	NCGC00346433-01	mapped	exact
NCGC00346436-01	ncgc00346436-01	3133.0	NCGC00346436-01	mapped	exact
NCGC00346438-01	ncgc00346438-01	3179.0	NCGC00346438-01	mapped	exact
NCGC00346471-01	ncgc00346471-01	3057.0	NCGC00346471-01	mapped	exact
NCGC00346475-01	ncgc00346475-01	3127.0	NCGC00346475-01	mapped	exact
NCGC00346481-01	ncgc00346481-01	3107.0	NCGC00346481-01	mapped	exact
NCGC00346501-01	ncgc00346501-01	3315.0	NCGC00346501-01	mapped	exact
NCGC00346523-01	ncgc00346523-01	3584.0	NCGC00346523-01	mapped	exact
NCGC00346524-01	ncgc00346524-01	3326.0	NCGC00346524-01	mapped	exact
NCGC00346531-01	ncgc00346531-01	3434.0	NCGC00346531-01	mapped	exact
NCGC00346559-01	ncgc00346559-01	3117.0	NCGC00346559-01	mapped	exact
NCGC00346563-01	ncgc00346563-01	3059.0	NCGC00346563-01	mapped	exact
NCGC00346580-01	ncgc00346580-01	3046.0	NCGC00346580-01	mapped	exact
NCGC00346589-01	ncgc00346589-01	3241.0	NCGC00346589-01	mapped	exact
NCGC00346590-01	ncgc00346590-01	3304.0	NCGC00346590-01	mapped	exact
NCGC00346609-01	ncgc00346609-01	3585.0	NCGC00346609-01	mapped	exact
NCGC00346613-01	ncgc00346613-01	3353.0	NCGC00346613-01	mapped	exact
NCGC00346660-01	ncgc00346660-01	3054.0	NCGC00346660-01	mapped	exact
NCGC00346661-01	ncgc00346661-01	3051.0	NCGC00346661-01	mapped	exact
NCGC00346664-01	ncgc00346664-01	3432.0	NCGC00346664-01	mapped	exact
NCGC00346666-01	ncgc00346666-01	3011.0	NCGC00346666-01	mapped	exact
NCGC00346728-01	ncgc00346728-01	3583.0	NCGC00346728-01	mapped	exact
NCGC00346729-01	ncgc00346729-01	3472.0	NCGC00346729-01	mapped	exact
NCGC00346736-01	ncgc00346736-01	2971.0	NCGC00346736-01	mapped	exact
NCGC00346737-01	ncgc00346737-01	3199.0	NCGC00346737-01	mapped	exact
NCGC00346827-01	ncgc00346827-01	3135.0	NCGC00346827-01	mapped	exact
NCGC00346969-01	ncgc00346969-01	3587.0	NCGC00346969-01	mapped	exact
NCGC00347282-01	ncgc00347282-01	3568.0	NCGC00347282-01	mapped	exact
NCGC00347283-01	ncgc00347283-01	3569.0	NCGC00347283-01	mapped	exact
NCGC00347908-01	ncgc00347908-01	2979.0	NCGC00347908-01	mapped	exact
NCGC00347951-01	ncgc00347951-01	2321.0	NCGC00347951-01	mapped	exact
NGI-1	ngi-1	8392.0	NGI-1	mapped	exact
NIBR-17	nibr-17	2656.0	NIBR-17	mapped	exact
NIBR189	nibr189	4160.0	NIBR189	mapped	exact
NICARDIPINE HYDROCHLORIDE	nicardipine hydrochloride	821.0	NICARDIPINE HYDROCHLORIDE	mapped	exact
NICORANDIL	nicorandil	832.0	NICORANDIL	mapped	exact
NIGULDIPINE	niguldipine			ambiguous	ambiguous
NITAZOXANIDE	nitazoxanide	282.0	NITAZOXANIDE	mapped	exact
NITD-609 Enantiomer	nitd-609 enantiomer	8350.0	NITD-609 Enantiomer	mapped	exact
NITROXOLINE	nitroxoline	3956.0	NITROXOLINE	mapped	exact
NLG919	nlg919	2026.0	NLG919	mapped	exact
NMS-1286937	nms-1286937	3789.0	NMS-1286937	mapped	exact
NMS-859	nms-859	2546.0	NMS-859	mapped	exact
NMS-873	nms-873	2037.0	NMS-873	mapped	exact
NMS-P118	nms-p118	3894.0	NMS-P118	mapped	exact
NOVOBIOCIN SODIUM	novobiocin sodium	1782.0	NOVOBIOCIN SODIUM	mapped	exact
NPS-1034	nps-1034	3705.0	NPS-1034	mapped	exact
NPS-2143	nps-2143	1479.0	NPS-2143	mapped	exact
NSC 242267	nsc 242267	3462.0	NSC 242267	mapped	exact
NSC 405020	nsc 405020	1124.0	NSC 405020	mapped	exact
NSC 663284	nsc 663284	2253.0	NSC 663284	mapped	exact
NSC-127716	nsc-127716	407.0	NSC-127716	mapped	exact
NSC-169091	nsc-169091	8353.0	NSC-169091	mapped	exact
NSC169534	nsc169534	4616.0	NSC169534	mapped	exact
NSC23925	nsc23925	2957.0	NSC23925	mapped	exact
NSC256439	nsc256439	411.0	NSC256439	mapped	exact
NSC707389	nsc707389	413.0	NSC707389	mapped	exact
NSC733504	nsc733504	401.0	NSC733504	mapped	exact
NU6027	nu6027	1127.0	NU6027	mapped	exact
NVP-231	nvp-231	2152.0	NVP-231	mapped	exact
NVP-ADW742	nvp-adw742	1511.0	NVP-ADW742	mapped	exact
NVP-AEW541	nvp-aew541	1656.0	NVP-AEW541	mapped	exact
NVP-BEP800	nvp-bep800	2731.0	NVP-BEP800	mapped	exact
NVP-BGT226	nvp-bgt226	2007.0	NVP-BGT226	mapped	exact
NVP-BHG712	nvp-bhg712	1752.0	NVP-BHG712	mapped	exact
NVP-BSK805	nvp-bsk805	2127.0	NVP-BSK805	mapped	exact
NVP-BSK805 2HCl	nvp-bsk805 2hcl	2009.0	NVP-BSK805 2HCl	mapped	exact
NVP-BVU972	nvp-bvu972	1890.0	NVP-BVU972	mapped	exact
NVP-CGM097	nvp-cgm097	3606.0	NVP-CGM097	mapped	exact
NVP-LAQ824;LAQ824	nvp-laq824;laq824	3187.0	NVP-LAQ824;LAQ824	mapped	exact
NVP-LCQ195	nvp-lcq195	2395.0	NVP-LCQ195	mapped	exact
NVP-TNKS656	nvp-tnks656	3541.0	NVP-TNKS656	mapped	exact
NVS-CECR2-1	nvs-cecr2-1	4076.0	NVS-CECR2-1	mapped	exact
NVS-PAK1-1	nvs-pak1-1	2447.0	NVS-PAK1-1	mapped	exact
Nabilone	nabilone	379.0	Nabilone	mapped	exact
Nafamostat	nafamostat	3437.0	Nafamostat	mapped	exact
Nafamostat mesylate	nafamostat mesylate	1382.0	Nafamostat mesylate	mapped	exact
Naloxone hydrochloride	naloxone hydrochloride	1416.0	Naloxone hydrochloride	mapped	exact
Naltrexone hydrochloride	naltrexone hydrochloride	1418.0	Naltrexone hydrochloride	mapped	exact
Nampt-IN-1	nampt-in-1	4021.0	Nampt-IN-1	mapped	exact
Nanchangmycin	nanchangmycin	2048.0	Nanchangmycin	mapped	exact
Nandrolone phenpropionate	nandrolone phenpropionate	2566.0	Nandrolone phenpropionate	mapped	exact
Napabucasin	napabucasin	3723.0	Napabucasin	mapped	exact
Naquotinib mesylate	naquotinib mesylate	3682.0	Naquotinib mesylate	mapped	exact
Nastorazepide	nastorazepide	4129.0	Nastorazepide	mapped	exact
Navelbine ditartrate (TN)	navelbine ditartrate (tn)	386.0	Navelbine ditartrate (TN)	mapped	exact
Navitoclax	navitoclax	1846.0	Navitoclax	mapped	exact
Navoximod	navoximod	4011.0	Navoximod	mapped	exact
Nebivolol	nebivolol	953.0	Nebivolol	mapped	exact
Nebivolol hydrochloride	nebivolol hydrochloride	2854.0	Nebivolol hydrochloride	mapped	exact
Necrostatin 2 S enantiomer	necrostatin 2 s enantiomer	2918.0	Necrostatin 2 S enantiomer	mapped	exact
Necrostatin-1	necrostatin-1	1267.0	Necrostatin-1	mapped	exact
Nedaplatin	nedaplatin			ambiguous	ambiguous
Nefiracetam	nefiracetam	949.0	Nefiracetam	mapped	exact
Nefopam hydrochloride	nefopam hydrochloride	1062.0	Nefopam hydrochloride	mapped	exact
Nelarabine	nelarabine	89.0	Nelarabine	mapped	exact
Nelfinavir mesylate	nelfinavir mesylate	4989.0	Nelfinavir mesylate	mapped	exact
Neohesperidin	neohesperidin	1151.0	Neohesperidin	mapped	exact
Nepafenac	nepafenac	1055.0	Nepafenac	mapped	exact
Nepicastat	nepicastat	3445.0	Nepicastat	mapped	exact
Neratinib	neratinib	1551.0	Neratinib	mapped	exact
Nesbuvir	nesbuvir	2611.0	Nesbuvir	mapped	exact
Netarsudil	netarsudil	3808.0	Netarsudil	mapped	exact
Nialamide	nialamide	574.0	Nialamide	mapped	exact
Nicaraven	nicaraven	952.0	Nicaraven	mapped	exact
Nicotine ditartrate	nicotine ditartrate	1605.0	Nicotine ditartrate	mapped	exact
Nifuroxazide	nifuroxazide	1401.0	Nifuroxazide	mapped	exact
Nilotinib	nilotinib	90.0	Nilotinib	mapped	exact
Nimorazole	nimorazole	4208.0	Nimorazole	mapped	exact
Nintedanib	nintedanib	2068.0	Nintedanib	mapped	exact
Niraparib	niraparib	18.0	Niraparib	mapped	exact
Nirogacestat	nirogacestat	3991.0	Nirogacestat	mapped	exact
Nisoxetine	nisoxetine	5789.0	Nisoxetine	mapped	exact
Nithiamide	nithiamide	719.0	Nithiamide	mapped	exact
Nitisinone	nitisinone	296.0	Nitisinone	mapped	exact
Nitogenin	nitogenin	2567.0	Nitogenin	mapped	exact
Nitrofurazonum	nitrofurazonum	3335.0	Nitrofurazonum	mapped	exact
Nobiletin	nobiletin	976.0	Nobiletin	mapped	exact
Nodinitib-1	nodinitib-1	1229.0	Nodinitib-1	mapped	exact
Norbinaltorphimine	norbinaltorphimine	2896.0	Norbinaltorphimine	mapped	exact
Norcisapride	norcisapride	141.0	Norcisapride	mapped	exact
Noscapine hydrochloride	noscapine hydrochloride	1557.0	Noscapine hydrochloride	mapped	exact
Nsc 23766	nsc 23766			ambiguous	ambiguous
Nutlin-3	nutlin-3	1110.0	Nutlin-3	mapped	exact
OAC1	oac1	1219.0	OAC1	mapped	exact
OICR-9429	oicr-9429	2490.0	OICR-9429	mapped	exact
OLEANOLIC ACID	oleanolic acid	742.0	OLEANOLIC ACID	mapped	exact
OLOPATADINE HYDROCHLORIDE	olopatadine hydrochloride	1352.0	OLOPATADINE HYDROCHLORIDE	mapped	exact
OLSALAZINE SODIUM	olsalazine sodium	1991.0	OLSALAZINE SODIUM	mapped	exact
OMEPRAZOLE SODIUM	omeprazole sodium	1609.0	OMEPRAZOLE SODIUM	mapped	exact
ON123300	on123300	3791.0	ON123300	mapped	exact
ONDANSETRON HYDROCHLORIDE	ondansetron hydrochloride	942.0	ONDANSETRON HYDROCHLORIDE	mapped	exact
ONO-4059 analog	ono-4059 analog	3644.0	ONO-4059 analog	mapped	exact
ONX-0914	onx-0914	1778.0	ONX-0914	mapped	exact
OSI-027	osi-027	1893.0	OSI-027	mapped	exact
OSI-420	osi-420	1765.0	OSI-420	mapped	exact
OSI-930	osi-930	1526.0	OSI-930	mapped	exact
OSU-03012	osu-03012	1572.0	OSU-03012	mapped	exact
OTILONIUM	otilonium	3425.0	OTILONIUM	mapped	exact
OTS-964	ots-964	3530.0	OTS-964	mapped	exact
OTSSP167	otssp167	2438.0	OTSSP167	mapped	exact
OTX-008	otx-008	4060.0	OTX-008	mapped	exact
OXANDROLONE	oxandrolone	4104.0	OXANDROLONE	mapped	exact
OXCARBAZEPINE	oxcarbazepine	808.0	OXCARBAZEPINE	mapped	exact
OXYPHENONIUM BROMIDE	oxyphenonium bromide	149.0	OXYPHENONIUM BROMIDE	mapped	exact
Obatoclax	obatoclax	3031.0	Obatoclax	mapped	exact
Octocrylene	octocrylene	2607.0	Octocrylene	mapped	exact
Octopamine hydrochloride	octopamine hydrochloride	1008.0	Octopamine hydrochloride	mapped	exact
Octreotide	octreotide			ambiguous	ambiguous
Odanacatib	odanacatib	1584.0	Odanacatib	mapped	exact
Oglufanide	oglufanide	3829.0	Oglufanide	mapped	exact
Olaparib	olaparib	1808.0	Olaparib	mapped	exact
Oleanolic Acid (Caryophyllin)	oleanolic acid (caryophyllin)	2968.0	Oleanolic Acid (Caryophyllin)	mapped	exact
Olesoxime	olesoxime			ambiguous	ambiguous
Olmesartan	olmesartan	154.0	Olmesartan	mapped	exact
Olmesartan medoxomil	olmesartan medoxomil	211.0	Olmesartan medoxomil	mapped	exact
Olmutinib	olmutinib	3721.0	Olmutinib	mapped	exact
Olopatadin	olopatadin	3419.0	Olopatadin	mapped	exact
Olprinone	olprinone	2189.0	Olprinone	mapped	exact
Oltipraz	oltipraz	4024.0	Oltipraz	mapped	exact
Omaveloxolone	omaveloxolone	4025.0	Omaveloxolone	mapped	exact
Omecamtiv mecarbil	omecamtiv mecarbil	1687.0	Omecamtiv mecarbil	mapped	exact
Omigapil	omigapil	2642.0	Omigapil	mapped	exact
Omipalisib	omipalisib	1866.0	Omipalisib	mapped	exact
Onalespib	onalespib	1698.0	Onalespib	mapped	exact
Oprea1_748549	oprea1_748549	3230.0	Oprea1_748549	mapped	exact
Oprozomib	oprozomib	1856.0	Oprozomib	mapped	exact
Orantinib	orantinib	3833.0	Orantinib	mapped	exact
Org 25935	org 25935	3547.0	Org 25935	mapped	exact
Org 27569	org 27569	1905.0	Org 27569	mapped	exact
Oridonin	oridonin	1393.0	Oridonin	mapped	exact
Ornidazole	ornidazole	796.0	Ornidazole	mapped	exact
Orotic acid	orotic acid	436.0	Orotic acid	mapped	exact
Orphenadrine citrate	orphenadrine citrate	990.0	Orphenadrine citrate	mapped	exact
Orteronel	orteronel	1502.0	Orteronel	mapped	exact
Osanetant	osanetant	2217.0	Osanetant	mapped	exact
Oseltamivir acid	oseltamivir acid	321.0	Oseltamivir acid	mapped	exact
Oseltamivir phosphate	oseltamivir phosphate	987.0	Oseltamivir phosphate	mapped	exact
Ospemifene	ospemifene	4084.0	Ospemifene	mapped	exact
Osthole	osthole	739.0	Osthole	mapped	exact
Otilonium Bromide	otilonium bromide	969.0	Otilonium Bromide	mapped	exact
Ouabain octahydrate	ouabain octahydrate	4040.0	Ouabain octahydrate	mapped	exact
Oxacillin sodium salt	oxacillin sodium salt	2832.0	Oxacillin sodium salt	mapped	exact
Oxethazaine	oxethazaine	585.0	Oxethazaine	mapped	exact
Oxfendazole	oxfendazole	820.0	Oxfendazole	mapped	exact
Oxibendazole	oxibendazole	586.0	Oxibendazole	mapped	exact
Oxybutynin chloride	oxybutynin chloride	998.0	Oxybutynin chloride	mapped	exact
Oxymatrine	oxymatrine	1024.0	Oxymatrine	mapped	exact
Oxymetazoline hydrochloride	oxymetazoline hydrochloride	925.0	Oxymetazoline hydrochloride	mapped	exact
Ozanimod	ozanimod	4073.0	Ozanimod	mapped	exact
PA-824	pa-824	1178.0	PA-824	mapped	exact
PAC-1	pac-1	2912.0	PAC-1	mapped	exact
PAEONOL	paeonol	755.0	PAEONOL	mapped	exact
PAMIDRONIC ACID	pamidronic acid	371.0	PAMIDRONIC ACID	mapped	exact
PANCURONIUM BROMIDE	pancuronium bromide	794.0	PANCURONIUM BROMIDE	mapped	exact
PAPAVERINE HYDROCHLORIDE	papaverine hydrochloride	4119.0	PAPAVERINE HYDROCHLORIDE	mapped	exact
PB-28	pb-28	2211.0	PB-28	mapped	exact
PCI-27483	pci-27483	4149.0	PCI-27483	mapped	exact
PCI-34051	pci-34051	1815.0	PCI-34051	mapped	exact
PD 128907	pd 128907	4144.0	PD 128907	mapped	exact
PD 198306	pd 198306	3734.0	PD 198306	mapped	exact
PD0166285	pd0166285	2065.0	PD0166285	mapped	exact
PD1-PDL1 inhibitor 1	pd1-pdl1 inhibitor 1	2348.0	PD1-PDL1 inhibitor 1	mapped	exact
PD123319	pd123319	1386.0	PD123319	mapped	exact
PD168393	pd168393	587.0	PD168393	mapped	exact
PD173955	pd173955	2645.0	PD173955	mapped	exact
PD318088	pd318088	1591.0	PD318088	mapped	exact
PDGF Receptor Tyrosine Kinase Inhibitor III	pdgf receptor tyrosine kinase inhibitor iii	4675.0	PDGF Receptor Tyrosine Kinase Inhibitor III	mapped	exact
PDK1 inhibitor	pdk1 inhibitor	3532.0	PDK1 inhibitor	mapped	exact
PENFLURIDOL	penfluridol	807.0	PENFLURIDOL	mapped	exact
PENTAMIDINE ISETHIONATE	pentamidine isethionate	4203.0	PENTAMIDINE ISETHIONATE	mapped	exact
PENTOLINIUM TARTRATE	pentolinium tartrate	378.0	PENTOLINIUM TARTRATE	mapped	exact
PERGOLIDE MESYLATE	pergolide mesylate	833.0	PERGOLIDE MESYLATE	mapped	exact
PERHEXILINE	perhexiline	2900.0	PERHEXILINE	mapped	exact
PERINDOPRIL	perindopril	2371.0	PERINDOPRIL	mapped	exact
PF 184	pf 184	2249.0	PF 184	mapped	exact
PF-03814735	pf-03814735			ambiguous	ambiguous
PF-04217903	pf-04217903	1763.0	PF-04217903	mapped	exact
PF-04418948	pf-04418948	2570.0	PF-04418948	mapped	exact
PF-04457845	pf-04457845	3996.0	PF-04457845	mapped	exact
PF-04620110	pf-04620110	4035.0	PF-04620110	mapped	exact
PF-04691502	pf-04691502	1853.0	PF-04691502	mapped	exact
PF-04937319	pf-04937319	3998.0	PF-04937319	mapped	exact
PF-04979064	pf-04979064	2442.0	PF-04979064	mapped	exact
PF-05175157	pf-05175157	3995.0	PF-05175157	mapped	exact
PF-06273340	pf-06273340	3819.0	PF-06273340	mapped	exact
PF-06282999	pf-06282999	4048.0	PF-06282999	mapped	exact
PF-06447475	pf-06447475	3726.0	PF-06447475	mapped	exact
PF-06454589	pf-06454589	3727.0	PF-06454589	mapped	exact
PF-06650833	pf-06650833	4175.0	PF-06650833	mapped	exact
PF-06651600	pf-06651600	3720.0	PF-06651600	mapped	exact
PF-06840003	pf-06840003	2347.0	PF-06840003	mapped	exact
PF-2545920	pf-2545920	2575.0	PF-2545920	mapped	exact
PF-299804	pf-299804	3079.0	PF-299804	mapped	exact
PF-3644022	pf-3644022	2436.0	PF-3644022	mapped	exact
PF-3758309	pf-3758309	2726.0	PF-3758309	mapped	exact
PF-3845	pf-3845	1865.0	PF-3845	mapped	exact
PF-4136309	pf-4136309	2339.0	PF-4136309	mapped	exact
PF-4693627	pf-4693627	2602.0	PF-4693627	mapped	exact
PF-4708671	pf-4708671	1960.0	PF-4708671	mapped	exact
PF-477736	pf-477736	1754.0	PF-477736	mapped	exact
PF-4800567	pf-4800567	2391.0	PF-4800567	mapped	exact
PF-4989216	pf-4989216	3778.0	PF-4989216	mapped	exact
PF-5006739	pf-5006739	3649.0	PF-5006739	mapped	exact
PF-5274857	pf-5274857	2002.0	PF-5274857	mapped	exact
PF-543	pf-543	3810.0	PF-543	mapped	exact
PF-562271	pf-562271	1691.0	PF-562271	mapped	exact
PF-8380	pf-8380	2767.0	PF-8380	mapped	exact
PF-956980	pf-956980	2410.0	PF-956980	mapped	exact
PF-CBP1	pf-cbp1	2485.0	PF-CBP1	mapped	exact
PFI-1	pfi-1	2031.0	PFI-1	mapped	exact
PFI-2	pfi-2	2489.0	PFI-2	mapped	exact
PFI-3	pfi-3	3847.0	PFI-3	mapped	exact
PFI-4	pfi-4	2488.0	PFI-4	mapped	exact
PFK-158	pfk-158	4044.0	PFK-158	mapped	exact
PH-797804	ph-797804	1769.0	PH-797804	mapped	exact
PHA-408	pha-408	2093.0	PHA-408	mapped	exact
PHA-665752	pha-665752	2071.0	PHA-665752	mapped	exact
PHA-680632	pha-680632	1628.0	PHA-680632	mapped	exact
PHA-767491	pha-767491	1692.0	PHA-767491	mapped	exact
PHA-793887	pha-793887	1912.0	PHA-793887	mapped	exact
PHA690509	pha690509	2107.0	PHA690509	mapped	exact
PHENFORMIN	phenformin	3474.0	PHENFORMIN	mapped	exact
PHENFORMIN HYDROCHLORIDE	phenformin hydrochloride	764.0	PHENFORMIN HYDROCHLORIDE	mapped	exact
PHENIRAMINE MALEATE	pheniramine maleate	1347.0	PHENIRAMINE MALEATE	mapped	exact
PHENOTHIAZINE	phenothiazine	703.0	PHENOTHIAZINE	mapped	exact
PHENPROCOUMON	phenprocoumon	276.0	PHENPROCOUMON	mapped	exact
PHENYLEPHRINE HYDROCHLORIDE	phenylephrine hydrochloride	1368.0	PHENYLEPHRINE HYDROCHLORIDE	mapped	exact
PHENYTOIN SODIUM	phenytoin sodium			ambiguous	ambiguous
PHT-427	pht-427	1894.0	PHT-427	mapped	exact
PHTHALYLSULFACETAMIDE	phthalylsulfacetamide	711.0	PHTHALYLSULFACETAMIDE	mapped	exact
PI 3-Kalpha Inhibitor IV	pi 3-kalpha inhibitor iv	4676.0	PI 3-Kalpha Inhibitor IV	mapped	exact
PI-103	pi-103	1532.0	PI-103	mapped	exact
PI-3065	pi-3065	3763.0	PI-3065	mapped	exact
PI3K inhibitor GS1059615	pi3k inhibitor gs1059615	3098.0	PI3K inhibitor GS1059615	mapped	exact
PIK-293	pik-293	1963.0	PIK-293	mapped	exact
PIK-294	pik-294	1843.0	PIK-294	mapped	exact
PIK-75	pik-75	1594.0	PIK-75	mapped	exact
PIK-90	pik-90	2082.0	PIK-90	mapped	exact
PIK-93	pik-93	1465.0	PIK-93	mapped	exact
PIM-1 INHIBITOR 2	pim-1 inhibitor 2	2260.0	PIM-1 INHIBITOR 2	mapped	exact
PIM447	pim447	3784.0	PIM447	mapped	exact
PIPERACETAZINE	piperacetazine	4910.0	PIPERACETAZINE	mapped	exact
PIPERACILLIN SODIUM	piperacillin sodium	1792.0	PIPERACILLIN SODIUM	mapped	exact
PIRFENIDONE	pirfenidone	819.0	PIRFENIDONE	mapped	exact
PJ34	pj34	599.0	PJ34	mapped	exact
PK 11195	pk 11195	2176.0	PK 11195	mapped	exact
PKI-166	pki-166	3681.0	PKI-166	mapped	exact
PKI-402	pki-402	2660.0	PKI-402	mapped	exact
PLX-4720	plx-4720	1809.0	PLX-4720	mapped	exact
PLX647	plx647	3671.0	PLX647	mapped	exact
PLX7904	plx7904	3796.0	PLX7904	mapped	exact
PLX8394	plx8394	2462.0	PLX8394	mapped	exact
PMSF	pmsf	592.0	PMSF	mapped	exact
PNU-282987	pnu-282987	4192.0	PNU-282987	mapped	exact
PNU-74654	pnu-74654			ambiguous	ambiguous
PONATINIB	ponatinib	1834.0	PONATINIB	mapped	exact
PP121	pp121	1842.0	PP121	mapped	exact
PP242	pp242	1872.0	PP242	mapped	exact
PQ401	pq401	1497.0	PQ401	mapped	exact
PR-619	pr-619	1265.0	PR-619	mapped	exact
PRAVASTATIN SODIUM	pravastatin sodium	1756.0	PRAVASTATIN SODIUM	mapped	exact
PRIMAQUINE	primaquine	8377.0	PRIMAQUINE	mapped	exact
PROCAINE HYDROCHLORIDE	procaine hydrochloride	654.0	PROCAINE HYDROCHLORIDE	mapped	exact
PROCATEROL	procaterol	3365.0	PROCATEROL	mapped	exact
PROGLUMETACIN	proglumetacin	6619.0	PROGLUMETACIN	mapped	exact
PROMETHAZINE HYDROCHLORIDE	promethazine hydrochloride	4823.0	PROMETHAZINE HYDROCHLORIDE	mapped	exact
PROPAFENONE HYDROCHLORIDE	propafenone hydrochloride	813.0	PROPAFENONE HYDROCHLORIDE	mapped	exact
PRT062607	prt062607	3814.0	PRT062607	mapped	exact
PRX-08066 Maleic acid	prx-08066 maleic acid	1958.0	PRX-08066 Maleic acid	mapped	exact
PS-1145	ps-1145	2095.0	PS-1145	mapped	exact
PSEUDOYOHIMBINE	pseudoyohimbine	3377.0	PSEUDOYOHIMBINE	mapped	exact
PT-2385	pt-2385	4052.0	PT-2385	mapped	exact
PU-WS13	pu-ws13	3939.0	PU-WS13	mapped	exact
PX-12	px-12	2898.0	PX-12	mapped	exact
PX-478	px-478	4049.0	PX-478	mapped	exact
PYR-41	pyr-41	1400.0	PYR-41	mapped	exact
